20230908
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 12.77869 5.71446 13.00000 "2023-09-08 11:00:00" "2023-09-08 11:00:00"
18600 12.96557 5.75340 13.00000 "2023-09-08 11:10:00" "2023-09-08 11:00:00"
18600 12.96557 5.75340 13.00000 "2023-09-08 11:10:00" "2023-09-08 11:10:00"
18600 12.96557 5.75340 13.00000 "2023-09-08 11:10:00" "2023-09-08 11:00:00"
18600 12.96557 5.75340 13.00000 "2023-09-08 11:10:00" "2023-09-08 11:10:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 13.01311 5.79889 13.00000 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 13.00000 5.71647 13.00000 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 12.96557 5.47631 13.00000 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 12.83607 5.30963 12.30000 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 12.83607 5.30963 12.30000 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 12.83607 5.30963 13.00000 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
