20230915
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 8.22131 7.61594 8.23776 "2023-09-15 11:00:00" "2023-09-15 11:00:00"
18600 8.06885 7.60684 8.15897 "2023-09-15 11:10:00" "2023-09-15 11:00:00"
18600 8.06885 7.60684 8.07264 "2023-09-15 11:10:00" "2023-09-15 11:10:00"
19200 8.00820 7.60643 8.07564 "2023-09-15 11:20:00" "2023-09-15 11:00:00"
19200 8.00820 7.60643 7.91042 "2023-09-15 11:20:00" "2023-09-15 11:10:00"
19200 8.00820 7.60643 7.99963 "2023-09-15 11:20:00" "2023-09-15 11:20:00"
19800 8.05574 7.56886 7.98136 "2023-09-15 11:30:00" "2023-09-15 11:00:00"
19800 8.05574 7.56886 7.74982 "2023-09-15 11:30:00" "2023-09-15 11:10:00"
19800 8.05574 7.56886 7.98217 "2023-09-15 11:30:00" "2023-09-15 11:20:00"
19800 8.05574 7.56886 8.06426 "2023-09-15 11:30:00" "2023-09-15 11:30:00"
20400 8.06557 7.49173 7.89282 "2023-09-15 11:40:00" "2023-09-15 11:00:00"
20400 8.06557 7.49173 7.62152 "2023-09-15 11:40:00" "2023-09-15 11:10:00"
20400 8.06557 7.49173 7.97222 "2023-09-15 11:40:00" "2023-09-15 11:20:00"
20400 8.06557 7.49173 8.17802 "2023-09-15 11:40:00" "2023-09-15 11:30:00"
20400 8.06557 7.49173 8.05021 "2023-09-15 11:40:00" "2023-09-15 11:40:00"
21000 8.06557 7.41241 7.82633 "2023-09-15 11:50:00" "2023-09-15 11:00:00"
21000 8.06557 7.41241 7.51102 "2023-09-15 11:50:00" "2023-09-15 11:10:00"
21000 8.06557 7.41241 7.92930 "2023-09-15 11:50:00" "2023-09-15 11:20:00"
21000 8.06557 7.41241 8.24617 "2023-09-15 11:50:00" "2023-09-15 11:30:00"
21000 8.06557 7.41241 7.98554 "2023-09-15 11:50:00" "2023-09-15 11:40:00"
21000 8.06557 7.41241 8.07206 "2023-09-15 11:50:00" "2023-09-15 11:50:00"
21600 8.06557 7.37942 7.38779 "2023-09-15 12:00:00" "2023-09-15 11:10:00"
21600 8.06557 7.37942 7.87443 "2023-09-15 12:00:00" "2023-09-15 11:20:00"
21600 8.06557 7.37942 8.25841 "2023-09-15 12:00:00" "2023-09-15 11:30:00"
21600 8.06557 7.37942 7.89710 "2023-09-15 12:00:00" "2023-09-15 11:40:00"
21600 8.06557 7.37942 8.06978 "2023-09-15 12:00:00" "2023-09-15 11:50:00"
21600 8.06557 7.37942 8.09292 "2023-09-15 12:00:00" "2023-09-15 12:00:00"
22200 8.06557 7.38728 7.82735 "2023-09-15 12:10:00" "2023-09-15 11:20:00"
22200 8.06557 7.38728 8.27207 "2023-09-15 12:10:00" "2023-09-15 11:30:00"
22200 8.06557 7.38728 7.85154 "2023-09-15 12:10:00" "2023-09-15 11:40:00"
22200 8.06557 7.38728 8.08865 "2023-09-15 12:10:00" "2023-09-15 11:50:00"
22200 8.06557 7.38728 8.14625 "2023-09-15 12:10:00" "2023-09-15 12:00:00"
22200 8.06557 7.38728 8.05363 "2023-09-15 12:10:00" "2023-09-15 12:10:00"
22800 8.06393 7.51226 8.27575 "2023-09-15 12:20:00" "2023-09-15 11:30:00"
22800 8.06393 7.51226 7.78598 "2023-09-15 12:20:00" "2023-09-15 11:40:00"
22800 8.06393 7.51226 8.06479 "2023-09-15 12:20:00" "2023-09-15 11:50:00"
22800 8.06393 7.51226 8.15449 "2023-09-15 12:20:00" "2023-09-15 12:00:00"
22800 8.06393 7.51226 8.00099 "2023-09-15 12:20:00" "2023-09-15 12:10:00"
22800 8.06393 7.51226 8.09221 "2023-09-15 12:20:00" "2023-09-15 12:20:00"
23400 7.98361 7.85148 7.72531 "2023-09-15 12:30:00" "2023-09-15 11:40:00"
23400 7.98361 7.85148 8.04825 "2023-09-15 12:30:00" "2023-09-15 11:50:00"
23400 7.98361 7.85148 8.15335 "2023-09-15 12:30:00" "2023-09-15 12:00:00"
23400 7.98361 7.85148 7.96220 "2023-09-15 12:30:00" "2023-09-15 12:10:00"
23400 7.98361 7.85148 8.13195 "2023-09-15 12:30:00" "2023-09-15 12:20:00"
23400 7.98361 7.85148 7.97952 "2023-09-15 12:30:00" "2023-09-15 12:30:00"
24000 7.96721 8.19067 8.05561 "2023-09-15 12:40:00" "2023-09-15 11:50:00"
24000 7.96721 8.19067 8.17903 "2023-09-15 12:40:00" "2023-09-15 12:00:00"
24000 7.96721 8.19067 7.95690 "2023-09-15 12:40:00" "2023-09-15 12:10:00"
24000 7.96721 8.19067 8.18520 "2023-09-15 12:40:00" "2023-09-15 12:20:00"
24000 7.96721 8.19067 7.88638 "2023-09-15 12:40:00" "2023-09-15 12:30:00"
24000 7.96721 8.19067 7.98170 "2023-09-15 12:40:00" "2023-09-15 12:40:00"
24600 7.96721 8.47541 8.32551 "2023-09-15 12:50:00" "2023-09-15 12:00:00"
24600 7.96721 8.47541 8.06977 "2023-09-15 12:50:00" "2023-09-15 12:10:00"
24600 7.96721 8.47541 8.33442 "2023-09-15 12:50:00" "2023-09-15 12:20:00"
24600 7.96721 8.47541 7.91949 "2023-09-15 12:50:00" "2023-09-15 12:30:00"
24600 7.96721 8.47541 8.11418 "2023-09-15 12:50:00" "2023-09-15 12:40:00"
24600 7.96721 8.47541 8.00400 "2023-09-15 12:50:00" "2023-09-15 12:50:00"
25200 7.96721 8.68798 8.37582 "2023-09-15 13:00:00" "2023-09-15 12:10:00"
25200 7.96721 8.68798 8.68324 "2023-09-15 13:00:00" "2023-09-15 12:20:00"
25200 7.96721 8.68798 8.19345 "2023-09-15 13:00:00" "2023-09-15 12:30:00"
25200 7.96721 8.68798 8.46392 "2023-09-15 13:00:00" "2023-09-15 12:40:00"
25200 7.96721 8.68798 8.21952 "2023-09-15 13:00:00" "2023-09-15 12:50:00"
25200 7.96721 8.68798 7.95636 "2023-09-15 13:00:00" "2023-09-15 13:00:00"
25800 7.95574 8.72708 9.01910 "2023-09-15 13:10:00" "2023-09-15 12:20:00"
25800 7.95574 8.72708 8.45208 "2023-09-15 13:10:00" "2023-09-15 12:30:00"
25800 7.95574 8.72708 8.76663 "2023-09-15 13:10:00" "2023-09-15 12:40:00"
25800 7.95574 8.72708 8.42085 "2023-09-15 13:10:00" "2023-09-15 12:50:00"
