20230911
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 10.00000 7.89216 9.98159 "2023-09-11 11:00:00" "2023-09-11 11:00:00"
18600 10.00000 7.83553 9.92149 "2023-09-11 11:10:00" "2023-09-11 11:00:00"
18600 10.00000 7.83553 9.99240 "2023-09-11 11:10:00" "2023-09-11 11:10:00"
19200 10.00000 7.80752 9.84279 "2023-09-11 11:20:00" "2023-09-11 11:00:00"
19200 10.00000 7.80752 9.96263 "2023-09-11 11:20:00" "2023-09-11 11:10:00"
19200 10.00000 7.80752 10.00095 "2023-09-11 11:20:00" "2023-09-11 11:20:00"
19800 10.00000 7.77753 9.75128 "2023-09-11 11:30:00" "2023-09-11 11:00:00"
19800 10.00000 7.77753 9.91211 "2023-09-11 11:30:00" "2023-09-11 11:10:00"
19800 10.00000 7.77753 9.97599 "2023-09-11 11:30:00" "2023-09-11 11:20:00"
19800 10.00000 7.77753 9.97992 "2023-09-11 11:30:00" "2023-09-11 11:30:00"
20400 10.00000 7.78888 9.61225 "2023-09-11 11:40:00" "2023-09-11 11:00:00"
20400 10.00000 7.78888 9.80801 "2023-09-11 11:40:00" "2023-09-11 11:10:00"
20400 10.00000 7.78888 9.89401 "2023-09-11 11:40:00" "2023-09-11 11:20:00"
20400 10.00000 7.78888 9.90891 "2023-09-11 11:40:00" "2023-09-11 11:30:00"
20400 10.00000 7.78888 10.00147 "2023-09-11 11:40:00" "2023-09-11 11:40:00"
21000 10.00000 7.81330 9.47979 "2023-09-11 11:50:00" "2023-09-11 11:00:00"
21000 10.00000 7.81330 9.70480 "2023-09-11 11:50:00" "2023-09-11 11:10:00"
21000 10.00000 7.81330 9.80952 "2023-09-11 11:50:00" "2023-09-11 11:20:00"
21000 10.00000 7.81330 9.83217 "2023-09-11 11:50:00" "2023-09-11 11:30:00"
21000 10.00000 7.81330 9.99279 "2023-09-11 11:50:00" "2023-09-11 11:40:00"
21000 10.00000 7.81330 9.99178 "2023-09-11 11:50:00" "2023-09-11 11:50:00"
21600 10.00000 7.82823 9.56856 "2023-09-11 12:00:00" "2023-09-11 11:10:00"
21600 10.00000 7.82823 9.68939 "2023-09-11 12:00:00" "2023-09-11 11:20:00"
21600 10.00000 7.82823 9.71849 "2023-09-11 12:00:00" "2023-09-11 11:30:00"
21600 10.00000 7.82823 9.93758 "2023-09-11 12:00:00" "2023-09-11 11:40:00"
21600 10.00000 7.82823 9.93901 "2023-09-11 12:00:00" "2023-09-11 11:50:00"
21600 10.00000 7.82823 9.99848 "2023-09-11 12:00:00" "2023-09-11 12:00:00"
22200 10.00000 7.86258 9.57985 "2023-09-11 12:10:00" "2023-09-11 11:20:00"
22200 10.00000 7.86258 9.61479 "2023-09-11 12:10:00" "2023-09-11 11:30:00"
22200 10.00000 7.86258 9.88354 "2023-09-11 12:10:00" "2023-09-11 11:40:00"
22200 10.00000 7.86258 9.88637 "2023-09-11 12:10:00" "2023-09-11 11:50:00"
22200 10.00000 7.86258 9.99908 "2023-09-11 12:10:00" "2023-09-11 12:00:00"
22200 10.00000 7.86258 10.00373 "2023-09-11 12:10:00" "2023-09-11 12:10:00"
22800 10.00000 7.87567 9.51327 "2023-09-11 12:20:00" "2023-09-11 11:30:00"
22800 10.00000 7.87567 9.82414 "2023-09-11 12:20:00" "2023-09-11 11:40:00"
22800 10.00000 7.87567 9.82802 "2023-09-11 12:20:00" "2023-09-11 11:50:00"
22800 10.00000 7.87567 9.98653 "2023-09-11 12:20:00" "2023-09-11 12:00:00"
