20230906
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 11.98361 14.59203 11.98984 "2023-09-06 11:00:00" "2023-09-06 11:00:00"
18600 11.94426 14.37216 11.97176 "2023-09-06 11:10:00" "2023-09-06 11:00:00"
18600 11.94426 14.37216 11.91152 "2023-09-06 11:10:00" "2023-09-06 11:10:00"
19200 11.91148 13.97769 11.83367 "2023-09-06 11:20:00" "2023-09-06 11:00:00"
19200 11.91148 13.97769 11.71314 "2023-09-06 11:20:00" "2023-09-06 11:10:00"
19200 11.91148 13.97769 11.92121 "2023-09-06 11:20:00" "2023-09-06 11:20:00"
19800 11.57049 13.56922 11.68820 "2023-09-06 11:30:00" "2023-09-06 11:00:00"
19800 11.57049 13.56922 11.51712 "2023-09-06 11:30:00" "2023-09-06 11:10:00"
19800 11.57049 13.56922 11.91636 "2023-09-06 11:30:00" "2023-09-06 11:20:00"
19800 11.57049 13.56922 11.60843 "2023-09-06 11:30:00" "2023-09-06 11:30:00"
20400 11.33279 13.36172 11.56106 "2023-09-06 11:40:00" "2023-09-06 11:00:00"
20400 11.33279 13.36172 11.36108 "2023-09-06 11:40:00" "2023-09-06 11:10:00"
20400 11.33279 13.36172 11.89245 "2023-09-06 11:40:00" "2023-09-06 11:20:00"
20400 11.33279 13.36172 11.28896 "2023-09-06 11:40:00" "2023-09-06 11:30:00"
20400 11.33279 13.36172 11.25035 "2023-09-06 11:40:00" "2023-09-06 11:40:00"
21000 11.10000 13.19176 11.35758 "2023-09-06 11:50:00" "2023-09-06 11:00:00"
21000 11.10000 13.19176 11.12924 "2023-09-06 11:50:00" "2023-09-06 11:10:00"
21000 11.10000 13.19176 11.74072 "2023-09-06 11:50:00" "2023-09-06 11:20:00"
21000 11.10000 13.19176 10.89786 "2023-09-06 11:50:00" "2023-09-06 11:30:00"
21000 11.10000 13.19176 10.85058 "2023-09-06 11:50:00" "2023-09-06 11:40:00"
21000 11.10000 13.19176 11.16970 "2023-09-06 11:50:00" "2023-09-06 11:50:00"
21600 10.88525 12.87668 10.85565 "2023-09-06 12:00:00" "2023-09-06 11:10:00"
21600 10.88525 12.87668 11.55117 "2023-09-06 12:00:00" "2023-09-06 11:20:00"
21600 10.88525 12.87668 10.58735 "2023-09-06 12:00:00" "2023-09-06 11:30:00"
21600 10.88525 12.87668 10.51602 "2023-09-06 12:00:00" "2023-09-06 11:40:00"
21600 10.88525 12.87668 11.06984 "2023-09-06 12:00:00" "2023-09-06 11:50:00"
21600 10.88525 12.87668 10.96304 "2023-09-06 12:00:00" "2023-09-06 12:00:00"
22200 10.63607 12.45131 11.47444 "2023-09-06 12:10:00" "2023-09-06 11:20:00"
22200 10.63607 12.45131 10.36832 "2023-09-06 12:10:00" "2023-09-06 11:30:00"
22200 10.63607 12.45131 10.27900 "2023-09-06 12:10:00" "2023-09-06 11:40:00"
22200 10.63607 12.45131 10.97195 "2023-09-06 12:10:00" "2023-09-06 11:50:00"
22200 10.63607 12.45131 10.83202 "2023-09-06 12:10:00" "2023-09-06 12:00:00"
22200 10.63607 12.45131 10.70214 "2023-09-06 12:10:00" "2023-09-06 12:10:00"
22800 10.38033 12.13965 10.22801 "2023-09-06 12:20:00" "2023-09-06 11:30:00"
22800 10.38033 12.13965 10.12863 "2023-09-06 12:20:00" "2023-09-06 11:40:00"
