20230912
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 10.41803 10.63209 10.20000 "2023-09-12 11:00:00" "2023-09-12 11:00:00"
18600 10.47541 10.83340 10.20000 "2023-09-12 11:10:00" "2023-09-12 11:00:00"
18600 10.47541 10.83340 10.30000 "2023-09-12 11:10:00" "2023-09-12 11:10:00"
18600 10.47541 10.83340 10.20000 "2023-09-12 11:10:00" "2023-09-12 11:00:00"
18600 10.47541 10.83340 10.30000 "2023-09-12 11:10:00" "2023-09-12 11:10:00"
19200 10.60820 10.86480 10.20000 "2023-09-12 11:20:00" "2023-09-12 11:00:00"
19200 10.60820 10.86480 10.30000 "2023-09-12 11:20:00" "2023-09-12 11:10:00"
19200 10.60820 10.86480 10.50000 "2023-09-12 11:20:00" "2023-09-12 11:20:00"
19200 10.60820 10.86480 10.20000 "2023-09-12 11:20:00" "2023-09-12 11:00:00"
19200 10.60820 10.86480 10.30000 "2023-09-12 11:20:00" "2023-09-12 11:10:00"
19200 10.60820 10.86480 10.50000 "2023-09-12 11:20:00" "2023-09-12 11:20:00"
19200 10.60820 10.86480 10.20000 "2023-09-12 11:20:00" "2023-09-12 11:00:00"
19200 10.60820 10.86480 10.30000 "2023-09-12 11:20:00" "2023-09-12 11:10:00"
19200 10.60820 10.86480 10.50000 "2023-09-12 11:20:00" "2023-09-12 11:20:00"
19800 10.67705 10.83546 10.20000 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 10.67705 10.83546 10.30000 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 10.67705 10.83546 10.50000 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 10.67705 10.83546 11.00000 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
19800 10.67705 10.83546 10.20000 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 10.67705 10.83546 10.30000 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 10.67705 10.83546 10.50000 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 10.67705 10.83546 11.00000 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
19800 10.67705 10.83546 10.20000 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 10.67705 10.83546 10.30000 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 10.67705 10.83546 10.50000 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 10.67705 10.83546 11.00000 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
19800 10.67705 10.83546 10.20000 "2023-09-12 11:30:00" "2023-09-12 11:00:00"
19800 10.67705 10.83546 10.30000 "2023-09-12 11:30:00" "2023-09-12 11:10:00"
19800 10.67705 10.83546 10.50000 "2023-09-12 11:30:00" "2023-09-12 11:20:00"
19800 10.67705 10.83546 11.00000 "2023-09-12 11:30:00" "2023-09-12 11:30:00"
20400 10.75246 10.73297 10.20000 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 10.75246 10.73297 10.30000 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 10.75246 10.73297 10.50000 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 10.75246 10.73297 11.00000 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 10.75246 10.73297 11.20000 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 10.75246 10.73297 10.20000 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 10.75246 10.73297 10.30000 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 10.75246 10.73297 10.50000 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 10.75246 10.73297 11.00000 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 10.75246 10.73297 11.20000 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 10.75246 10.73297 10.20000 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 10.75246 10.73297 10.30000 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 10.75246 10.73297 10.50000 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 10.75246 10.73297 11.00000 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 10.75246 10.73297 11.20000 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 10.75246 10.73297 10.20000 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 10.75246 10.73297 10.30000 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 10.75246 10.73297 10.50000 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 10.75246 10.73297 11.00000 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 10.75246 10.73297 11.20000 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
20400 10.75246 10.73297 10.20000 "2023-09-12 11:40:00" "2023-09-12 11:00:00"
20400 10.75246 10.73297 10.30000 "2023-09-12 11:40:00" "2023-09-12 11:10:00"
20400 10.75246 10.73297 10.50000 "2023-09-12 11:40:00" "2023-09-12 11:20:00"
20400 10.75246 10.73297 11.00000 "2023-09-12 11:40:00" "2023-09-12 11:30:00"
20400 10.75246 10.73297 11.20000 "2023-09-12 11:40:00" "2023-09-12 11:40:00"
21000 10.92623 10.62208 10.20000 "2023-09-12 11:50:00" "2023-09-12 11:00:00"
