20230901
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 6.54754 5.67251 6.90000 "2023-09-01 11:00:00" "2023-09-01 11:00:00"
18600 6.62295 6.01454 6.90000 "2023-09-01 11:10:00" "2023-09-01 11:00:00"
18600 6.62295 6.01454 6.50000 "2023-09-01 11:10:00" "2023-09-01 11:10:00"
18600 6.62295 6.01454 6.90000 "2023-09-01 11:10:00" "2023-09-01 11:00:00"
18600 6.62295 6.01454 6.50000 "2023-09-01 11:10:00" "2023-09-01 11:10:00"
19200 6.49344 6.37902 6.90000 "2023-09-01 11:20:00" "2023-09-01 11:00:00"
19200 6.49344 6.37902 6.50000 "2023-09-01 11:20:00" "2023-09-01 11:10:00"
19200 6.49344 6.37902 4.90000 "2023-09-01 11:20:00" "2023-09-01 11:20:00"
19200 6.49344 6.37902 6.90000 "2023-09-01 11:20:00" "2023-09-01 11:00:00"
19200 6.49344 6.37902 6.50000 "2023-09-01 11:20:00" "2023-09-01 11:10:00"
19200 6.49344 6.37902 4.90000 "2023-09-01 11:20:00" "2023-09-01 11:20:00"
19200 6.49344 6.37902 6.90000 "2023-09-01 11:20:00" "2023-09-01 11:00:00"
19200 6.49344 6.37902 6.50000 "2023-09-01 11:20:00" "2023-09-01 11:10:00"
19200 6.49344 6.37902 4.90000 "2023-09-01 11:20:00" "2023-09-01 11:20:00"
19800 6.28197 6.68702 6.90000 "2023-09-01 11:30:00" "2023-09-01 11:00:00"
19800 6.28197 6.68702 6.50000 "2023-09-01 11:30:00" "2023-09-01 11:10:00"
19800 6.28197 6.68702 4.90000 "2023-09-01 11:30:00" "2023-09-01 11:20:00"
19800 6.28197 6.68702 5.20000 "2023-09-01 11:30:00" "2023-09-01 11:30:00"
19800 6.28197 6.68702 6.90000 "2023-09-01 11:30:00" "2023-09-01 11:00:00"
19800 6.28197 6.68702 6.50000 "2023-09-01 11:30:00" "2023-09-01 11:10:00"
19800 6.28197 6.68702 4.90000 "2023-09-01 11:30:00" "2023-09-01 11:20:00"
19800 6.28197 6.68702 5.20000 "2023-09-01 11:30:00" "2023-09-01 11:30:00"
19800 6.28197 6.68702 6.90000 "2023-09-01 11:30:00" "2023-09-01 11:00:00"
19800 6.28197 6.68702 6.50000 "2023-09-01 11:30:00" "2023-09-01 11:10:00"
19800 6.28197 6.68702 4.90000 "2023-09-01 11:30:00" "2023-09-01 11:20:00"
19800 6.28197 6.68702 5.20000 "2023-09-01 11:30:00" "2023-09-01 11:30:00"
19800 6.28197 6.68702 6.90000 "2023-09-01 11:30:00" "2023-09-01 11:00:00"
19800 6.28197 6.68702 6.50000 "2023-09-01 11:30:00" "2023-09-01 11:10:00"
19800 6.28197 6.68702 4.90000 "2023-09-01 11:30:00" "2023-09-01 11:20:00"
19800 6.28197 6.68702 5.20000 "2023-09-01 11:30:00" "2023-09-01 11:30:00"
20400 6.00000 6.90582 6.90000 "2023-09-01 11:40:00" "2023-09-01 11:00:00"
20400 6.00000 6.90582 6.50000 "2023-09-01 11:40:00" "2023-09-01 11:10:00"
20400 6.00000 6.90582 4.90000 "2023-09-01 11:40:00" "2023-09-01 11:20:00"
20400 6.00000 6.90582 5.20000 "2023-09-01 11:40:00" "2023-09-01 11:30:00"
20400 6.00000 6.90582 5.50000 "2023-09-01 11:40:00" "2023-09-01 11:40:00"
20400 6.00000 6.90582 6.90000 "2023-09-01 11:40:00" "2023-09-01 11:00:00"
20400 6.00000 6.90582 6.50000 "2023-09-01 11:40:00" "2023-09-01 11:10:00"
20400 6.00000 6.90582 4.90000 "2023-09-01 11:40:00" "2023-09-01 11:20:00"
20400 6.00000 6.90582 5.20000 "2023-09-01 11:40:00" "2023-09-01 11:30:00"
20400 6.00000 6.90582 5.50000 "2023-09-01 11:40:00" "2023-09-01 11:40:00"
20400 6.00000 6.90582 6.90000 "2023-09-01 11:40:00" "2023-09-01 11:00:00"
20400 6.00000 6.90582 6.50000 "2023-09-01 11:40:00" "2023-09-01 11:10:00"
20400 6.00000 6.90582 4.90000 "2023-09-01 11:40:00" "2023-09-01 11:20:00"
20400 6.00000 6.90582 5.20000 "2023-09-01 11:40:00" "2023-09-01 11:30:00"
20400 6.00000 6.90582 5.50000 "2023-09-01 11:40:00" "2023-09-01 11:40:00"
20400 6.00000 6.90582 6.90000 "2023-09-01 11:40:00" "2023-09-01 11:00:00"
20400 6.00000 6.90582 6.50000 "2023-09-01 11:40:00" "2023-09-01 11:10:00"
