20230916
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 10.08852 13.57244 10.20000 "2023-09-16 11:00:00" "2023-09-16 11:00:00"
18600 10.43443 13.47368 10.20000 "2023-09-16 11:10:00" "2023-09-16 11:00:00"
18600 10.43443 13.47368 12.00000 "2023-09-16 11:10:00" "2023-09-16 11:10:00"
18600 10.43443 13.47368 10.20000 "2023-09-16 11:10:00" "2023-09-16 11:00:00"
18600 10.43443 13.47368 12.00000 "2023-09-16 11:10:00" "2023-09-16 11:10:00"
19200 10.87049 13.34663 10.20000 "2023-09-16 11:20:00" "2023-09-16 11:00:00"
19200 10.87049 13.34663 12.00000 "2023-09-16 11:20:00" "2023-09-16 11:10:00"
19200 10.87049 13.34663 12.10000 "2023-09-16 11:20:00" "2023-09-16 11:20:00"
19200 10.87049 13.34663 10.20000 "2023-09-16 11:20:00" "2023-09-16 11:00:00"
19200 10.87049 13.34663 12.00000 "2023-09-16 11:20:00" "2023-09-16 11:10:00"
19200 10.87049 13.34663 12.10000 "2023-09-16 11:20:00" "2023-09-16 11:20:00"
19200 10.87049 13.34663 10.20000 "2023-09-16 11:20:00" "2023-09-16 11:00:00"
19200 10.87049 13.34663 12.00000 "2023-09-16 11:20:00" "2023-09-16 11:10:00"
19200 10.87049 13.34663 12.10000 "2023-09-16 11:20:00" "2023-09-16 11:20:00"
19800 11.41639 13.15071 10.20000 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 11.41639 13.15071 12.00000 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
19800 11.41639 13.15071 12.10000 "2023-09-16 11:30:00" "2023-09-16 11:20:00"
19800 11.41639 13.15071 13.00000 "2023-09-16 11:30:00" "2023-09-16 11:30:00"
19800 11.41639 13.15071 10.20000 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 11.41639 13.15071 12.00000 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
19800 11.41639 13.15071 12.10000 "2023-09-16 11:30:00" "2023-09-16 11:20:00"
19800 11.41639 13.15071 13.00000 "2023-09-16 11:30:00" "2023-09-16 11:30:00"
19800 11.41639 13.15071 10.20000 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 11.41639 13.15071 12.00000 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
19800 11.41639 13.15071 12.10000 "2023-09-16 11:30:00" "2023-09-16 11:20:00"
19800 11.41639 13.15071 13.00000 "2023-09-16 11:30:00" "2023-09-16 11:30:00"
19800 11.41639 13.15071 10.20000 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
