20230913
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 9999.00000 5.88407 2.99527 "2023-09-13 11:00:00" "2023-09-13 11:00:00"
18600 9999.00000 5.38038 2.99211 "2023-09-13 11:10:00" "2023-09-13 11:00:00"
18600 9999.00000 5.38038 2.94097 "2023-09-13 11:10:00" "2023-09-13 11:10:00"
19200 9999.00000 4.97859 2.67441 "2023-09-13 11:20:00" "2023-09-13 11:00:00"
19200 9999.00000 4.97859 2.58016 "2023-09-13 11:20:00" "2023-09-13 11:10:00"
19200 9999.00000 4.97859 3.01597 "2023-09-13 11:20:00" "2023-09-13 11:20:00"
19800 9999.00000 4.44384 2.30866 "2023-09-13 11:30:00" "2023-09-13 11:00:00"
19800 9999.00000 4.44384 2.17655 "2023-09-13 11:30:00" "2023-09-13 11:10:00"
19800 9999.00000 4.44384 3.06755 "2023-09-13 11:30:00" "2023-09-13 11:20:00"
19800 9999.00000 4.44384 2.99532 "2023-09-13 11:30:00" "2023-09-13 11:30:00"
20400 9999.00000 3.93877 1.99042 "2023-09-13 11:40:00" "2023-09-13 11:00:00"
20400 9999.00000 3.93877 1.83828 "2023-09-13 11:40:00" "2023-09-13 11:10:00"
20400 9999.00000 3.93877 3.07940 "2023-09-13 11:40:00" "2023-09-13 11:20:00"
20400 9999.00000 3.93877 2.95943 "2023-09-13 11:40:00" "2023-09-13 11:30:00"
20400 9999.00000 3.93877 3.03554 "2023-09-13 11:40:00" "2023-09-13 11:40:00"
21000 3.00000 3.77131 1.80621 "2023-09-13 11:50:00" "2023-09-13 11:00:00"
21000 3.00000 3.77131 1.62598 "2023-09-13 11:50:00" "2023-09-13 11:10:00"
21000 3.00000 3.77131 3.09395 "2023-09-13 11:50:00" "2023-09-13 11:20:00"
21000 3.00000 3.77131 2.94510 "2023-09-13 11:50:00" "2023-09-13 11:30:00"
21000 3.00000 3.77131 3.10304 "2023-09-13 11:50:00" "2023-09-13 11:40:00"
21000 3.00000 3.77131 2.98347 "2023-09-13 11:50:00" "2023-09-13 11:50:00"
21600 3.00000 3.80674 1.28102 "2023-09-13 12:00:00" "2023-09-13 11:10:00"
21600 3.00000 3.80674 2.99670 "2023-09-13 12:00:00" "2023-09-13 11:20:00"
21600 3.00000 3.80674 2.82491 "2023-09-13 12:00:00" "2023-09-13 11:30:00"
21600 3.00000 3.80674 3.05019 "2023-09-13 12:00:00" "2023-09-13 11:40:00"
21600 3.00000 3.80674 2.87444 "2023-09-13 12:00:00" "2023-09-13 11:50:00"
21600 3.00000 3.80674 3.02176 "2023-09-13 12:00:00" "2023-09-13 12:00:00"
22200 3.00000 3.85605 2.88393 "2023-09-13 12:10:00" "2023-09-13 11:20:00"
22200 3.00000 3.85605 2.68362 "2023-09-13 12:10:00" "2023-09-13 11:30:00"
