20230920
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 10.62459 6.41175 10.54315 "2023-09-20 11:00:00" "2023-09-20 11:00:00"
18600 10.88525 6.45427 10.46731 "2023-09-20 11:10:00" "2023-09-20 11:00:00"
18600 10.88525 6.45427 10.80512 "2023-09-20 11:10:00" "2023-09-20 11:10:00"
19200 11.17869 6.50282 10.35303 "2023-09-20 11:20:00" "2023-09-20 11:00:00"
19200 11.17869 6.50282 10.92709 "2023-09-20 11:20:00" "2023-09-20 11:10:00"
19200 11.17869 6.50282 11.17531 "2023-09-20 11:20:00" "2023-09-20 11:20:00"
19800 11.37541 6.55300 10.19545 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 11.37541 6.55300 10.95657 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 11.37541 6.55300 11.35135 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 11.37541 6.55300 11.38825 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
20400 11.57705 6.60021 9.99116 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 11.57705 6.60021 10.90691 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 11.57705 6.60021 11.42516 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 11.57705 6.60021 11.54006 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 11.57705 6.60021 11.55508 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
21000 11.71475 6.64070 9.76981 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 11.71475 6.64070 10.81335 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 11.71475 6.64070 11.43481 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 11.71475 6.64070 11.62522 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 11.71475 6.64070 11.66944 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 11.71475 6.64070 11.72869 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21600 11.84918 6.69333 10.66817 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 11.84918 6.69333 11.37226 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 11.84918 6.69333 11.61907 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 11.84918 6.69333 11.69216 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 11.84918 6.69333 11.78831 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 11.84918 6.69333 11.82842 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
22200 11.94426 6.76135 11.21866 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 11.94426 6.76135 11.51461 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 11.94426 6.76135 11.60909 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
