20230919
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 4.80605 3.83176 4.53083 "2023-09-19 23:00:00" "2023-09-19 23:00:00"
18600 4.66584 3.82294 4.53083 "2023-09-19 23:10:00" "2023-09-19 23:00:00"
18600 4.66584 3.82294 4.39980 "2023-09-19 23:10:00" "2023-09-19 23:10:00"
18600 4.66584 3.82294 4.53083 "2023-09-19 23:10:00" "2023-09-19 23:00:00"
18600 4.66584 3.82294 4.39980 "2023-09-19 23:10:00" "2023-09-19 23:10:00"
19200 4.57097 3.81555 4.53083 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 4.57097 3.81555 4.39980 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 4.57097 3.81555 4.38900 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19200 4.57097 3.81555 4.53083 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 4.57097 3.81555 4.39980 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 4.57097 3.81555 4.38900 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19200 4.57097 3.81555 4.53083 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 4.57097 3.81555 4.39980 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 4.57097 3.81555 4.38900 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19800 4.47605 3.80176 4.53083 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 4.47605 3.80176 4.39980 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 4.47605 3.80176 4.38900 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 4.47605 3.80176 4.29567 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
19800 4.47605 3.80176 4.53083 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 4.47605 3.80176 4.39980 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 4.47605 3.80176 4.38900 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 4.47605 3.80176 4.29567 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
19800 4.47605 3.80176 4.53083 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 4.47605 3.80176 4.39980 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 4.47605 3.80176 4.38900 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 4.47605 3.80176 4.29567 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
19800 4.47605 3.80176 4.53083 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 4.47605 3.80176 4.39980 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 4.47605 3.80176 4.38900 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 4.47605 3.80176 4.29567 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
20400 4.41377 3.78773 4.53083 "2023-09-19 23:40:00" "2023-09-19 23:00:00"
20400 4.41377 3.78773 4.39980 "2023-09-19 23:40:00" "2023-09-19 23:10:00"
20400 4.41377 3.78773 4.38900 "2023-09-19 23:40:00" "2023-09-19 23:20:00"
20400 4.41377 3.78773 4.29567 "2023-09-19 23:40:00" "2023-09-19 23:30:00"
20400 4.41377 3.78773 4.28940 "2023-09-19 23:40:00" "2023-09-19 23:40:00"
20400 4.41377 3.78773 4.53083 "2023-09-19 23:40:00" "2023-09-19 23:00:00"
20400 4.41377 3.78773 4.39980 "2023-09-19 23:40:00" "2023-09-19 23:10:00"
20400 4.41377 3.78773 4.38900 "2023-09-19 23:40:00" "2023-09-19 23:20:00"
20400 4.41377 3.78773 4.29567 "2023-09-19 23:40:00" "2023-09-19 23:30:00"
20400 4.41377 3.78773 4.28940 "2023-09-19 23:40:00" "2023-09-19 23:40:00"
20400 4.41377 3.78773 4.53083 "2023-09-19 23:40:00" "2023-09-19 23:00:00"
20400 4.41377 3.78773 4.39980 "2023-09-19 23:40:00" "2023-09-19 23:10:00"
20400 4.41377 3.78773 4.38900 "2023-09-19 23:40:00" "2023-09-19 23:20:00"
20400 4.41377 3.78773 4.29567 "2023-09-19 23:40:00" "2023-09-19 23:30:00"
20400 4.41377 3.78773 4.28940 "2023-09-19 23:40:00" "2023-09-19 23:40:00"
20400 4.41377 3.78773 4.53083 "2023-09-19 23:40:00" "2023-09-19 23:00:00"
20400 4.41377 3.78773 4.39980 "2023-09-19 23:40:00" "2023-09-19 23:10:00"
