20230915
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 1.65485 1.63445 1.59450 "2023-09-15 23:00:00" "2023-09-15 23:00:00"
18600 1.60499 1.58987 1.59450 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 1.60499 1.58987 1.42550 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
18600 1.60499 1.58987 1.59450 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 1.60499 1.58987 1.42550 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
19200 1.56773 1.55081 1.59450 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 1.56773 1.55081 1.42550 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 1.56773 1.55081 1.47900 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19200 1.56773 1.55081 1.59450 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 1.56773 1.55081 1.42550 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 1.56773 1.55081 1.47900 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19200 1.56773 1.55081 1.59450 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 1.56773 1.55081 1.42550 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 1.56773 1.55081 1.47900 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19800 1.50246 1.51846 1.59450 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 1.50246 1.51846 1.42550 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 1.50246 1.51846 1.47900 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 1.50246 1.51846 1.42900 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
19800 1.50246 1.51846 1.59450 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 1.50246 1.51846 1.42550 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 1.50246 1.51846 1.47900 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 1.50246 1.51846 1.42900 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
19800 1.50246 1.51846 1.59450 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 1.50246 1.51846 1.42550 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 1.50246 1.51846 1.47900 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 1.50246 1.51846 1.42900 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
19800 1.50246 1.51846 1.59450 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 1.50246 1.51846 1.42550 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 1.50246 1.51846 1.47900 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 1.50246 1.51846 1.42900 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
20400 1.47592 1.49579 1.59450 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 1.47592 1.49579 1.42550 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 1.47592 1.49579 1.47900 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 1.47592 1.49579 1.42900 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 1.47592 1.49579 1.41300 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
20400 1.47592 1.49579 1.59450 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 1.47592 1.49579 1.42550 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 1.47592 1.49579 1.47900 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 1.47592 1.49579 1.42900 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 1.47592 1.49579 1.41300 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
20400 1.47592 1.49579 1.59450 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 1.47592 1.49579 1.42550 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 1.47592 1.49579 1.47900 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 1.47592 1.49579 1.42900 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 1.47592 1.49579 1.41300 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
20400 1.47592 1.49579 1.59450 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 1.47592 1.49579 1.42550 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 1.47592 1.49579 1.47900 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 1.47592 1.49579 1.42900 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 1.47592 1.49579 1.41300 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
20400 1.47592 1.49579 1.59450 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 1.47592 1.49579 1.42550 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 1.47592 1.49579 1.47900 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 1.47592 1.49579 1.42900 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 1.47592 1.49579 1.41300 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
21000 1.46837 1.47508 1.59450 "2023-09-15 23:50:00" "2023-09-15 23:00:00"
21000 1.46837 1.47508 1.42550 "2023-09-15 23:50:00" "2023-09-15 23:10:00"
21000 1.46837 1.47508 1.47900 "2023-09-15 23:50:00" "2023-09-15 23:20:00"
21000 1.46837 1.47508 1.42900 "2023-09-15 23:50:00" "2023-09-15 23:30:00"
21000 1.46837 1.47508 1.41300 "2023-09-15 23:50:00" "2023-09-15 23:40:00"
21000 1.46837 1.47508 9999.00000 "2023-09-15 23:50:00" "2023-09-15 23:50:00"
21000 1.46837 1.47508 1.59450 "2023-09-15 23:50:00" "2023-09-15 23:00:00"
