20230910
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 13.51639 10.79498 13.20000 "2023-09-10 23:00:00" "2023-09-10 23:00:00"
18600 13.38525 10.69686 13.20000 "2023-09-10 23:10:00" "2023-09-10 23:00:00"
18600 13.38525 10.69686 14.00000 "2023-09-10 23:10:00" "2023-09-10 23:10:00"
19200 13.20492 10.48697 13.20000 "2023-09-10 23:20:00" "2023-09-10 23:00:00"
19200 13.20492 10.48697 14.00000 "2023-09-10 23:20:00" "2023-09-10 23:10:00"
19200 13.20492 10.48697 13.80000 "2023-09-10 23:20:00" "2023-09-10 23:20:00"
19800 12.95082 10.21368 13.20000 "2023-09-10 23:30:00" "2023-09-10 23:00:00"
19800 12.95082 10.21368 14.00000 "2023-09-10 23:30:00" "2023-09-10 23:10:00"
19800 12.95082 10.21368 13.80000 "2023-09-10 23:30:00" "2023-09-10 23:20:00"
19800 12.95082 10.21368 14.00000 "2023-09-10 23:30:00" "2023-09-10 23:30:00"
20400 12.62459 9.91139 13.20000 "2023-09-10 23:40:00" "2023-09-10 23:00:00"
20400 12.62459 9.91139 14.00000 "2023-09-10 23:40:00" "2023-09-10 23:10:00"
20400 12.62459 9.91139 13.80000 "2023-09-10 23:40:00" "2023-09-10 23:20:00"
20400 12.62459 9.91139 14.00000 "2023-09-10 23:40:00" "2023-09-10 23:30:00"
20400 12.62459 9.91139 12.80000 "2023-09-10 23:40:00" "2023-09-10 23:40:00"
21000 12.22951 9.62905 13.20000 "2023-09-10 23:50:00" "2023-09-10 23:00:00"
21000 12.22951 9.62905 14.00000 "2023-09-10 23:50:00" "2023-09-10 23:10:00"
21000 12.22951 9.62905 13.80000 "2023-09-10 23:50:00" "2023-09-10 23:20:00"
21000 12.22951 9.62905 14.00000 "2023-09-10 23:50:00" "2023-09-10 23:30:00"
21000 12.22951 9.62905 12.80000 "2023-09-10 23:50:00" "2023-09-10 23:40:00"
21000 12.22951 9.62905 11.90000 "2023-09-10 23:50:00" "2023-09-10 23:50:00"
21600 11.78689 9.42655 14.00000 "2023-09-11 00:00:00" "2023-09-10 23:10:00"
21600 11.78689 9.42655 13.80000 "2023-09-11 00:00:00" "2023-09-10 23:20:00"
21600 11.78689 9.42655 14.00000 "2023-09-11 00:00:00" "2023-09-10 23:30:00"
21600 11.78689 9.42655 12.80000 "2023-09-11 00:00:00" "2023-09-10 23:40:00"
21600 11.78689 9.42655 11.90000 "2023-09-11 00:00:00" "2023-09-10 23:50:00"
21600 11.78689 9.42655 12.00000 "2023-09-11 00:00:00" "2023-09-11 00:00:00"
22200 11.59836 9.32944 13.80000 "2023-09-11 00:10:00" "2023-09-10 23:20:00"
22200 11.59836 9.32944 14.00000 "2023-09-11 00:10:00" "2023-09-10 23:30:00"
22200 11.59836 9.32944 12.80000 "2023-09-11 00:10:00" "2023-09-10 23:40:00"
