20230918
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 9.98689 14.50224 10.70000 "2023-09-18 23:00:00" "2023-09-18 23:00:00"
18600 9.36393 13.69819 10.70000 "2023-09-18 23:10:00" "2023-09-18 23:00:00"
18600 9.36393 13.69819 9.90000 "2023-09-18 23:10:00" "2023-09-18 23:10:00"
19200 8.75410 12.90561 10.70000 "2023-09-18 23:20:00" "2023-09-18 23:00:00"
19200 8.75410 12.90561 9.90000 "2023-09-18 23:20:00" "2023-09-18 23:10:00"
19200 8.75410 12.90561 9.00000 "2023-09-18 23:20:00" "2023-09-18 23:20:00"
19800 8.23443 11.98377 10.70000 "2023-09-18 23:30:00" "2023-09-18 23:00:00"
19800 8.23443 11.98377 9.90000 "2023-09-18 23:30:00" "2023-09-18 23:10:00"
19800 8.23443 11.98377 9.00000 "2023-09-18 23:30:00" "2023-09-18 23:20:00"
19800 8.23443 11.98377 8.30000 "2023-09-18 23:30:00" "2023-09-18 23:30:00"
20400 7.90328 11.11057 10.70000 "2023-09-18 23:40:00" "2023-09-18 23:00:00"
20400 7.90328 11.11057 9.90000 "2023-09-18 23:40:00" "2023-09-18 23:10:00"
20400 7.90328 11.11057 9.00000 "2023-09-18 23:40:00" "2023-09-18 23:20:00"
20400 7.90328 11.11057 8.30000 "2023-09-18 23:40:00" "2023-09-18 23:30:00"
20400 7.90328 11.11057 7.60000 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 7.80328 10.45273 10.70000 "2023-09-18 23:50:00" "2023-09-18 23:00:00"
21000 7.80328 10.45273 9.90000 "2023-09-18 23:50:00" "2023-09-18 23:10:00"
21000 7.80328 10.45273 9.00000 "2023-09-18 23:50:00" "2023-09-18 23:20:00"
21000 7.80328 10.45273 8.30000 "2023-09-18 23:50:00" "2023-09-18 23:30:00"
21000 7.80328 10.45273 7.60000 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 7.80328 10.45273 8.40000 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 7.78361 9.84860 9.90000 "2023-09-19 00:00:00" "2023-09-18 23:10:00"
21600 7.78361 9.84860 9.00000 "2023-09-19 00:00:00" "2023-09-18 23:20:00"
21600 7.78361 9.84860 8.30000 "2023-09-19 00:00:00" "2023-09-18 23:30:00"
21600 7.78361 9.84860 7.60000 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 7.78361 9.84860 8.40000 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 7.78361 9.84860 7.20000 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 7.66393 9.34760 9.00000 "2023-09-19 00:10:00" "2023-09-18 23:20:00"
22200 7.66393 9.34760 8.30000 "2023-09-19 00:10:00" "2023-09-18 23:30:00"
22200 7.66393 9.34760 7.60000 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 7.66393 9.34760 8.40000 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 7.66393 9.34760 7.20000 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 7.66393 9.34760 7.50000 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 7.48525 9.02094 8.30000 "2023-09-19 00:20:00" "2023-09-18 23:30:00"
22800 7.48525 9.02094 7.60000 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 7.48525 9.02094 8.40000 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 7.48525 9.02094 7.20000 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 7.48525 9.02094 7.50000 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 7.48525 9.02094 7.80000 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 7.46557 8.73410 7.60000 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 7.46557 8.73410 8.40000 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 7.46557 8.73410 7.20000 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 7.46557 8.73410 7.50000 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 7.46557 8.73410 7.80000 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 7.46557 8.73410 8.30000 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 7.34754 8.42742 8.40000 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 7.34754 8.42742 7.20000 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 7.34754 8.42742 7.50000 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 7.34754 8.42742 7.80000 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 7.34754 8.42742 8.30000 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 7.34754 8.42742 7.40000 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
24600 7.15410 8.05727 7.20000 "2023-09-19 00:50:00" "2023-09-19 00:00:00"
24600 7.15410 8.05727 7.50000 "2023-09-19 00:50:00" "2023-09-19 00:10:00"
24600 7.15410 8.05727 7.80000 "2023-09-19 00:50:00" "2023-09-19 00:20:00"
24600 7.15410 8.05727 8.30000 "2023-09-19 00:50:00" "2023-09-19 00:30:00"
24600 7.15410 8.05727 7.40000 "2023-09-19 00:50:00" "2023-09-19 00:40:00"
24600 7.15410 8.05727 6.90000 "2023-09-19 00:50:00" "2023-09-19 00:50:00"
25200 6.88033 7.67491 7.50000 "2023-09-19 01:00:00" "2023-09-19 00:10:00"
25200 6.88033 7.67491 7.80000 "2023-09-19 01:00:00" "2023-09-19 00:20:00"
25200 6.88033 7.67491 8.30000 "2023-09-19 01:00:00" "2023-09-19 00:30:00"
25200 6.88033 7.67491 7.40000 "2023-09-19 01:00:00" "2023-09-19 00:40:00"
25200 6.88033 7.67491 6.90000 "2023-09-19 01:00:00" "2023-09-19 00:50:00"
25200 6.88033 7.67491 7.00000 "2023-09-19 01:00:00" "2023-09-19 01:00:00"
25800 6.74426 7.39003 7.80000 "2023-09-19 01:10:00" "2023-09-19 00:20:00"
25800 6.74426 7.39003 8.30000 "2023-09-19 01:10:00" "2023-09-19 00:30:00"
25800 6.74426 7.39003 7.40000 "2023-09-19 01:10:00" "2023-09-19 00:40:00"
25800 6.74426 7.39003 6.90000 "2023-09-19 01:10:00" "2023-09-19 00:50:00"
25800 6.74426 7.39003 7.00000 "2023-09-19 01:10:00" "2023-09-19 01:00:00"
25800 6.74426 7.39003 7.00000 "2023-09-19 01:10:00" "2023-09-19 01:10:00"
26400 6.69344 7.14994 8.30000 "2023-09-19 01:20:00" "2023-09-19 00:30:00"
26400 6.69344 7.14994 7.40000 "2023-09-19 01:20:00" "2023-09-19 00:40:00"
26400 6.69344 7.14994 6.90000 "2023-09-19 01:20:00" "2023-09-19 00:50:00"
26400 6.69344 7.14994 7.00000 "2023-09-19 01:20:00" "2023-09-19 01:00:00"
26400 6.69344 7.14994 7.00000 "2023-09-19 01:20:00" "2023-09-19 01:10:00"
26400 6.69344 7.14994 6.90000 "2023-09-19 01:20:00" "2023-09-19 01:20:00"
27000 6.60492 6.95257 7.40000 "2023-09-19 01:30:00" "2023-09-19 00:40:00"
27000 6.60492 6.95257 6.90000 "2023-09-19 01:30:00" "2023-09-19 00:50:00"
27000 6.60492 6.95257 7.00000 "2023-09-19 01:30:00" "2023-09-19 01:00:00"
27000 6.60492 6.95257 7.00000 "2023-09-19 01:30:00" "2023-09-19 01:10:00"
27000 6.60492 6.95257 6.90000 "2023-09-19 01:30:00" "2023-09-19 01:20:00"
27000 6.60492 6.95257 6.60000 "2023-09-19 01:30:00" "2023-09-19 01:30:00"
27600 6.45738 6.76107 6.90000 "2023-09-19 01:40:00" "2023-09-19 00:50:00"
27600 6.45738 6.76107 7.00000 "2023-09-19 01:40:00" "2023-09-19 01:00:00"
27600 6.45738 6.76107 7.00000 "2023-09-19 01:40:00" "2023-09-19 01:10:00"
27600 6.45738 6.76107 6.90000 "2023-09-19 01:40:00" "2023-09-19 01:20:00"
27600 6.45738 6.76107 6.60000 "2023-09-19 01:40:00" "2023-09-19 01:30:00"
27600 6.45738 6.76107 6.20000 "2023-09-19 01:40:00" "2023-09-19 01:40:00"
28200 6.32623 6.65491 7.00000 "2023-09-19 01:50:00" "2023-09-19 01:00:00"
28200 6.32623 6.65491 7.00000 "2023-09-19 01:50:00" "2023-09-19 01:10:00"
28200 6.32623 6.65491 6.90000 "2023-09-19 01:50:00" "2023-09-19 01:20:00"
28200 6.32623 6.65491 6.60000 "2023-09-19 01:50:00" "2023-09-19 01:30:00"
28200 6.32623 6.65491 6.20000 "2023-09-19 01:50:00" "2023-09-19 01:40:00"
28200 6.32623 6.65491 6.50000 "2023-09-19 01:50:00" "2023-09-19 01:50:00"
28800 6.29508 6.58378 7.00000 "2023-09-19 02:00:00" "2023-09-19 01:10:00"
28800 6.29508 6.58378 6.90000 "2023-09-19 02:00:00" "2023-09-19 01:20:00"
28800 6.29508 6.58378 6.60000 "2023-09-19 02:00:00" "2023-09-19 01:30:00"
