20230903
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 27.23443 71.26781 23.30000 "2023-09-03 23:00:00" "2023-09-03 23:00:00"
18600 27.10492 69.71333 23.30000 "2023-09-03 23:10:00" "2023-09-03 23:00:00"
18600 27.10492 69.71333 24.60000 "2023-09-03 23:10:00" "2023-09-03 23:10:00"
19200 26.94590 67.67390 23.30000 "2023-09-03 23:20:00" "2023-09-03 23:00:00"
19200 26.94590 67.67390 24.60000 "2023-09-03 23:20:00" "2023-09-03 23:10:00"
19200 26.94590 67.67390 29.90000 "2023-09-03 23:20:00" "2023-09-03 23:20:00"
19800 27.29016 65.25412 23.30000 "2023-09-03 23:30:00" "2023-09-03 23:00:00"
19800 27.29016 65.25412 24.60000 "2023-09-03 23:30:00" "2023-09-03 23:10:00"
19800 27.29016 65.25412 29.90000 "2023-09-03 23:30:00" "2023-09-03 23:20:00"
19800 27.29016 65.25412 32.60000 "2023-09-03 23:30:00" "2023-09-03 23:30:00"
20400 27.28525 63.21907 23.30000 "2023-09-03 23:40:00" "2023-09-03 23:00:00"
20400 27.28525 63.21907 24.60000 "2023-09-03 23:40:00" "2023-09-03 23:10:00"
20400 27.28525 63.21907 29.90000 "2023-09-03 23:40:00" "2023-09-03 23:20:00"
20400 27.28525 63.21907 32.60000 "2023-09-03 23:40:00" "2023-09-03 23:30:00"
20400 27.28525 63.21907 26.50000 "2023-09-03 23:40:00" "2023-09-03 23:40:00"
21000 25.89016 61.22081 23.30000 "2023-09-03 23:50:00" "2023-09-03 23:00:00"
21000 25.89016 61.22081 24.60000 "2023-09-03 23:50:00" "2023-09-03 23:10:00"
21000 25.89016 61.22081 29.90000 "2023-09-03 23:50:00" "2023-09-03 23:20:00"
21000 25.89016 61.22081 32.60000 "2023-09-03 23:50:00" "2023-09-03 23:30:00"
21000 25.89016 61.22081 26.50000 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 25.89016 61.22081 23.60000 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21600 25.00000 59.52511 24.60000 "2023-09-04 00:00:00" "2023-09-03 23:10:00"
21600 25.00000 59.52511 29.90000 "2023-09-04 00:00:00" "2023-09-03 23:20:00"
21600 25.00000 59.52511 32.60000 "2023-09-04 00:00:00" "2023-09-03 23:30:00"
21600 25.00000 59.52511 26.50000 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 25.00000 59.52511 23.60000 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 25.00000 59.52511 25.20000 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
22200 24.86066 58.48745 29.90000 "2023-09-04 00:10:00" "2023-09-03 23:20:00"
22200 24.86066 58.48745 32.60000 "2023-09-04 00:10:00" "2023-09-03 23:30:00"
22200 24.86066 58.48745 26.50000 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 24.86066 58.48745 23.60000 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 24.86066 58.48745 25.20000 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 24.86066 58.48745 28.40000 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22800 25.38361 56.35505 32.60000 "2023-09-04 00:20:00" "2023-09-03 23:30:00"
22800 25.38361 56.35505 26.50000 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 25.38361 56.35505 23.60000 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 25.38361 56.35505 25.20000 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 25.38361 56.35505 28.40000 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 25.38361 56.35505 22.80000 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
23400 25.84754 52.76099 26.50000 "2023-09-04 00:30:00" "2023-09-03 23:40:00"
23400 25.84754 52.76099 23.60000 "2023-09-04 00:30:00" "2023-09-03 23:50:00"
23400 25.84754 52.76099 25.20000 "2023-09-04 00:30:00" "2023-09-04 00:00:00"
23400 25.84754 52.76099 28.40000 "2023-09-04 00:30:00" "2023-09-04 00:10:00"
23400 25.84754 52.76099 22.80000 "2023-09-04 00:30:00" "2023-09-04 00:20:00"
23400 25.84754 52.76099 23.10000 "2023-09-04 00:30:00" "2023-09-04 00:30:00"
24000 26.56721 48.95944 23.60000 "2023-09-04 00:40:00" "2023-09-03 23:50:00"
24000 26.56721 48.95944 25.20000 "2023-09-04 00:40:00" "2023-09-04 00:00:00"
24000 26.56721 48.95944 28.40000 "2023-09-04 00:40:00" "2023-09-04 00:10:00"
24000 26.56721 48.95944 22.80000 "2023-09-04 00:40:00" "2023-09-04 00:20:00"
24000 26.56721 48.95944 23.10000 "2023-09-04 00:40:00" "2023-09-04 00:30:00"
24000 26.56721 48.95944 25.90000 "2023-09-04 00:40:00" "2023-09-04 00:40:00"
24600 27.73770 45.10704 25.20000 "2023-09-04 00:50:00" "2023-09-04 00:00:00"
24600 27.73770 45.10704 28.40000 "2023-09-04 00:50:00" "2023-09-04 00:10:00"
24600 27.73770 45.10704 22.80000 "2023-09-04 00:50:00" "2023-09-04 00:20:00"
24600 27.73770 45.10704 23.10000 "2023-09-04 00:50:00" "2023-09-04 00:30:00"
24600 27.73770 45.10704 25.90000 "2023-09-04 00:50:00" "2023-09-04 00:40:00"
24600 27.73770 45.10704 25.80000 "2023-09-04 00:50:00" "2023-09-04 00:50:00"
25200 27.79344 41.26709 28.40000 "2023-09-04 01:00:00" "2023-09-04 00:10:00"
25200 27.79344 41.26709 22.80000 "2023-09-04 01:00:00" "2023-09-04 00:20:00"
25200 27.79344 41.26709 23.10000 "2023-09-04 01:00:00" "2023-09-04 00:30:00"
25200 27.79344 41.26709 25.90000 "2023-09-04 01:00:00" "2023-09-04 00:40:00"
25200 27.79344 41.26709 25.80000 "2023-09-04 01:00:00" "2023-09-04 00:50:00"
25200 27.79344 41.26709 28.70000 "2023-09-04 01:00:00" "2023-09-04 01:00:00"
25800 27.86721 37.62734 22.80000 "2023-09-04 01:10:00" "2023-09-04 00:20:00"
25800 27.86721 37.62734 23.10000 "2023-09-04 01:10:00" "2023-09-04 00:30:00"
25800 27.86721 37.62734 25.90000 "2023-09-04 01:10:00" "2023-09-04 00:40:00"
25800 27.86721 37.62734 25.80000 "2023-09-04 01:10:00" "2023-09-04 00:50:00"
25800 27.86721 37.62734 28.70000 "2023-09-04 01:10:00" "2023-09-04 01:00:00"
25800 27.86721 37.62734 30.10000 "2023-09-04 01:10:00" "2023-09-04 01:10:00"
26400 28.41803 35.02734 23.10000 "2023-09-04 01:20:00" "2023-09-04 00:30:00"
26400 28.41803 35.02734 25.90000 "2023-09-04 01:20:00" "2023-09-04 00:40:00"
26400 28.41803 35.02734 25.80000 "2023-09-04 01:20:00" "2023-09-04 00:50:00"
26400 28.41803 35.02734 28.70000 "2023-09-04 01:20:00" "2023-09-04 01:00:00"
26400 28.41803 35.02734 30.10000 "2023-09-04 01:20:00" "2023-09-04 01:10:00"
26400 28.41803 35.02734 30.90000 "2023-09-04 01:20:00" "2023-09-04 01:20:00"
27000 28.68852 34.28949 25.90000 "2023-09-04 01:30:00" "2023-09-04 00:40:00"
27000 28.68852 34.28949 25.80000 "2023-09-04 01:30:00" "2023-09-04 00:50:00"
27000 28.68852 34.28949 28.70000 "2023-09-04 01:30:00" "2023-09-04 01:00:00"
27000 28.68852 34.28949 30.10000 "2023-09-04 01:30:00" "2023-09-04 01:10:00"
27000 28.68852 34.28949 30.90000 "2023-09-04 01:30:00" "2023-09-04 01:20:00"
27000 28.68852 34.28949 27.20000 "2023-09-04 01:30:00" "2023-09-04 01:30:00"
27600 29.16393 33.70806 25.80000 "2023-09-04 01:40:00" "2023-09-04 00:50:00"
27600 29.16393 33.70806 28.70000 "2023-09-04 01:40:00" "2023-09-04 01:00:00"
27600 29.16393 33.70806 30.10000 "2023-09-04 01:40:00" "2023-09-04 01:10:00"
27600 29.16393 33.70806 30.90000 "2023-09-04 01:40:00" "2023-09-04 01:20:00"
27600 29.16393 33.70806 27.20000 "2023-09-04 01:40:00" "2023-09-04 01:30:00"
27600 29.16393 33.70806 23.40000 "2023-09-04 01:40:00" "2023-09-04 01:40:00"
28200 29.32787 32.94022 28.70000 "2023-09-04 01:50:00" "2023-09-04 01:00:00"
28200 29.32787 32.94022 30.10000 "2023-09-04 01:50:00" "2023-09-04 01:10:00"
28200 29.32787 32.94022 30.90000 "2023-09-04 01:50:00" "2023-09-04 01:20:00"
28200 29.32787 32.94022 27.20000 "2023-09-04 01:50:00" "2023-09-04 01:30:00"
28200 29.32787 32.94022 23.40000 "2023-09-04 01:50:00" "2023-09-04 01:40:00"
28200 29.32787 32.94022 29.00000 "2023-09-04 01:50:00" "2023-09-04 01:50:00"
28800 29.21475 31.70345 30.10000 "2023-09-04 02:00:00" "2023-09-04 01:10:00"
28800 29.21475 31.70345 30.90000 "2023-09-04 02:00:00" "2023-09-04 01:20:00"
28800 29.21475 31.70345 27.20000 "2023-09-04 02:00:00" "2023-09-04 01:30:00"
28800 29.21475 31.70345 23.40000 "2023-09-04 02:00:00" "2023-09-04 01:40:00"
28800 29.21475 31.70345 29.00000 "2023-09-04 02:00:00" "2023-09-04 01:50:00"
28800 29.21475 31.70345 30.60000 "2023-09-04 02:00:00" "2023-09-04 02:00:00"
29400 28.69836 30.33844 30.90000 "2023-09-04 02:10:00" "2023-09-04 01:20:00"
29400 28.69836 30.33844 27.20000 "2023-09-04 02:10:00" "2023-09-04 01:30:00"
29400 28.69836 30.33844 23.40000 "2023-09-04 02:10:00" "2023-09-04 01:40:00"
29400 28.69836 30.33844 29.00000 "2023-09-04 02:10:00" "2023-09-04 01:50:00"
29400 28.69836 30.33844 30.60000 "2023-09-04 02:10:00" "2023-09-04 02:00:00"
29400 28.69836 30.33844 32.40000 "2023-09-04 02:10:00" "2023-09-04 02:10:00"
30000 26.61148 29.14462 27.20000 "2023-09-04 02:20:00" "2023-09-04 01:30:00"
30000 26.61148 29.14462 23.40000 "2023-09-04 02:20:00" "2023-09-04 01:40:00"
30000 26.61148 29.14462 29.00000 "2023-09-04 02:20:00" "2023-09-04 01:50:00"
30000 26.61148 29.14462 30.60000 "2023-09-04 02:20:00" "2023-09-04 02:00:00"
30000 26.61148 29.14462 32.40000 "2023-09-04 02:20:00" "2023-09-04 02:10:00"
30000 26.61148 29.14462 33.60000 "2023-09-04 02:20:00" "2023-09-04 02:20:00"
30600 23.81148 27.95144 23.40000 "2023-09-04 02:30:00" "2023-09-04 01:40:00"
30600 23.81148 27.95144 29.00000 "2023-09-04 02:30:00" "2023-09-04 01:50:00"
30600 23.81148 27.95144 30.60000 "2023-09-04 02:30:00" "2023-09-04 02:00:00"
30600 23.81148 27.95144 32.40000 "2023-09-04 02:30:00" "2023-09-04 02:10:00"
30600 23.81148 27.95144 33.60000 "2023-09-04 02:30:00" "2023-09-04 02:20:00"
30600 23.81148 27.95144 26.00000 "2023-09-04 02:30:00" "2023-09-04 02:30:00"
31200 20.43770 26.92843 29.00000 "2023-09-04 02:40:00" "2023-09-04 01:50:00"
31200 20.43770 26.92843 30.60000 "2023-09-04 02:40:00" "2023-09-04 02:00:00"
31200 20.43770 26.92843 32.40000 "2023-09-04 02:40:00" "2023-09-04 02:10:00"
