20230911
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 7.59016 6.87430 7.59473 "2023-09-11 23:00:00" "2023-09-11 23:00:00"
18600 7.61475 6.88809 7.65666 "2023-09-11 23:10:00" "2023-09-11 23:00:00"
18600 7.61475 6.88809 7.62114 "2023-09-11 23:10:00" "2023-09-11 23:10:00"
19200 7.52131 6.99658 7.79650 "2023-09-11 23:20:00" "2023-09-11 23:00:00"
19200 7.52131 6.99658 7.71744 "2023-09-11 23:20:00" "2023-09-11 23:10:00"
19200 7.52131 6.99658 7.58010 "2023-09-11 23:20:00" "2023-09-11 23:20:00"
19800 7.35246 7.18560 7.98018 "2023-09-11 23:30:00" "2023-09-11 23:00:00"
19800 7.35246 7.18560 7.86562 "2023-09-11 23:30:00" "2023-09-11 23:10:00"
19800 7.35246 7.18560 7.57737 "2023-09-11 23:30:00" "2023-09-11 23:20:00"
19800 7.35246 7.18560 7.41738 "2023-09-11 23:30:00" "2023-09-11 23:30:00"
20400 7.27541 7.39703 8.17110 "2023-09-11 23:40:00" "2023-09-11 23:00:00"
20400 7.27541 7.39703 8.02772 "2023-09-11 23:40:00" "2023-09-11 23:10:00"
20400 7.27541 7.39703 7.60220 "2023-09-11 23:40:00" "2023-09-11 23:20:00"
20400 7.27541 7.39703 7.37705 "2023-09-11 23:40:00" "2023-09-11 23:30:00"
20400 7.27541 7.39703 7.29507 "2023-09-11 23:40:00" "2023-09-11 23:40:00"
21000 7.37377 7.64562 8.38526 "2023-09-11 23:50:00" "2023-09-11 23:00:00"
21000 7.37377 7.64562 8.21773 "2023-09-11 23:50:00" "2023-09-11 23:10:00"
21000 7.37377 7.64562 7.68184 "2023-09-11 23:50:00" "2023-09-11 23:20:00"
21000 7.37377 7.64562 7.40324 "2023-09-11 23:50:00" "2023-09-11 23:30:00"
21000 7.37377 7.64562 7.33455 "2023-09-11 23:50:00" "2023-09-11 23:40:00"
21000 7.37377 7.64562 7.31350 "2023-09-11 23:50:00" "2023-09-11 23:50:00"
21600 7.47541 7.80160 8.31734 "2023-09-12 00:00:00" "2023-09-11 23:10:00"
21600 7.47541 7.80160 7.68625 "2023-09-12 00:00:00" "2023-09-11 23:20:00"
21600 7.47541 7.80160 7.36069 "2023-09-12 00:00:00" "2023-09-11 23:30:00"
21600 7.47541 7.80160 7.31213 "2023-09-12 00:00:00" "2023-09-11 23:40:00"
21600 7.47541 7.80160 7.34256 "2023-09-12 00:00:00" "2023-09-11 23:50:00"
21600 7.47541 7.80160 7.48036 "2023-09-12 00:00:00" "2023-09-12 00:00:00"
22200 7.45410 7.91231 7.68320 "2023-09-12 00:10:00" "2023-09-11 23:20:00"
22200 7.45410 7.91231 7.32775 "2023-09-12 00:10:00" "2023-09-11 23:30:00"
22200 7.45410 7.91231 7.29080 "2023-09-12 00:10:00" "2023-09-11 23:40:00"
22200 7.45410 7.91231 7.37614 "2023-09-12 00:10:00" "2023-09-11 23:50:00"
22200 7.45410 7.91231 7.56872 "2023-09-12 00:10:00" "2023-09-12 00:00:00"
