20230922
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 13.38333 8.69936 13.39795 "2023-09-22 23:00:00" "2023-09-22 23:00:00"
18600 13.34000 8.65906 13.34575 "2023-09-22 23:10:00" "2023-09-22 23:00:00"
18600 13.34000 8.65906 13.36279 "2023-09-22 23:10:00" "2023-09-22 23:10:00"
19200 13.22500 8.73953 13.30505 "2023-09-22 23:20:00" "2023-09-22 23:00:00"
19200 13.22500 8.73953 13.39521 "2023-09-22 23:20:00" "2023-09-22 23:10:00"
19200 13.22500 8.73953 13.23445 "2023-09-22 23:20:00" "2023-09-22 23:20:00"
19800 13.13684 8.92451 13.32648 "2023-09-22 23:30:00" "2023-09-22 23:00:00"
19800 13.13684 8.92451 13.47496 "2023-09-22 23:30:00" "2023-09-22 23:10:00"
19800 13.13684 8.92451 13.14182 "2023-09-22 23:30:00" "2023-09-22 23:20:00"
19800 13.13684 8.92451 13.12090 "2023-09-22 23:30:00" "2023-09-22 23:30:00"
20400 13.01833 9.15718 13.35409 "2023-09-22 23:40:00" "2023-09-22 23:00:00"
20400 13.01833 9.15718 13.54368 "2023-09-22 23:40:00" "2023-09-22 23:10:00"
20400 13.01833 9.15718 13.07493 "2023-09-22 23:40:00" "2023-09-22 23:20:00"
20400 13.01833 9.15718 13.01314 "2023-09-22 23:40:00" "2023-09-22 23:30:00"
20400 13.01833 9.15718 13.11432 "2023-09-22 23:40:00" "2023-09-22 23:40:00"
21000 12.80833 9.52685 13.46955 "2023-09-22 23:50:00" "2023-09-22 23:00:00"
21000 12.80833 9.52685 13.69293 "2023-09-22 23:50:00" "2023-09-22 23:10:00"
21000 12.80833 9.52685 13.12367 "2023-09-22 23:50:00" "2023-09-22 23:20:00"
21000 12.80833 9.52685 13.02236 "2023-09-22 23:50:00" "2023-09-22 23:30:00"
21000 12.80833 9.52685 13.24213 "2023-09-22 23:50:00" "2023-09-22 23:40:00"
21000 12.80833 9.52685 12.81213 "2023-09-22 23:50:00" "2023-09-22 23:50:00"
21600 12.64167 9.88847 13.82291 "2023-09-23 00:00:00" "2023-09-22 23:10:00"
21600 12.64167 9.88847 13.17359 "2023-09-23 00:00:00" "2023-09-22 23:20:00"
21600 12.64167 9.88847 13.04458 "2023-09-23 00:00:00" "2023-09-22 23:30:00"
21600 12.64167 9.88847 13.35889 "2023-09-23 00:00:00" "2023-09-22 23:40:00"
21600 12.64167 9.88847 12.62198 "2023-09-23 00:00:00" "2023-09-22 23:50:00"
21600 12.64167 9.88847 12.66265 "2023-09-23 00:00:00" "2023-09-23 00:00:00"
22200 12.47952 10.18542 13.19096 "2023-09-23 00:10:00" "2023-09-22 23:20:00"
22200 12.47952 10.18542 13.04008 "2023-09-23 00:10:00" "2023-09-22 23:30:00"
22200 12.47952 10.18542 13.42363 "2023-09-23 00:10:00" "2023-09-22 23:40:00"
22200 12.47952 10.18542 12.46000 "2023-09-23 00:10:00" "2023-09-22 23:50:00"
22200 12.47952 10.18542 12.52950 "2023-09-23 00:10:00" "2023-09-23 00:00:00"
22200 12.47952 10.18542 12.49013 "2023-09-23 00:10:00" "2023-09-23 00:10:00"
22800 12.29661 10.36349 12.98724 "2023-09-23 00:20:00" "2023-09-22 23:30:00"
22800 12.29661 10.36349 13.42318 "2023-09-23 00:20:00" "2023-09-22 23:40:00"
22800 12.29661 10.36349 12.28569 "2023-09-23 00:20:00" "2023-09-22 23:50:00"
22800 12.29661 10.36349 12.36777 "2023-09-23 00:20:00" "2023-09-23 00:00:00"
22800 12.29661 10.36349 12.29763 "2023-09-23 00:20:00" "2023-09-23 00:10:00"
22800 12.29661 10.36349 12.32242 "2023-09-23 00:20:00" "2023-09-23 00:20:00"
23400 12.06780 10.51851 13.44132 "2023-09-23 00:30:00" "2023-09-22 23:40:00"
23400 12.06780 10.51851 12.16841 "2023-09-23 00:30:00" "2023-09-22 23:50:00"
23400 12.06780 10.51851 12.26114 "2023-09-23 00:30:00" "2023-09-23 00:00:00"
23400 12.06780 10.51851 12.16028 "2023-09-23 00:30:00" "2023-09-23 00:10:00"
23400 12.06780 10.51851 12.22866 "2023-09-23 00:30:00" "2023-09-23 00:20:00"
23400 12.06780 10.51851 12.12922 "2023-09-23 00:30:00" "2023-09-23 00:30:00"
24000 11.83051 10.61847 12.12137 "2023-09-23 00:40:00" "2023-09-22 23:50:00"
24000 11.83051 10.61847 12.22291 "2023-09-23 00:40:00" "2023-09-23 00:00:00"
24000 11.83051 10.61847 12.09958 "2023-09-23 00:40:00" "2023-09-23 00:10:00"
24000 11.83051 10.61847 12.19511 "2023-09-23 00:40:00" "2023-09-23 00:20:00"
24000 11.83051 10.61847 12.02013 "2023-09-23 00:40:00" "2023-09-23 00:30:00"
24000 11.83051 10.61847 11.87161 "2023-09-23 00:40:00" "2023-09-23 00:40:00"
24600 11.71848 10.61692 12.19718 "2023-09-23 00:50:00" "2023-09-23 00:00:00"
24600 11.71848 10.61692 12.05670 "2023-09-23 00:50:00" "2023-09-23 00:10:00"
24600 11.71848 10.61692 12.17224 "2023-09-23 00:50:00" "2023-09-23 00:20:00"
24600 11.71848 10.61692 11.93819 "2023-09-23 00:50:00" "2023-09-23 00:30:00"
24600 11.71848 10.61692 11.72284 "2023-09-23 00:50:00" "2023-09-23 00:40:00"
24600 11.71848 10.61692 11.74701 "2023-09-23 00:50:00" "2023-09-23 00:50:00"
25200 11.56897 10.58157 12.04193 "2023-09-23 01:00:00" "2023-09-23 00:10:00"
25200 11.56897 10.58157 12.17386 "2023-09-23 01:00:00" "2023-09-23 00:20:00"
25200 11.56897 10.58157 11.89593 "2023-09-23 01:00:00" "2023-09-23 00:30:00"
25200 11.56897 10.58157 11.62666 "2023-09-23 01:00:00" "2023-09-23 00:40:00"
25200 11.56897 10.58157 11.82413 "2023-09-23 01:00:00" "2023-09-23 00:50:00"
25200 11.56897 10.58157 11.61622 "2023-09-23 01:00:00" "2023-09-23 01:00:00"
25800 11.43453 10.58837 12.26730 "2023-09-23 01:10:00" "2023-09-23 00:20:00"
25800 11.43453 10.58837 11.95352 "2023-09-23 01:10:00" "2023-09-23 00:30:00"
25800 11.43453 10.58837 11.64098 "2023-09-23 01:10:00" "2023-09-23 00:40:00"
25800 11.43453 10.58837 11.97681 "2023-09-23 01:10:00" "2023-09-23 00:50:00"
25800 11.43453 10.58837 11.58337 "2023-09-23 01:10:00" "2023-09-23 01:00:00"
25800 11.43453 10.58837 11.41327 "2023-09-23 01:10:00" "2023-09-23 01:10:00"
26400 11.32881 10.57572 12.03520 "2023-09-23 01:20:00" "2023-09-23 00:30:00"
26400 11.32881 10.57572 11.69126 "2023-09-23 01:20:00" "2023-09-23 00:40:00"
26400 11.32881 10.57572 12.12312 "2023-09-23 01:20:00" "2023-09-23 00:50:00"
26400 11.32881 10.57572 11.59074 "2023-09-23 01:20:00" "2023-09-23 01:00:00"
26400 11.32881 10.57572 11.34408 "2023-09-23 01:20:00" "2023-09-23 01:10:00"
26400 11.32881 10.57572 11.37658 "2023-09-23 01:20:00" "2023-09-23 01:20:00"
27000 11.23087 10.47256 11.71257 "2023-09-23 01:30:00" "2023-09-23 00:40:00"
27000 11.23087 10.47256 12.22484 "2023-09-23 01:30:00" "2023-09-23 00:50:00"
27000 11.23087 10.47256 11.58838 "2023-09-23 01:30:00" "2023-09-23 01:00:00"
27000 11.23087 10.47256 11.28532 "2023-09-23 01:30:00" "2023-09-23 01:10:00"
27000 11.23087 10.47256 11.28679 "2023-09-23 01:30:00" "2023-09-23 01:20:00"
27000 11.23087 10.47256 11.25711 "2023-09-23 01:30:00" "2023-09-23 01:30:00"
27600 11.17797 10.36124 12.29907 "2023-09-23 01:40:00" "2023-09-23 00:50:00"
27600 11.17797 10.36124 11.57954 "2023-09-23 01:40:00" "2023-09-23 01:00:00"
27600 11.17797 10.36124 11.23100 "2023-09-23 01:40:00" "2023-09-23 01:10:00"
27600 11.17797 10.36124 11.20311 "2023-09-23 01:40:00" "2023-09-23 01:20:00"
27600 11.17797 10.36124 11.25741 "2023-09-23 01:40:00" "2023-09-23 01:30:00"
27600 11.17797 10.36124 11.08749 "2023-09-23 01:40:00" "2023-09-23 01:40:00"
