20230919
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 7.31639 7.27820 7.50000 "2023-09-19 23:00:00" "2023-09-19 23:00:00"
18600 7.11967 7.18354 7.50000 "2023-09-19 23:10:00" "2023-09-19 23:00:00"
18600 7.11967 7.18354 7.00000 "2023-09-19 23:10:00" "2023-09-19 23:10:00"
19200 6.74262 7.04158 7.50000 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 6.74262 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 6.74262 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19800 6.51639 6.88120 7.50000 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 6.51639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 6.51639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 6.51639 6.88120 7.30000 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
20400 6.34262 6.90283 7.50000 "2023-09-19 23:40:00" "2023-09-19 23:00:00"
20400 6.34262 6.90283 7.00000 "2023-09-19 23:40:00" "2023-09-19 23:10:00"
20400 6.34262 6.90283 7.00000 "2023-09-19 23:40:00" "2023-09-19 23:20:00"
20400 6.34262 6.90283 7.30000 "2023-09-19 23:40:00" "2023-09-19 23:30:00"
20400 6.34262 6.90283 7.00000 "2023-09-19 23:40:00" "2023-09-19 23:40:00"
21000 6.07049 7.01498 7.50000 "2023-09-19 23:50:00" "2023-09-19 23:00:00"
21000 6.07049 7.01498 7.00000 "2023-09-19 23:50:00" "2023-09-19 23:10:00"
21000 6.07049 7.01498 7.00000 "2023-09-19 23:50:00" "2023-09-19 23:20:00"
21000 6.07049 7.01498 7.30000 "2023-09-19 23:50:00" "2023-09-19 23:30:00"
21000 6.07049 7.01498 7.00000 "2023-09-19 23:50:00" "2023-09-19 23:40:00"
21000 6.07049 7.01498 5.70000 "2023-09-19 23:50:00" "2023-09-19 23:50:00"
21600 5.87541 7.15885 7.00000 "2023-09-20 00:00:00" "2023-09-19 23:10:00"
21600 5.87541 7.15885 7.00000 "2023-09-20 00:00:00" "2023-09-19 23:20:00"
21600 5.87541 7.15885 7.30000 "2023-09-20 00:00:00" "2023-09-19 23:30:00"
21600 5.87541 7.15885 7.00000 "2023-09-20 00:00:00" "2023-09-19 23:40:00"
21600 5.87541 7.15885 5.70000 "2023-09-20 00:00:00" "2023-09-19 23:50:00"
21600 5.87541 7.15885 5.50000 "2023-09-20 00:00:00" "2023-09-20 00:00:00"
22200 5.79344 7.36775 7.00000 "2023-09-20 00:10:00" "2023-09-19 23:20:00"
22200 5.79344 7.36775 7.30000 "2023-09-20 00:10:00" "2023-09-19 23:30:00"
22200 5.79344 7.36775 7.00000 "2023-09-20 00:10:00" "2023-09-19 23:40:00"
22200 5.79344 7.36775 5.70000 "2023-09-20 00:10:00" "2023-09-19 23:50:00"
22200 5.79344 7.36775 5.50000 "2023-09-20 00:10:00" "2023-09-20 00:00:00"
22200 5.79344 7.36775 6.00000 "2023-09-20 00:10:00" "2023-09-20 00:10:00"
22800 6.00656 7.59352 7.30000 "2023-09-20 00:20:00" "2023-09-19 23:30:00"
22800 6.00656 7.59352 7.00000 "2023-09-20 00:20:00" "2023-09-19 23:40:00"
22800 6.00656 7.59352 5.70000 "2023-09-20 00:20:00" "2023-09-19 23:50:00"
22800 6.00656 7.59352 5.50000 "2023-09-20 00:20:00" "2023-09-20 00:00:00"
22800 6.00656 7.59352 6.00000 "2023-09-20 00:20:00" "2023-09-20 00:10:00"
22800 6.00656 7.59352 5.60000 "2023-09-20 00:20:00" "2023-09-20 00:20:00"
23400 6.08197 7.77778 7.00000 "2023-09-20 00:30:00" "2023-09-19 23:40:00"
23400 6.08197 7.77778 5.70000 "2023-09-20 00:30:00" "2023-09-19 23:50:00"
23400 6.08197 7.77778 5.50000 "2023-09-20 00:30:00" "2023-09-20 00:00:00"
