20230918
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 9.98689 14.50224 10.02881 "2023-09-18 23:00:00" "2023-09-18 23:00:00"
18600 9.36393 13.69819 9.29406 "2023-09-18 23:10:00" "2023-09-18 23:00:00"
18600 9.36393 13.69819 9.31866 "2023-09-18 23:10:00" "2023-09-18 23:10:00"
19200 8.75410 12.90561 8.45587 "2023-09-18 23:20:00" "2023-09-18 23:00:00"
19200 8.75410 12.90561 8.52682 "2023-09-18 23:20:00" "2023-09-18 23:10:00"
19200 8.75410 12.90561 8.81631 "2023-09-18 23:20:00" "2023-09-18 23:20:00"
19800 8.23443 11.98377 7.51738 "2023-09-18 23:30:00" "2023-09-18 23:00:00"
19800 8.23443 11.98377 7.58747 "2023-09-18 23:30:00" "2023-09-18 23:10:00"
19800 8.23443 11.98377 8.15826 "2023-09-18 23:30:00" "2023-09-18 23:20:00"
19800 8.23443 11.98377 8.13244 "2023-09-18 23:30:00" "2023-09-18 23:30:00"
20400 7.90328 11.11057 6.54888 "2023-09-18 23:40:00" "2023-09-18 23:00:00"
20400 7.90328 11.11057 6.61686 "2023-09-18 23:40:00" "2023-09-18 23:10:00"
20400 7.90328 11.11057 7.38043 "2023-09-18 23:40:00" "2023-09-18 23:20:00"
20400 7.90328 11.11057 7.53171 "2023-09-18 23:40:00" "2023-09-18 23:30:00"
20400 7.90328 11.11057 7.95263 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 7.80328 10.45273 5.83662 "2023-09-18 23:50:00" "2023-09-18 23:00:00"
21000 7.80328 10.45273 5.90232 "2023-09-18 23:50:00" "2023-09-18 23:10:00"
21000 7.80328 10.45273 6.80310 "2023-09-18 23:50:00" "2023-09-18 23:20:00"
21000 7.80328 10.45273 7.07104 "2023-09-18 23:50:00" "2023-09-18 23:30:00"
21000 7.80328 10.45273 7.71771 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 7.80328 10.45273 7.74236 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 7.78361 9.84860 5.28941 "2023-09-19 00:00:00" "2023-09-18 23:10:00"
21600 7.78361 9.84860 6.27866 "2023-09-19 00:00:00" "2023-09-18 23:20:00"
21600 7.78361 9.84860 6.63511 "2023-09-19 00:00:00" "2023-09-18 23:30:00"
21600 7.78361 9.84860 7.43516 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 7.78361 9.84860 7.57428 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 7.78361 9.84860 7.79514 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 7.66393 9.34760 5.83285 "2023-09-19 00:10:00" "2023-09-18 23:20:00"
22200 7.66393 9.34760 6.25241 "2023-09-19 00:10:00" "2023-09-18 23:30:00"
22200 7.66393 9.34760 7.15601 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 7.66393 9.34760 7.37638 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 7.66393 9.34760 7.77744 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 7.66393 9.34760 7.67050 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 7.48525 9.02094 6.01026 "2023-09-19 00:20:00" "2023-09-18 23:30:00"
22800 7.48525 9.02094 6.97503 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 7.48525 9.02094 7.25664 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 7.48525 9.02094 7.79537 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 7.48525 9.02094 7.50810 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 7.48525 9.02094 7.40307 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 7.46557 8.73410 6.75169 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 7.46557 8.73410 7.07696 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 7.46557 8.73410 7.71320 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 7.46557 8.73410 7.27319 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 7.46557 8.73410 7.05049 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 7.46557 8.73410 7.47556 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 7.34754 8.42742 6.78818 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 7.34754 8.42742 7.48650 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 7.34754 8.42742 6.93376 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 7.34754 8.42742 6.60966 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 7.34754 8.42742 7.37522 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 7.34754 8.42742 7.27963 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
24600 7.15410 8.05727 7.06620 "2023-09-19 00:50:00" "2023-09-19 00:00:00"
24600 7.15410 8.05727 6.43690 "2023-09-19 00:50:00" "2023-09-19 00:10:00"
24600 7.15410 8.05727 6.03853 "2023-09-19 00:50:00" "2023-09-19 00:20:00"
24600 7.15410 8.05727 7.06147 "2023-09-19 00:50:00" "2023-09-19 00:30:00"
24600 7.15410 8.05727 6.90319 "2023-09-19 00:50:00" "2023-09-19 00:40:00"
24600 7.15410 8.05727 7.11680 "2023-09-19 00:50:00" "2023-09-19 00:50:00"
25200 6.88033 7.67491 5.87574 "2023-09-19 01:00:00" "2023-09-19 00:10:00"
25200 6.88033 7.67491 5.42700 "2023-09-19 01:00:00" "2023-09-19 00:20:00"
25200 6.88033 7.67491 6.63236 "2023-09-19 01:00:00" "2023-09-19 00:30:00"
25200 6.88033 7.67491 6.41627 "2023-09-19 01:00:00" "2023-09-19 00:40:00"
25200 6.88033 7.67491 6.68100 "2023-09-19 01:00:00" "2023-09-19 00:50:00"
25200 6.88033 7.67491 6.86052 "2023-09-19 01:00:00" "2023-09-19 01:00:00"
25800 6.74426 7.39003 4.93954 "2023-09-19 01:10:00" "2023-09-19 00:20:00"
25800 6.74426 7.39003 6.26195 "2023-09-19 01:10:00" "2023-09-19 00:30:00"
25800 6.74426 7.39003 6.00440 "2023-09-19 01:10:00" "2023-09-19 00:40:00"
25800 6.74426 7.39003 6.28340 "2023-09-19 01:10:00" "2023-09-19 00:50:00"
25800 6.74426 7.39003 6.65869 "2023-09-19 01:10:00" "2023-09-19 01:00:00"
25800 6.74426 7.39003 6.73128 "2023-09-19 01:10:00" "2023-09-19 01:10:00"
26400 6.69344 7.14994 5.92977 "2023-09-19 01:20:00" "2023-09-19 00:30:00"
26400 6.69344 7.14994 5.64478 "2023-09-19 01:20:00" "2023-09-19 00:40:00"
26400 6.69344 7.14994 5.92774 "2023-09-19 01:20:00" "2023-09-19 00:50:00"
26400 6.69344 7.14994 6.44189 "2023-09-19 01:20:00" "2023-09-19 01:00:00"
26400 6.69344 7.14994 6.64794 "2023-09-19 01:20:00" "2023-09-19 01:10:00"
26400 6.69344 7.14994 6.70151 "2023-09-19 01:20:00" "2023-09-19 01:20:00"
