20230929
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 4.90328 12.48392 5.90000 "2023-09-29 23:00:00" "2023-09-29 23:00:00"
18600 4.75574 12.26025 5.90000 "2023-09-29 23:10:00" "2023-09-29 23:00:00"
18600 4.75574 12.26025 5.40000 "2023-09-29 23:10:00" "2023-09-29 23:10:00"
19200 4.54262 11.97124 5.90000 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 4.54262 11.97124 5.40000 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 4.54262 11.97124 4.40000 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19800 4.35246 11.51012 5.90000 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 4.35246 11.51012 5.40000 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 4.35246 11.51012 4.40000 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 4.35246 11.51012 4.20000 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
20400 4.34590 10.99226 5.90000 "2023-09-29 23:40:00" "2023-09-29 23:00:00"
20400 4.34590 10.99226 5.40000 "2023-09-29 23:40:00" "2023-09-29 23:10:00"
20400 4.34590 10.99226 4.40000 "2023-09-29 23:40:00" "2023-09-29 23:20:00"
20400 4.34590 10.99226 4.20000 "2023-09-29 23:40:00" "2023-09-29 23:30:00"
20400 4.34590 10.99226 4.00000 "2023-09-29 23:40:00" "2023-09-29 23:40:00"
21000 4.46230 10.39986 5.90000 "2023-09-29 23:50:00" "2023-09-29 23:00:00"
21000 4.46230 10.39986 5.40000 "2023-09-29 23:50:00" "2023-09-29 23:10:00"
21000 4.46230 10.39986 4.40000 "2023-09-29 23:50:00" "2023-09-29 23:20:00"
21000 4.46230 10.39986 4.20000 "2023-09-29 23:50:00" "2023-09-29 23:30:00"
21000 4.46230 10.39986 4.00000 "2023-09-29 23:50:00" "2023-09-29 23:40:00"
21000 4.46230 10.39986 4.00000 "2023-09-29 23:50:00" "2023-09-29 23:50:00"
21600 4.61475 9.83123 5.40000 "2023-09-30 00:00:00" "2023-09-29 23:10:00"
21600 4.61475 9.83123 4.40000 "2023-09-30 00:00:00" "2023-09-29 23:20:00"
21600 4.61475 9.83123 4.20000 "2023-09-30 00:00:00" "2023-09-29 23:30:00"
21600 4.61475 9.83123 4.00000 "2023-09-30 00:00:00" "2023-09-29 23:40:00"
21600 4.61475 9.83123 4.00000 "2023-09-30 00:00:00" "2023-09-29 23:50:00"
21600 4.61475 9.83123 4.30000 "2023-09-30 00:00:00" "2023-09-30 00:00:00"
22200 4.77869 9.21492 4.40000 "2023-09-30 00:10:00" "2023-09-29 23:20:00"
22200 4.77869 9.21492 4.20000 "2023-09-30 00:10:00" "2023-09-29 23:30:00"
22200 4.77869 9.21492 4.00000 "2023-09-30 00:10:00" "2023-09-29 23:40:00"
22200 4.77869 9.21492 4.00000 "2023-09-30 00:10:00" "2023-09-29 23:50:00"
22200 4.77869 9.21492 4.30000 "2023-09-30 00:10:00" "2023-09-30 00:00:00"
22200 4.77869 9.21492 5.00000 "2023-09-30 00:10:00" "2023-09-30 00:10:00"
22800 4.93934 8.45926 4.20000 "2023-09-30 00:20:00" "2023-09-29 23:30:00"
22800 4.93934 8.45926 4.00000 "2023-09-30 00:20:00" "2023-09-29 23:40:00"
22800 4.93934 8.45926 4.00000 "2023-09-30 00:20:00" "2023-09-29 23:50:00"
22800 4.93934 8.45926 4.30000 "2023-09-30 00:20:00" "2023-09-30 00:00:00"
22800 4.93934 8.45926 5.00000 "2023-09-30 00:20:00" "2023-09-30 00:10:00"
22800 4.93934 8.45926 5.00000 "2023-09-30 00:20:00" "2023-09-30 00:20:00"
23400 5.00000 7.83534 4.00000 "2023-09-30 00:30:00" "2023-09-29 23:40:00"
23400 5.00000 7.83534 4.00000 "2023-09-30 00:30:00" "2023-09-29 23:50:00"
23400 5.00000 7.83534 4.30000 "2023-09-30 00:30:00" "2023-09-30 00:00:00"
23400 5.00000 7.83534 5.00000 "2023-09-30 00:30:00" "2023-09-30 00:10:00"
23400 5.00000 7.83534 5.00000 "2023-09-30 00:30:00" "2023-09-30 00:20:00"
23400 5.00000 7.83534 5.00000 "2023-09-30 00:30:00" "2023-09-30 00:30:00"
24000 5.00000 7.19502 4.00000 "2023-09-30 00:40:00" "2023-09-29 23:50:00"
24000 5.00000 7.19502 4.30000 "2023-09-30 00:40:00" "2023-09-30 00:00:00"
24000 5.00000 7.19502 5.00000 "2023-09-30 00:40:00" "2023-09-30 00:10:00"
24000 5.00000 7.19502 5.00000 "2023-09-30 00:40:00" "2023-09-30 00:20:00"
24000 5.00000 7.19502 5.00000 "2023-09-30 00:40:00" "2023-09-30 00:30:00"
24000 5.00000 7.19502 5.00000 "2023-09-30 00:40:00" "2023-09-30 00:40:00"
24600 5.00000 6.64656 4.30000 "2023-09-30 00:50:00" "2023-09-30 00:00:00"
24600 5.00000 6.64656 5.00000 "2023-09-30 00:50:00" "2023-09-30 00:10:00"
24600 5.00000 6.64656 5.00000 "2023-09-30 00:50:00" "2023-09-30 00:20:00"
24600 5.00000 6.64656 5.00000 "2023-09-30 00:50:00" "2023-09-30 00:30:00"
24600 5.00000 6.64656 5.00000 "2023-09-30 00:50:00" "2023-09-30 00:40:00"
24600 5.00000 6.64656 5.00000 "2023-09-30 00:50:00" "2023-09-30 00:50:00"
25200 5.00000 6.20305 5.00000 "2023-09-30 01:00:00" "2023-09-30 00:10:00"
25200 5.00000 6.20305 5.00000 "2023-09-30 01:00:00" "2023-09-30 00:20:00"
25200 5.00000 6.20305 5.00000 "2023-09-30 01:00:00" "2023-09-30 00:30:00"
25200 5.00000 6.20305 5.00000 "2023-09-30 01:00:00" "2023-09-30 00:40:00"
25200 5.00000 6.20305 5.00000 "2023-09-30 01:00:00" "2023-09-30 00:50:00"
25200 5.00000 6.20305 5.00000 "2023-09-30 01:00:00" "2023-09-30 01:00:00"
25800 5.00000 5.82613 5.00000 "2023-09-30 01:10:00" "2023-09-30 00:20:00"
25800 5.00000 5.82613 5.00000 "2023-09-30 01:10:00" "2023-09-30 00:30:00"
25800 5.00000 5.82613 5.00000 "2023-09-30 01:10:00" "2023-09-30 00:40:00"
25800 5.00000 5.82613 5.00000 "2023-09-30 01:10:00" "2023-09-30 00:50:00"
25800 5.00000 5.82613 5.00000 "2023-09-30 01:10:00" "2023-09-30 01:00:00"
25800 5.00000 5.82613 5.00000 "2023-09-30 01:10:00" "2023-09-30 01:10:00"
26400 5.00000 5.68087 5.00000 "2023-09-30 01:20:00" "2023-09-30 00:30:00"
26400 5.00000 5.68087 5.00000 "2023-09-30 01:20:00" "2023-09-30 00:40:00"
26400 5.00000 5.68087 5.00000 "2023-09-30 01:20:00" "2023-09-30 00:50:00"
26400 5.00000 5.68087 5.00000 "2023-09-30 01:20:00" "2023-09-30 01:00:00"
26400 5.00000 5.68087 5.00000 "2023-09-30 01:20:00" "2023-09-30 01:10:00"
26400 5.00000 5.68087 5.00000 "2023-09-30 01:20:00" "2023-09-30 01:20:00"
27000 5.00000 5.58820 5.00000 "2023-09-30 01:30:00" "2023-09-30 00:40:00"
27000 5.00000 5.58820 5.00000 "2023-09-30 01:30:00" "2023-09-30 00:50:00"
27000 5.00000 5.58820 5.00000 "2023-09-30 01:30:00" "2023-09-30 01:00:00"
27000 5.00000 5.58820 5.00000 "2023-09-30 01:30:00" "2023-09-30 01:10:00"
27000 5.00000 5.58820 5.00000 "2023-09-30 01:30:00" "2023-09-30 01:20:00"
27000 5.00000 5.58820 5.00000 "2023-09-30 01:30:00" "2023-09-30 01:30:00"
27600 5.00000 5.62493 5.00000 "2023-09-30 01:40:00" "2023-09-30 00:50:00"
27600 5.00000 5.62493 5.00000 "2023-09-30 01:40:00" "2023-09-30 01:00:00"
27600 5.00000 5.62493 5.00000 "2023-09-30 01:40:00" "2023-09-30 01:10:00"
27600 5.00000 5.62493 5.00000 "2023-09-30 01:40:00" "2023-09-30 01:20:00"
27600 5.00000 5.62493 5.00000 "2023-09-30 01:40:00" "2023-09-30 01:30:00"
27600 5.00000 5.62493 5.00000 "2023-09-30 01:40:00" "2023-09-30 01:40:00"
28200 5.00000 5.71902 5.00000 "2023-09-30 01:50:00" "2023-09-30 01:00:00"
28200 5.00000 5.71902 5.00000 "2023-09-30 01:50:00" "2023-09-30 01:10:00"
28200 5.00000 5.71902 5.00000 "2023-09-30 01:50:00" "2023-09-30 01:20:00"
28200 5.00000 5.71902 5.00000 "2023-09-30 01:50:00" "2023-09-30 01:30:00"
28200 5.00000 5.71902 5.00000 "2023-09-30 01:50:00" "2023-09-30 01:40:00"
28200 5.00000 5.71902 5.00000 "2023-09-30 01:50:00" "2023-09-30 01:50:00"
28800 5.00000 5.72038 5.00000 "2023-09-30 02:00:00" "2023-09-30 01:10:00"
28800 5.00000 5.72038 5.00000 "2023-09-30 02:00:00" "2023-09-30 01:20:00"
28800 5.00000 5.72038 5.00000 "2023-09-30 02:00:00" "2023-09-30 01:30:00"
