20230916
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 12.41475 11.55566 12.40758 "2023-09-16 23:00:00" "2023-09-16 23:00:00"
18600 12.37049 11.44727 12.13836 "2023-09-16 23:10:00" "2023-09-16 23:00:00"
18600 12.37049 11.44727 12.39696 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
19200 12.35410 11.64113 12.11407 "2023-09-16 23:20:00" "2023-09-16 23:00:00"
19200 12.35410 11.64113 12.68646 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 12.35410 11.64113 12.39051 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19800 12.30328 12.07032 12.36975 "2023-09-16 23:30:00" "2023-09-16 23:00:00"
19800 12.30328 12.07032 13.18107 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 12.30328 12.07032 12.57362 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
19800 12.30328 12.07032 12.27336 "2023-09-16 23:30:00" "2023-09-16 23:30:00"
20400 12.16230 12.70292 12.70355 "2023-09-16 23:40:00" "2023-09-16 23:00:00"
20400 12.16230 12.70292 13.64297 "2023-09-16 23:40:00" "2023-09-16 23:10:00"
20400 12.16230 12.70292 12.80823 "2023-09-16 23:40:00" "2023-09-16 23:20:00"
20400 12.16230 12.70292 12.24996 "2023-09-16 23:40:00" "2023-09-16 23:30:00"
20400 12.16230 12.70292 12.29598 "2023-09-16 23:40:00" "2023-09-16 23:40:00"
21000 11.91475 13.54204 13.28770 "2023-09-16 23:50:00" "2023-09-16 23:00:00"
21000 11.91475 13.54204 14.32947 "2023-09-16 23:50:00" "2023-09-16 23:10:00"
21000 11.91475 13.54204 13.37035 "2023-09-16 23:50:00" "2023-09-16 23:20:00"
21000 11.91475 13.54204 12.62833 "2023-09-16 23:50:00" "2023-09-16 23:30:00"
21000 11.91475 13.54204 12.59093 "2023-09-16 23:50:00" "2023-09-16 23:40:00"
21000 11.91475 13.54204 11.86290 "2023-09-16 23:50:00" "2023-09-16 23:50:00"
21600 11.66885 14.00295 14.70262 "2023-09-17 00:00:00" "2023-09-16 23:10:00"
21600 11.66885 14.00295 13.64276 "2023-09-17 00:00:00" "2023-09-16 23:20:00"
21600 11.66885 14.00295 12.79775 "2023-09-17 00:00:00" "2023-09-16 23:30:00"
21600 11.66885 14.00295 12.67423 "2023-09-17 00:00:00" "2023-09-16 23:40:00"
21600 11.66885 14.00295 11.29690 "2023-09-17 00:00:00" "2023-09-16 23:50:00"
21600 11.66885 14.00295 11.73561 "2023-09-17 00:00:00" "2023-09-17 00:00:00"
22200 11.47213 14.33329 13.84392 "2023-09-17 00:10:00" "2023-09-16 23:20:00"
22200 11.47213 14.33329 12.91695 "2023-09-17 00:10:00" "2023-09-16 23:30:00"
22200 11.47213 14.33329 12.75283 "2023-09-17 00:10:00" "2023-09-16 23:40:00"
22200 11.47213 14.33329 10.89740 "2023-09-17 00:10:00" "2023-09-16 23:50:00"
22200 11.47213 14.33329 11.79458 "2023-09-17 00:10:00" "2023-09-17 00:00:00"
22200 11.47213 14.33329 11.49649 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 11.28689 14.44498 12.92033 "2023-09-17 00:20:00" "2023-09-16 23:30:00"
22800 11.28689 14.44498 12.72281 "2023-09-17 00:20:00" "2023-09-16 23:40:00"
22800 11.28689 14.44498 10.58658 "2023-09-17 00:20:00" "2023-09-16 23:50:00"
22800 11.28689 14.44498 11.81545 "2023-09-17 00:20:00" "2023-09-17 00:00:00"
22800 11.28689 14.44498 11.27014 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 11.28689 14.44498 11.29206 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
23400 11.12295 14.53628 12.76686 "2023-09-17 00:30:00" "2023-09-16 23:40:00"
23400 11.12295 14.53628 10.42181 "2023-09-17 00:30:00" "2023-09-16 23:50:00"
23400 11.12295 14.53628 11.84049 "2023-09-17 00:30:00" "2023-09-17 00:00:00"
23400 11.12295 14.53628 11.11692 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 11.12295 14.53628 11.25681 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 11.12295 14.53628 11.18104 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
24000 10.96885 14.50032 10.36680 "2023-09-17 00:40:00" "2023-09-16 23:50:00"
24000 10.96885 14.50032 11.92965 "2023-09-17 00:40:00" "2023-09-17 00:00:00"
