20230923
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 9.62857 12.21167 9.80000 "2023-09-23 23:00:00" "2023-09-23 23:00:00"
18600 9.41071 12.23382 9.80000 "2023-09-23 23:10:00" "2023-09-23 23:00:00"
18600 9.41071 12.23382 9.88889 "2023-09-23 23:10:00" "2023-09-23 23:10:00"
19200 9.03214 12.23394 9.80000 "2023-09-23 23:20:00" "2023-09-23 23:00:00"
19200 9.03214 12.23394 9.88889 "2023-09-23 23:20:00" "2023-09-23 23:10:00"
19200 9.03214 12.23394 10.00000 "2023-09-23 23:20:00" "2023-09-23 23:20:00"
19800 8.71364 12.17741 9.80000 "2023-09-23 23:30:00" "2023-09-23 23:00:00"
19800 8.71364 12.17741 9.88889 "2023-09-23 23:30:00" "2023-09-23 23:10:00"
19800 8.71364 12.17741 10.00000 "2023-09-23 23:30:00" "2023-09-23 23:20:00"
19800 8.71364 12.17741 9.22222 "2023-09-23 23:30:00" "2023-09-23 23:30:00"
20400 8.37385 12.09984 9.80000 "2023-09-23 23:40:00" "2023-09-23 23:00:00"
20400 8.37385 12.09984 9.88889 "2023-09-23 23:40:00" "2023-09-23 23:10:00"
20400 8.37385 12.09984 10.00000 "2023-09-23 23:40:00" "2023-09-23 23:20:00"
20400 8.37385 12.09984 9.22222 "2023-09-23 23:40:00" "2023-09-23 23:30:00"
20400 8.37385 12.09984 8.60000 "2023-09-23 23:40:00" "2023-09-23 23:40:00"
21000 8.25082 12.03599 9.80000 "2023-09-23 23:50:00" "2023-09-23 23:00:00"
21000 8.25082 12.03599 9.88889 "2023-09-23 23:50:00" "2023-09-23 23:10:00"
21000 8.25082 12.03599 10.00000 "2023-09-23 23:50:00" "2023-09-23 23:20:00"
21000 8.25082 12.03599 9.22222 "2023-09-23 23:50:00" "2023-09-23 23:30:00"
21000 8.25082 12.03599 8.60000 "2023-09-23 23:50:00" "2023-09-23 23:40:00"
21000 8.25082 12.03599 8.00000 "2023-09-23 23:50:00" "2023-09-23 23:50:00"
21600 8.27667 12.13957 9.88889 "2023-09-24 00:00:00" "2023-09-23 23:10:00"
21600 8.27667 12.13957 10.00000 "2023-09-24 00:00:00" "2023-09-23 23:20:00"
21600 8.27667 12.13957 9.22222 "2023-09-24 00:00:00" "2023-09-23 23:30:00"
21600 8.27667 12.13957 8.60000 "2023-09-24 00:00:00" "2023-09-23 23:40:00"
21600 8.27667 12.13957 8.00000 "2023-09-24 00:00:00" "2023-09-23 23:50:00"
21600 8.27667 12.13957 7.80000 "2023-09-24 00:00:00" "2023-09-24 00:00:00"
22200 8.39333 12.14088 10.00000 "2023-09-24 00:10:00" "2023-09-23 23:20:00"
22200 8.39333 12.14088 9.22222 "2023-09-24 00:10:00" "2023-09-23 23:30:00"
22200 8.39333 12.14088 8.60000 "2023-09-24 00:10:00" "2023-09-23 23:40:00"
