20230921
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 11.41734 11.20980 11.40970 "2023-09-21 23:00:00" "2023-09-21 23:00:00"
18600 11.46000 11.16404 11.39115 "2023-09-21 23:10:00" "2023-09-21 23:00:00"
18600 11.46000 11.16404 11.51996 "2023-09-21 23:10:00" "2023-09-21 23:10:00"
19200 11.35167 11.07956 11.33950 "2023-09-21 23:20:00" "2023-09-21 23:00:00"
19200 11.35167 11.07956 11.64569 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 11.35167 11.07956 11.34636 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19800 11.24667 10.99602 11.28581 "2023-09-21 23:30:00" "2023-09-21 23:00:00"
19800 11.24667 10.99602 11.72691 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 11.24667 10.99602 11.18794 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 11.24667 10.99602 11.23789 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
20400 11.23333 10.90343 11.22255 "2023-09-21 23:40:00" "2023-09-21 23:00:00"
20400 11.23333 10.90343 11.75632 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 11.23333 10.90343 11.04305 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 11.23333 10.90343 11.10903 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 11.23333 10.90343 11.23742 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 11.23333 10.85498 11.14084 "2023-09-21 23:50:00" "2023-09-21 23:00:00"
21000 11.23333 10.85498 11.73590 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 11.23333 10.85498 10.90408 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 11.23333 10.85498 10.97243 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 11.23333 10.85498 11.22611 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 11.23333 10.85498 11.23638 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 11.20698 10.89097 11.69796 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 11.20698 10.89097 10.79036 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 11.20698 10.89097 10.86041 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 11.20698 10.89097 11.20129 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 11.20698 10.89097 11.21772 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 11.20698 10.89097 11.23172 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
22200 11.07833 10.92422 10.68366 "2023-09-22 00:10:00" "2023-09-21 23:20:00"
22200 11.07833 10.92422 10.75388 "2023-09-22 00:10:00" "2023-09-21 23:30:00"
22200 11.07833 10.92422 11.15466 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 11.07833 10.92422 11.17453 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 11.07833 10.92422 11.21185 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 11.07833 10.92422 11.08525 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22800 11.11833 10.91280 10.70776 "2023-09-22 00:20:00" "2023-09-21 23:30:00"
22800 11.11833 10.91280 11.14752 "2023-09-22 00:20:00" "2023-09-21 23:40:00"
22800 11.11833 10.91280 11.16981 "2023-09-22 00:20:00" "2023-09-21 23:50:00"
22800 11.11833 10.91280 11.22405 "2023-09-22 00:20:00" "2023-09-22 00:00:00"
22800 11.11833 10.91280 10.98437 "2023-09-22 00:20:00" "2023-09-22 00:10:00"
22800 11.11833 10.91280 11.13469 "2023-09-22 00:20:00" "2023-09-22 00:20:00"
23400 11.21500 10.87545 11.22012 "2023-09-22 00:30:00" "2023-09-21 23:40:00"
23400 11.21500 10.87545 11.24397 "2023-09-22 00:30:00" "2023-09-21 23:50:00"
23400 11.21500 10.87545 11.30980 "2023-09-22 00:30:00" "2023-09-22 00:00:00"
23400 11.21500 10.87545 10.98382 "2023-09-22 00:30:00" "2023-09-22 00:10:00"
23400 11.21500 10.87545 11.39423 "2023-09-22 00:30:00" "2023-09-22 00:20:00"
23400 11.21500 10.87545 11.23743 "2023-09-22 00:30:00" "2023-09-22 00:30:00"
24000 11.21667 10.81237 11.29273 "2023-09-22 00:40:00" "2023-09-21 23:50:00"
