20230906
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 22.44098 15.56616 22.38011 "2023-09-06 23:00:00" "2023-09-06 23:00:00"
18600 22.82787 15.66543 22.54891 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 22.82787 15.66543 22.90055 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
19200 23.00164 15.82292 22.56744 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 23.00164 15.82292 23.18446 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 23.00164 15.82292 22.86175 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19800 23.25574 15.88626 22.34780 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 23.25574 15.88626 23.16727 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 23.25574 15.88626 22.63051 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 23.25574 15.88626 23.21121 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
20400 23.42951 15.95562 22.20433 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 23.42951 15.95562 23.16282 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 23.42951 15.95562 22.48115 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 23.42951 15.95562 23.42147 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 23.42951 15.95562 23.43108 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 23.35902 16.06313 22.00903 "2023-09-06 23:50:00" "2023-09-06 23:00:00"
21000 23.35902 16.06313 23.08483 "2023-09-06 23:50:00" "2023-09-06 23:10:00"
21000 23.35902 16.06313 22.29570 "2023-09-06 23:50:00" "2023-09-06 23:20:00"
21000 23.35902 16.06313 23.47916 "2023-09-06 23:50:00" "2023-09-06 23:30:00"
21000 23.35902 16.06313 23.43324 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 23.35902 16.06313 23.40767 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 23.02459 16.15986 22.81293 "2023-09-07 00:00:00" "2023-09-06 23:10:00"
21600 23.02459 16.15986 21.93683 "2023-09-07 00:00:00" "2023-09-06 23:20:00"
21600 23.02459 16.15986 23.30053 "2023-09-07 00:00:00" "2023-09-06 23:30:00"
21600 23.02459 16.15986 23.21327 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 23.02459 16.15986 23.16511 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 23.02459 16.15986 23.04727 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 22.70820 16.17066 21.53835 "2023-09-07 00:10:00" "2023-09-06 23:20:00"
22200 22.70820 16.17066 23.05199 "2023-09-07 00:10:00" "2023-09-06 23:30:00"
22200 22.70820 16.17066 22.94264 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 22.70820 16.17066 22.87608 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 22.70820 16.17066 22.75022 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 22.70820 16.17066 22.72150 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 22.39016 16.07086 22.79111 "2023-09-07 00:20:00" "2023-09-06 23:30:00"
22800 22.39016 16.07086 22.66153 "2023-09-07 00:20:00" "2023-09-06 23:40:00"
22800 22.39016 16.07086 22.58265 "2023-09-07 00:20:00" "2023-09-06 23:50:00"
22800 22.39016 16.07086 22.44639 "2023-09-07 00:20:00" "2023-09-07 00:00:00"
22800 22.39016 16.07086 22.39608 "2023-09-07 00:20:00" "2023-09-07 00:10:00"
22800 22.39016 16.07086 22.38641 "2023-09-07 00:20:00" "2023-09-07 00:20:00"
23400 22.10164 16.07481 22.33050 "2023-09-07 00:30:00" "2023-09-06 23:40:00"
23400 22.10164 16.07481 22.24157 "2023-09-07 00:30:00" "2023-09-06 23:50:00"
23400 22.10164 16.07481 22.09132 "2023-09-07 00:30:00" "2023-09-07 00:00:00"
23400 22.10164 16.07481 22.01336 "2023-09-07 00:30:00" "2023-09-07 00:10:00"
23400 22.10164 16.07481 22.02847 "2023-09-07 00:30:00" "2023-09-07 00:20:00"
23400 22.10164 16.07481 22.04539 "2023-09-07 00:30:00" "2023-09-07 00:30:00"
24000 21.81475 16.12554 21.84447 "2023-09-07 00:40:00" "2023-09-06 23:50:00"
24000 21.81475 16.12554 21.68236 "2023-09-07 00:40:00" "2023-09-07 00:00:00"
24000 21.81475 16.12554 21.58697 "2023-09-07 00:40:00" "2023-09-07 00:10:00"
24000 21.81475 16.12554 21.60555 "2023-09-07 00:40:00" "2023-09-07 00:20:00"
24000 21.81475 16.12554 21.65286 "2023-09-07 00:40:00" "2023-09-07 00:30:00"
24000 21.81475 16.12554 21.83604 "2023-09-07 00:40:00" "2023-09-07 00:40:00"
24600 21.50328 16.23926 21.24394 "2023-09-07 00:50:00" "2023-09-07 00:00:00"
24600 21.50328 16.23926 21.13584 "2023-09-07 00:50:00" "2023-09-07 00:10:00"
24600 21.50328 16.23926 21.15737 "2023-09-07 00:50:00" "2023-09-07 00:20:00"
24600 21.50328 16.23926 21.21031 "2023-09-07 00:50:00" "2023-09-07 00:30:00"
24600 21.50328 16.23926 21.51064 "2023-09-07 00:50:00" "2023-09-07 00:40:00"
24600 21.50328 16.23926 21.49132 "2023-09-07 00:50:00" "2023-09-07 00:50:00"
25200 21.25574 16.39668 20.82158 "2023-09-07 01:00:00" "2023-09-07 00:10:00"
