20230913
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 5.77049 6.53039 4.00000 "2023-09-13 23:00:00" "2023-09-13 23:00:00"
18600 5.61148 6.51599 4.00000 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 5.61148 6.51599 5.60000 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
18600 5.61148 6.51599 4.00000 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 5.61148 6.51599 5.60000 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
19200 5.20984 6.50004 4.00000 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 5.20984 6.50004 5.60000 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 5.20984 6.50004 5.20000 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19200 5.20984 6.50004 4.00000 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 5.20984 6.50004 5.60000 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 5.20984 6.50004 5.20000 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19200 5.20984 6.50004 4.00000 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 5.20984 6.50004 5.60000 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 5.20984 6.50004 5.20000 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19800 4.92295 6.56082 4.00000 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 4.92295 6.56082 5.60000 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 4.92295 6.56082 5.20000 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 4.92295 6.56082 4.40000 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
19800 4.92295 6.56082 4.00000 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 4.92295 6.56082 5.60000 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 4.92295 6.56082 5.20000 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 4.92295 6.56082 4.40000 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
19800 4.92295 6.56082 4.00000 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 4.92295 6.56082 5.60000 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 4.92295 6.56082 5.20000 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 4.92295 6.56082 4.40000 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
19800 4.92295 6.56082 4.00000 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 4.92295 6.56082 5.60000 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 4.92295 6.56082 5.20000 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 4.92295 6.56082 4.40000 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
20400 4.84098 6.61728 4.00000 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 4.84098 6.61728 5.60000 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 4.84098 6.61728 5.20000 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 4.84098 6.61728 4.40000 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 4.84098 6.61728 5.00000 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
20400 4.84098 6.61728 4.00000 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 4.84098 6.61728 5.60000 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 4.84098 6.61728 5.20000 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 4.84098 6.61728 4.40000 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 4.84098 6.61728 5.00000 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
20400 4.84098 6.61728 4.00000 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 4.84098 6.61728 5.60000 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 4.84098 6.61728 5.20000 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 4.84098 6.61728 4.40000 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 4.84098 6.61728 5.00000 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
20400 4.84098 6.61728 4.00000 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 4.84098 6.61728 5.60000 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 4.84098 6.61728 5.20000 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 4.84098 6.61728 4.40000 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 4.84098 6.61728 5.00000 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
20400 4.84098 6.61728 4.00000 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 4.84098 6.61728 5.60000 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 4.84098 6.61728 5.20000 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 4.84098 6.61728 4.40000 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 4.84098 6.61728 5.00000 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 4.00000 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 4.97377 6.72311 5.60000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 4.97377 6.72311 5.20000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 4.97377 6.72311 4.40000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21000 4.97377 6.72311 4.00000 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 4.97377 6.72311 5.60000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 4.97377 6.72311 5.20000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 4.97377 6.72311 4.40000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21000 4.97377 6.72311 4.00000 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 4.97377 6.72311 5.60000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 4.97377 6.72311 5.20000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 4.97377 6.72311 4.40000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21000 4.97377 6.72311 4.00000 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 4.97377 6.72311 5.60000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 4.97377 6.72311 5.20000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 4.97377 6.72311 4.40000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21000 4.97377 6.72311 4.00000 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 4.97377 6.72311 5.60000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 4.97377 6.72311 5.20000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 4.97377 6.72311 4.40000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21000 4.97377 6.72311 4.00000 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 4.97377 6.72311 5.60000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 4.97377 6.72311 5.20000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 4.97377 6.72311 4.40000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 4.97377 6.72311 5.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.60000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 5.10820 6.81090 5.20000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 5.10820 6.81090 4.40000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.50000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
21600 5.10820 6.81090 5.60000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 5.10820 6.81090 5.20000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 5.10820 6.81090 4.40000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.50000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
21600 5.10820 6.81090 5.60000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 5.10820 6.81090 5.20000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 5.10820 6.81090 4.40000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.50000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
21600 5.10820 6.81090 5.60000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 5.10820 6.81090 5.20000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 5.10820 6.81090 4.40000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.50000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
21600 5.10820 6.81090 5.60000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 5.10820 6.81090 5.20000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 5.10820 6.81090 4.40000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.50000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
21600 5.10820 6.81090 5.60000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 5.10820 6.81090 5.20000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 5.10820 6.81090 4.40000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 5.10820 6.81090 5.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 5.10820 6.81090 5.50000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 5.20000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 4.79836 6.88409 5.50000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22200 4.79836 6.88409 5.20000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 4.79836 6.88409 5.50000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22200 4.79836 6.88409 5.20000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 4.79836 6.88409 5.50000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22200 4.79836 6.88409 5.20000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 4.79836 6.88409 5.50000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22200 4.79836 6.88409 5.20000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 4.79836 6.88409 5.50000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22200 4.79836 6.88409 5.20000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 4.79836 6.88409 5.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 4.79836 6.88409 5.50000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 4.79836 6.88409 4.40000 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 4.70000 6.95339 4.40000 "2023-09-14 00:20:00" "2023-09-13 23:30:00"
22800 4.70000 6.95339 5.00000 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 4.70000 6.95339 5.00000 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 4.70000 6.95339 5.50000 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 4.70000 6.95339 4.40000 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 4.70000 6.95339 4.00000 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
22800 4.70000 6.95339 4.40000 "2023-09-14 00:20:00" "2023-09-13 23:30:00"
22800 4.70000 6.95339 5.00000 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 4.70000 6.95339 5.00000 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 4.70000 6.95339 5.50000 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 4.70000 6.95339 4.40000 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 4.70000 6.95339 4.00000 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
