20230924
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 8.56914 12.15744 7.80000 "2023-09-24 23:00:00" "2023-09-24 23:00:00"
18600 8.12732 12.17600 7.80000 "2023-09-24 23:10:00" "2023-09-24 23:00:00"
18600 8.12732 12.17600 8.00000 "2023-09-24 23:10:00" "2023-09-24 23:10:00"
18600 8.12732 12.17600 7.80000 "2023-09-24 23:10:00" "2023-09-24 23:00:00"
18600 8.12732 12.17600 8.00000 "2023-09-24 23:10:00" "2023-09-24 23:10:00"
19200 7.59831 12.18954 7.80000 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 7.59831 12.18954 8.00000 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 7.59831 12.18954 6.38889 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19200 7.59831 12.18954 7.80000 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 7.59831 12.18954 8.00000 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 7.59831 12.18954 6.38889 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19200 7.59831 12.18954 7.80000 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 7.59831 12.18954 8.00000 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 7.59831 12.18954 6.38889 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19800 7.27119 12.18220 7.80000 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 7.27119 12.18220 8.00000 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 7.27119 12.18220 6.38889 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 7.27119 12.18220 6.60000 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
19800 7.27119 12.18220 7.80000 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 7.27119 12.18220 8.00000 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 7.27119 12.18220 6.38889 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 7.27119 12.18220 6.60000 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
19800 7.27119 12.18220 7.80000 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 7.27119 12.18220 8.00000 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 7.27119 12.18220 6.38889 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 7.27119 12.18220 6.60000 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
19800 7.27119 12.18220 7.80000 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 7.27119 12.18220 8.00000 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 7.27119 12.18220 6.38889 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 7.27119 12.18220 6.60000 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
20400 7.28475 12.25367 7.80000 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 7.28475 12.25367 8.00000 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 7.28475 12.25367 6.38889 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 7.28475 12.25367 6.60000 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 7.28475 12.25367 7.10000 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
20400 7.28475 12.25367 7.80000 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 7.28475 12.25367 8.00000 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
