20230915
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 9.11311 8.88875 9.21474 "2023-09-15 23:00:00" "2023-09-15 23:00:00"
18600 8.89508 9.17929 9.19611 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 8.89508 9.17929 8.86392 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
19200 8.63607 9.40821 9.26185 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 8.63607 9.40821 8.72158 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 8.63607 9.40821 8.58769 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19800 8.32787 9.44385 9.46875 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 8.32787 9.44385 8.79982 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 8.32787 9.44385 8.40823 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 8.32787 9.44385 8.34172 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
20400 8.11967 9.36734 9.81261 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 8.11967 9.36734 9.04493 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 8.11967 9.36734 8.39200 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 8.11967 9.36734 8.14538 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 8.11967 9.36734 8.15976 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
21000 8.02787 9.13414 10.09808 "2023-09-15 23:50:00" "2023-09-15 23:00:00"
21000 8.02787 9.13414 9.23768 "2023-09-15 23:50:00" "2023-09-15 23:10:00"
21000 8.02787 9.13414 8.46590 "2023-09-15 23:50:00" "2023-09-15 23:20:00"
21000 8.02787 9.13414 8.02005 "2023-09-15 23:50:00" "2023-09-15 23:30:00"
21000 8.02787 9.13414 8.07776 "2023-09-15 23:50:00" "2023-09-15 23:40:00"
21000 8.02787 9.13414 8.03313 "2023-09-15 23:50:00" "2023-09-15 23:50:00"
21600 7.89508 8.77639 9.24984 "2023-09-16 00:00:00" "2023-09-15 23:10:00"
21600 7.89508 8.77639 8.35471 "2023-09-16 00:00:00" "2023-09-15 23:20:00"
21600 7.89508 8.77639 7.83361 "2023-09-16 00:00:00" "2023-09-15 23:30:00"
21600 7.89508 8.77639 7.92113 "2023-09-16 00:00:00" "2023-09-15 23:40:00"
21600 7.89508 8.77639 7.88105 "2023-09-16 00:00:00" "2023-09-15 23:50:00"
21600 7.89508 8.77639 7.89653 "2023-09-16 00:00:00" "2023-09-16 00:00:00"
22200 7.97377 8.37432 8.17915 "2023-09-16 00:10:00" "2023-09-15 23:20:00"
22200 7.97377 8.37432 7.56598 "2023-09-16 00:10:00" "2023-09-15 23:30:00"
22200 7.97377 8.37432 7.66840 "2023-09-16 00:10:00" "2023-09-15 23:40:00"
22200 7.97377 8.37432 7.64490 "2023-09-16 00:10:00" "2023-09-15 23:50:00"
22200 7.97377 8.37432 7.67762 "2023-09-16 00:10:00" "2023-09-16 00:00:00"
22200 7.97377 8.37432 7.91969 "2023-09-16 00:10:00" "2023-09-16 00:10:00"
22800 8.18852 7.97469 7.19854 "2023-09-16 00:20:00" "2023-09-15 23:30:00"
22800 8.18852 7.97469 7.31670 "2023-09-16 00:20:00" "2023-09-15 23:40:00"
22800 8.18852 7.97469 7.28924 "2023-09-16 00:20:00" "2023-09-15 23:50:00"
22800 8.18852 7.97469 7.32514 "2023-09-16 00:20:00" "2023-09-16 00:00:00"
22800 8.18852 7.97469 7.87015 "2023-09-16 00:20:00" "2023-09-16 00:10:00"
22800 8.18852 7.97469 8.19327 "2023-09-16 00:20:00" "2023-09-16 00:20:00"
23400 8.49836 7.68900 6.95508 "2023-09-16 00:30:00" "2023-09-15 23:40:00"
23400 8.49836 7.68900 6.93062 "2023-09-16 00:30:00" "2023-09-15 23:50:00"
23400 8.49836 7.68900 6.96748 "2023-09-16 00:30:00" "2023-09-16 00:00:00"
23400 8.49836 7.68900 7.75840 "2023-09-16 00:30:00" "2023-09-16 00:10:00"
23400 8.49836 7.68900 8.42219 "2023-09-16 00:30:00" "2023-09-16 00:20:00"
23400 8.49836 7.68900 8.50691 "2023-09-16 00:30:00" "2023-09-16 00:30:00"
24000 8.71639 7.64963 6.60360 "2023-09-16 00:40:00" "2023-09-15 23:50:00"
24000 8.71639 7.64963 6.64556 "2023-09-16 00:40:00" "2023-09-16 00:00:00"
24000 8.71639 7.64963 7.56297 "2023-09-16 00:40:00" "2023-09-16 00:10:00"
24000 8.71639 7.64963 8.49999 "2023-09-16 00:40:00" "2023-09-16 00:20:00"
24000 8.71639 7.64963 8.74829 "2023-09-16 00:40:00" "2023-09-16 00:30:00"
24000 8.71639 7.64963 8.68297 "2023-09-16 00:40:00" "2023-09-16 00:40:00"
24600 8.78197 7.69619 6.35074 "2023-09-16 00:50:00" "2023-09-16 00:00:00"
24600 8.78197 7.69619 7.40224 "2023-09-16 00:50:00" "2023-09-16 00:10:00"
24600 8.78197 7.69619 8.49828 "2023-09-16 00:50:00" "2023-09-16 00:20:00"
24600 8.78197 7.69619 8.92449 "2023-09-16 00:50:00" "2023-09-16 00:30:00"
24600 8.78197 7.69619 8.79893 "2023-09-16 00:50:00" "2023-09-16 00:40:00"
24600 8.78197 7.69619 8.75852 "2023-09-16 00:50:00" "2023-09-16 00:50:00"
25200 8.78525 7.73002 7.30630 "2023-09-16 01:00:00" "2023-09-16 00:10:00"
25200 8.78525 7.73002 8.55312 "2023-09-16 01:00:00" "2023-09-16 00:20:00"
25200 8.78525 7.73002 9.06269 "2023-09-16 01:00:00" "2023-09-16 00:30:00"
25200 8.78525 7.73002 8.90348 "2023-09-16 01:00:00" "2023-09-16 00:40:00"
25200 8.78525 7.73002 8.74762 "2023-09-16 01:00:00" "2023-09-16 00:50:00"
25200 8.78525 7.73002 8.76912 "2023-09-16 01:00:00" "2023-09-16 01:00:00"
25800 8.83443 7.77407 8.78415 "2023-09-16 01:10:00" "2023-09-16 00:20:00"
25800 8.83443 7.77407 9.37524 "2023-09-16 01:10:00" "2023-09-16 00:30:00"
25800 8.83443 7.77407 9.19204 "2023-09-16 01:10:00" "2023-09-16 00:40:00"
