20230919
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 7.53279 7.27820 7.50000 "2023-09-19 23:00:00" "2023-09-19 23:00:00"
18600 7.40820 7.18354 7.50000 "2023-09-19 23:10:00" "2023-09-19 23:00:00"
18600 7.40820 7.18354 7.00000 "2023-09-19 23:10:00" "2023-09-19 23:10:00"
18600 7.40820 7.18354 7.50000 "2023-09-19 23:10:00" "2023-09-19 23:00:00"
18600 7.40820 7.18354 7.00000 "2023-09-19 23:10:00" "2023-09-19 23:10:00"
19200 7.36230 7.04158 7.50000 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 7.36230 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 7.36230 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19200 7.36230 7.04158 7.50000 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 7.36230 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 7.36230 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19200 7.36230 7.04158 7.50000 "2023-09-19 23:20:00" "2023-09-19 23:00:00"
19200 7.36230 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:10:00"
19200 7.36230 7.04158 7.00000 "2023-09-19 23:20:00" "2023-09-19 23:20:00"
19800 7.31639 6.88120 7.50000 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 7.31639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 7.31639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 7.31639 6.88120 7.30000 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
19800 7.31639 6.88120 7.50000 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 7.31639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 7.31639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 7.31639 6.88120 7.30000 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
19800 7.31639 6.88120 7.50000 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
19800 7.31639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:10:00"
19800 7.31639 6.88120 7.00000 "2023-09-19 23:30:00" "2023-09-19 23:20:00"
19800 7.31639 6.88120 7.30000 "2023-09-19 23:30:00" "2023-09-19 23:30:00"
19800 7.31639 6.88120 7.50000 "2023-09-19 23:30:00" "2023-09-19 23:00:00"
