20230920
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 10.70656 12.09678 10.80000 "2023-09-20 23:00:00" "2023-09-20 23:00:00"
18600 10.69016 12.05376 10.80000 "2023-09-20 23:10:00" "2023-09-20 23:00:00"
18600 10.69016 12.05376 10.80000 "2023-09-20 23:10:00" "2023-09-20 23:10:00"
18600 10.69016 12.05376 10.80000 "2023-09-20 23:10:00" "2023-09-20 23:00:00"
18600 10.69016 12.05376 10.80000 "2023-09-20 23:10:00" "2023-09-20 23:10:00"
19200 10.65246 12.12312 10.80000 "2023-09-20 23:20:00" "2023-09-20 23:00:00"
19200 10.65246 12.12312 10.80000 "2023-09-20 23:20:00" "2023-09-20 23:10:00"
19200 10.65246 12.12312 10.50000 "2023-09-20 23:20:00" "2023-09-20 23:20:00"
19200 10.65246 12.12312 10.80000 "2023-09-20 23:20:00" "2023-09-20 23:00:00"
19200 10.65246 12.12312 10.80000 "2023-09-20 23:20:00" "2023-09-20 23:10:00"
19200 10.65246 12.12312 10.50000 "2023-09-20 23:20:00" "2023-09-20 23:20:00"
19200 10.65246 12.12312 10.80000 "2023-09-20 23:20:00" "2023-09-20 23:00:00"
19200 10.65246 12.12312 10.80000 "2023-09-20 23:20:00" "2023-09-20 23:10:00"
19200 10.65246 12.12312 10.50000 "2023-09-20 23:20:00" "2023-09-20 23:20:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:00:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:10:00"
19800 10.56230 12.13669 10.50000 "2023-09-20 23:30:00" "2023-09-20 23:20:00"
19800 10.56230 12.13669 10.30000 "2023-09-20 23:30:00" "2023-09-20 23:30:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:00:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:10:00"
19800 10.56230 12.13669 10.50000 "2023-09-20 23:30:00" "2023-09-20 23:20:00"
19800 10.56230 12.13669 10.30000 "2023-09-20 23:30:00" "2023-09-20 23:30:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:00:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:10:00"
19800 10.56230 12.13669 10.50000 "2023-09-20 23:30:00" "2023-09-20 23:20:00"
19800 10.56230 12.13669 10.30000 "2023-09-20 23:30:00" "2023-09-20 23:30:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:00:00"
19800 10.56230 12.13669 10.80000 "2023-09-20 23:30:00" "2023-09-20 23:10:00"
19800 10.56230 12.13669 10.50000 "2023-09-20 23:30:00" "2023-09-20 23:20:00"
19800 10.56230 12.13669 10.30000 "2023-09-20 23:30:00" "2023-09-20 23:30:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:00:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:10:00"
20400 10.45574 12.07209 10.50000 "2023-09-20 23:40:00" "2023-09-20 23:20:00"
20400 10.45574 12.07209 10.30000 "2023-09-20 23:40:00" "2023-09-20 23:30:00"
20400 10.45574 12.07209 10.00000 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:00:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:10:00"
20400 10.45574 12.07209 10.50000 "2023-09-20 23:40:00" "2023-09-20 23:20:00"
20400 10.45574 12.07209 10.30000 "2023-09-20 23:40:00" "2023-09-20 23:30:00"
20400 10.45574 12.07209 10.00000 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:00:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:10:00"
20400 10.45574 12.07209 10.50000 "2023-09-20 23:40:00" "2023-09-20 23:20:00"
20400 10.45574 12.07209 10.30000 "2023-09-20 23:40:00" "2023-09-20 23:30:00"
20400 10.45574 12.07209 10.00000 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:00:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:10:00"
20400 10.45574 12.07209 10.50000 "2023-09-20 23:40:00" "2023-09-20 23:20:00"
20400 10.45574 12.07209 10.30000 "2023-09-20 23:40:00" "2023-09-20 23:30:00"
20400 10.45574 12.07209 10.00000 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:00:00"
20400 10.45574 12.07209 10.80000 "2023-09-20 23:40:00" "2023-09-20 23:10:00"
20400 10.45574 12.07209 10.50000 "2023-09-20 23:40:00" "2023-09-20 23:20:00"
20400 10.45574 12.07209 10.30000 "2023-09-20 23:40:00" "2023-09-20 23:30:00"
