20230907
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 8.41803 7.82832 8.46349 "2023-09-07 23:00:00" "2023-09-07 23:00:00"
18600 8.66721 7.48614 8.54822 "2023-09-07 23:10:00" "2023-09-07 23:00:00"
18600 8.66721 7.48614 8.63283 "2023-09-07 23:10:00" "2023-09-07 23:10:00"
19200 8.63934 7.20399 8.50740 "2023-09-07 23:20:00" "2023-09-07 23:00:00"
19200 8.63934 7.20399 8.79838 "2023-09-07 23:20:00" "2023-09-07 23:10:00"
19200 8.63934 7.20399 8.77281 "2023-09-07 23:20:00" "2023-09-07 23:20:00"
19800 8.26230 7.09982 8.38132 "2023-09-07 23:30:00" "2023-09-07 23:00:00"
19800 8.26230 7.09982 8.84076 "2023-09-07 23:30:00" "2023-09-07 23:10:00"
19800 8.26230 7.09982 8.77178 "2023-09-07 23:30:00" "2023-09-07 23:20:00"
19800 8.26230 7.09982 8.26920 "2023-09-07 23:30:00" "2023-09-07 23:30:00"
20400 8.16393 7.04867 8.19749 "2023-09-07 23:40:00" "2023-09-07 23:00:00"
20400 8.16393 7.04867 8.75836 "2023-09-07 23:40:00" "2023-09-07 23:10:00"
20400 8.16393 7.04867 8.66224 "2023-09-07 23:40:00" "2023-09-07 23:20:00"
20400 8.16393 7.04867 8.03087 "2023-09-07 23:40:00" "2023-09-07 23:30:00"
20400 8.16393 7.04867 8.18334 "2023-09-07 23:40:00" "2023-09-07 23:40:00"
21000 8.18197 6.89483 7.93364 "2023-09-07 23:50:00" "2023-09-07 23:00:00"
21000 8.18197 6.89483 8.58582 "2023-09-07 23:50:00" "2023-09-07 23:10:00"
21000 8.18197 6.89483 8.47321 "2023-09-07 23:50:00" "2023-09-07 23:20:00"
21000 8.18197 6.89483 7.77882 "2023-09-07 23:50:00" "2023-09-07 23:30:00"
21000 8.18197 6.89483 8.07296 "2023-09-07 23:50:00" "2023-09-07 23:40:00"
21000 8.18197 6.89483 8.22170 "2023-09-07 23:50:00" "2023-09-07 23:50:00"
21600 8.18197 6.70878 8.40891 "2023-09-08 00:00:00" "2023-09-07 23:10:00"
21600 8.18197 6.70878 8.27593 "2023-09-08 00:00:00" "2023-09-07 23:20:00"
21600 8.18197 6.70878 7.50986 "2023-09-08 00:00:00" "2023-09-07 23:30:00"
21600 8.18197 6.70878 7.90075 "2023-09-08 00:00:00" "2023-09-07 23:40:00"
21600 8.18197 6.70878 8.27757 "2023-09-08 00:00:00" "2023-09-07 23:50:00"
21600 8.18197 6.70878 8.18826 "2023-09-08 00:00:00" "2023-09-08 00:00:00"
22200 8.04098 6.54643 8.02895 "2023-09-08 00:10:00" "2023-09-07 23:20:00"
22200 8.04098 6.54643 7.18832 "2023-09-08 00:10:00" "2023-09-07 23:30:00"
22200 8.04098 6.54643 7.64494 "2023-09-08 00:10:00" "2023-09-07 23:40:00"
22200 8.04098 6.54643 8.20042 "2023-09-08 00:10:00" "2023-09-07 23:50:00"
22200 8.04098 6.54643 8.06525 "2023-09-08 00:10:00" "2023-09-08 00:00:00"
22200 8.04098 6.54643 8.15943 "2023-09-08 00:10:00" "2023-09-08 00:10:00"
22800 8.22295 6.48165 6.82663 "2023-09-08 00:20:00" "2023-09-07 23:30:00"
22800 8.22295 6.48165 7.34468 "2023-09-08 00:20:00" "2023-09-07 23:40:00"
22800 8.22295 6.48165 8.01130 "2023-09-08 00:20:00" "2023-09-07 23:50:00"
