20230927
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 4.08525 6.77125 4.00000 "2023-09-27 23:00:00" "2023-09-27 23:00:00"
18600 3.98525 6.68119 4.00000 "2023-09-27 23:10:00" "2023-09-27 23:00:00"
18600 3.98525 6.68119 4.00000 "2023-09-27 23:10:00" "2023-09-27 23:10:00"
18600 3.98525 6.68119 4.00000 "2023-09-27 23:10:00" "2023-09-27 23:00:00"
18600 3.98525 6.68119 4.00000 "2023-09-27 23:10:00" "2023-09-27 23:10:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:00:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:10:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:20:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:00:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:10:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:20:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:00:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:10:00"
19200 3.98361 6.45429 4.00000 "2023-09-27 23:20:00" "2023-09-27 23:20:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:00:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:10:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:20:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:30:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:00:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:10:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:20:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:30:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:00:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:10:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:20:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:30:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:00:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:10:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:20:00"
19800 3.99344 6.24476 4.00000 "2023-09-27 23:30:00" "2023-09-27 23:30:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:00:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:10:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:20:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:30:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:40:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:00:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:10:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:20:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:30:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:40:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:00:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:10:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:20:00"
20400 4.00000 6.20271 4.00000 "2023-09-27 23:40:00" "2023-09-27 23:30:00"
