20230927
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.17331 -0.98254 0.10853 -0.99409 -0.16096 -0.98696 "2023-09-27 11:00:00" "2023-09-27 11:00:00"
18600 -0.19418 -0.97792 0.11876 -0.99292 -0.15542 -0.98785 "2023-09-27 11:10:00" "2023-09-27 11:00:00"
18600 -0.19418 -0.97792 0.11876 -0.99292 -0.19343 -0.98110 "2023-09-27 11:10:00" "2023-09-27 11:10:00"
19200 -0.21124 -0.97471 0.12192 -0.99254 -0.15398 -0.98807 "2023-09-27 11:20:00" "2023-09-27 11:00:00"
19200 -0.21124 -0.97471 0.12192 -0.99254 -0.21069 -0.97755 "2023-09-27 11:20:00" "2023-09-27 11:10:00"
19200 -0.21124 -0.97471 0.12192 -0.99254 -0.21351 -0.97694 "2023-09-27 11:20:00" "2023-09-27 11:20:00"
19800 -0.22041 -0.97306 0.11901 -0.99289 -0.13059 -0.99139 "2023-09-27 11:30:00" "2023-09-27 11:00:00"
19800 -0.22041 -0.97306 0.11901 -0.99289 -0.20200 -0.97937 "2023-09-27 11:30:00" "2023-09-27 11:10:00"
19800 -0.22041 -0.97306 0.11901 -0.99289 -0.20287 -0.97919 "2023-09-27 11:30:00" "2023-09-27 11:20:00"
19800 -0.22041 -0.97306 0.11901 -0.99289 -0.21260 -0.97713 "2023-09-27 11:30:00" "2023-09-27 11:30:00"
20400 -0.23456 -0.97092 0.12367 -0.99232 -0.09960 -0.99500 "2023-09-27 11:40:00" "2023-09-27 11:00:00"
20400 -0.23456 -0.97092 0.12367 -0.99232 -0.18185 -0.98331 "2023-09-27 11:40:00" "2023-09-27 11:10:00"
20400 -0.23456 -0.97092 0.12367 -0.99232 -0.18194 -0.98330 "2023-09-27 11:40:00" "2023-09-27 11:20:00"
20400 -0.23456 -0.97092 0.12367 -0.99232 -0.19971 -0.97985 "2023-09-27 11:40:00" "2023-09-27 11:30:00"
20400 -0.23456 -0.97092 0.12367 -0.99232 -0.24103 -0.97051 "2023-09-27 11:40:00" "2023-09-27 11:40:00"
21000 -0.22355 -0.97312 0.13047 -0.99145 -0.07717 -0.99701 "2023-09-27 11:50:00" "2023-09-27 11:00:00"
21000 -0.22355 -0.97312 0.13047 -0.99145 -0.16674 -0.98600 "2023-09-27 11:50:00" "2023-09-27 11:10:00"
21000 -0.22355 -0.97312 0.13047 -0.99145 -0.16638 -0.98605 "2023-09-27 11:50:00" "2023-09-27 11:20:00"
21000 -0.22355 -0.97312 0.13047 -0.99145 -0.18946 -0.98189 "2023-09-27 11:50:00" "2023-09-27 11:30:00"
21000 -0.22355 -0.97312 0.13047 -0.99145 -0.25483 -0.96698 "2023-09-27 11:50:00" "2023-09-27 11:40:00"
21000 -0.22355 -0.97312 0.13047 -0.99145 -0.22957 -0.97329 "2023-09-27 11:50:00" "2023-09-27 11:50:00"
21600 -0.21110 -0.97556 0.12516 -0.99214 -0.15423 -0.98803 "2023-09-27 12:00:00" "2023-09-27 11:10:00"
21600 -0.21110 -0.97556 0.12516 -0.99214 -0.15344 -0.98815 "2023-09-27 12:00:00" "2023-09-27 11:20:00"
21600 -0.21110 -0.97556 0.12516 -0.99214 -0.17988 -0.98368 "2023-09-27 12:00:00" "2023-09-27 11:30:00"
21600 -0.21110 -0.97556 0.12516 -0.99214 -0.26339 -0.96469 "2023-09-27 12:00:00" "2023-09-27 11:40:00"
21600 -0.21110 -0.97556 0.12516 -0.99214 -0.22252 -0.97492 "2023-09-27 12:00:00" "2023-09-27 11:50:00"
21600 -0.21110 -0.97556 0.12516 -0.99214 -0.20013 -0.97974 "2023-09-27 12:00:00" "2023-09-27 12:00:00"
22200 -0.20328 -0.97752 0.11016 -0.99391 -0.13714 -0.99054 "2023-09-27 12:10:00" "2023-09-27 11:20:00"
22200 -0.20328 -0.97752 0.11016 -0.99391 -0.16600 -0.98611 "2023-09-27 12:10:00" "2023-09-27 11:30:00"
22200 -0.20328 -0.97752 0.11016 -0.99391 -0.26298 -0.96480 "2023-09-27 12:10:00" "2023-09-27 11:40:00"
22200 -0.20328 -0.97752 0.11016 -0.99391 -0.21013 -0.97766 "2023-09-27 12:10:00" "2023-09-27 11:50:00"
22200 -0.20328 -0.97752 0.11016 -0.99391 -0.17343 -0.98481 "2023-09-27 12:10:00" "2023-09-27 12:00:00"
22200 -0.20328 -0.97752 0.11016 -0.99391 -0.20401 -0.97896 "2023-09-27 12:10:00" "2023-09-27 12:10:00"
22800 -0.20353 -0.97733 0.10637 -0.99433 -0.15393 -0.98808 "2023-09-27 12:20:00" "2023-09-27 11:30:00"
22800 -0.20353 -0.97733 0.10637 -0.99433 -0.26248 -0.96494 "2023-09-27 12:20:00" "2023-09-27 11:40:00"
22800 -0.20353 -0.97733 0.10637 -0.99433 -0.20013 -0.97977 "2023-09-27 12:20:00" "2023-09-27 11:50:00"
22800 -0.20353 -0.97733 0.10637 -0.99433 -0.15126 -0.98848 "2023-09-27 12:20:00" "2023-09-27 12:00:00"
22800 -0.20353 -0.97733 0.10637 -0.99433 -0.19336 -0.98112 "2023-09-27 12:20:00" "2023-09-27 12:10:00"
22800 -0.20353 -0.97733 0.10637 -0.99433 -0.20241 -0.97930 "2023-09-27 12:20:00" "2023-09-27 12:20:00"
23400 -0.20744 -0.97632 0.09536 -0.99544 -0.26881 -0.96317 "2023-09-27 12:30:00" "2023-09-27 11:40:00"
23400 -0.20744 -0.97632 0.09536 -0.99544 -0.19849 -0.98009 "2023-09-27 12:30:00" "2023-09-27 11:50:00"
23400 -0.20744 -0.97632 0.09536 -0.99544 -0.14045 -0.99009 "2023-09-27 12:30:00" "2023-09-27 12:00:00"
23400 -0.20744 -0.97632 0.09536 -0.99544 -0.19082 -0.98162 "2023-09-27 12:30:00" "2023-09-27 12:10:00"
23400 -0.20744 -0.97632 0.09536 -0.99544 -0.20819 -0.97807 "2023-09-27 12:30:00" "2023-09-27 12:20:00"
23400 -0.20744 -0.97632 0.09536 -0.99544 -0.21771 -0.97599 "2023-09-27 12:30:00" "2023-09-27 12:30:00"
24000 -0.21896 -0.97338 0.09231 -0.99573 -0.20521 -0.97871 "2023-09-27 12:40:00" "2023-09-27 11:50:00"
24000 -0.21896 -0.97338 0.09231 -0.99573 -0.13965 -0.99019 "2023-09-27 12:40:00" "2023-09-27 12:00:00"
24000 -0.21896 -0.97338 0.09231 -0.99573 -0.19628 -0.98055 "2023-09-27 12:40:00" "2023-09-27 12:10:00"
24000 -0.21896 -0.97338 0.09231 -0.99573 -0.22032 -0.97543 "2023-09-27 12:40:00" "2023-09-27 12:20:00"
24000 -0.21896 -0.97338 0.09231 -0.99573 -0.23455 -0.97210 "2023-09-27 12:40:00" "2023-09-27 12:30:00"
24000 -0.21896 -0.97338 0.09231 -0.99573 -0.21570 -0.97646 "2023-09-27 12:40:00" "2023-09-27 12:40:00"
24600 -0.24557 -0.96678 0.12457 -0.99221 -0.13077 -0.99141 "2023-09-27 12:50:00" "2023-09-27 12:00:00"
24600 -0.24557 -0.96678 0.12457 -0.99221 -0.19150 -0.98149 "2023-09-27 12:50:00" "2023-09-27 12:10:00"
24600 -0.24557 -0.96678 0.12457 -0.99221 -0.22067 -0.97535 "2023-09-27 12:50:00" "2023-09-27 12:20:00"
24600 -0.24557 -0.96678 0.12457 -0.99221 -0.23955 -0.97088 "2023-09-27 12:50:00" "2023-09-27 12:30:00"
24600 -0.24557 -0.96678 0.12457 -0.99221 -0.21421 -0.97679 "2023-09-27 12:50:00" "2023-09-27 12:40:00"
24600 -0.24557 -0.96678 0.12457 -0.99221 -0.24322 -0.96995 "2023-09-27 12:50:00" "2023-09-27 12:50:00"
25200 -0.27390 -0.95970 0.16673 -0.98600 -0.18705 -0.98235 "2023-09-27 13:00:00" "2023-09-27 12:10:00"
25200 -0.27390 -0.95970 0.16673 -0.98600 -0.21955 -0.97560 "2023-09-27 13:00:00" "2023-09-27 12:20:00"
25200 -0.27390 -0.95970 0.16673 -0.98600 -0.24147 -0.97041 "2023-09-27 13:00:00" "2023-09-27 12:30:00"
25200 -0.27390 -0.95970 0.16673 -0.98600 -0.21186 -0.97730 "2023-09-27 13:00:00" "2023-09-27 12:40:00"
25200 -0.27390 -0.95970 0.16673 -0.98600 -0.25828 -0.96606 "2023-09-27 13:00:00" "2023-09-27 12:50:00"
25200 -0.27390 -0.95970 0.16673 -0.98600 -0.27517 -0.96136 "2023-09-27 13:00:00" "2023-09-27 13:00:00"
25800 -0.29148 -0.95461 0.22237 -0.97496 -0.21573 -0.97644 "2023-09-27 13:10:00" "2023-09-27 12:20:00"
25800 -0.29148 -0.95461 0.22237 -0.97496 -0.23996 -0.97077 "2023-09-27 13:10:00" "2023-09-27 12:30:00"
25800 -0.29148 -0.95461 0.22237 -0.97496 -0.20717 -0.97829 "2023-09-27 13:10:00" "2023-09-27 12:40:00"
25800 -0.29148 -0.95461 0.22237 -0.97496 -0.26833 -0.96333 "2023-09-27 13:10:00" "2023-09-27 12:50:00"
25800 -0.29148 -0.95461 0.22237 -0.97496 -0.29545 -0.95536 "2023-09-27 13:10:00" "2023-09-27 13:00:00"
25800 -0.29148 -0.95461 0.22237 -0.97496 -0.27785 -0.96062 "2023-09-27 13:10:00" "2023-09-27 13:10:00"
26400 -0.31057 -0.94863 0.30358 -0.95281 -0.21426 -0.97674 "2023-09-27 13:20:00" "2023-09-27 12:30:00"
26400 -0.31057 -0.94863 0.30358 -0.95281 -0.17906 -0.98379 "2023-09-27 13:20:00" "2023-09-27 12:40:00"
