20230930
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.11639 -0.99206 0.00804 -0.99997 -0.17361 -0.98457 "2023-09-30 11:00:00" "2023-09-30 11:00:00"
18600 -0.12761 -0.99071 0.00479 -0.99999 -0.17361 -0.98457 "2023-09-30 11:10:00" "2023-09-30 11:00:00"
18600 -0.12761 -0.99071 0.00479 -0.99999 -0.16328 -0.98630 "2023-09-30 11:10:00" "2023-09-30 11:10:00"
18600 -0.12761 -0.99071 0.00479 -0.99999 -0.17361 -0.98457 "2023-09-30 11:10:00" "2023-09-30 11:00:00"
18600 -0.12761 -0.99071 0.00479 -0.99999 -0.16328 -0.98630 "2023-09-30 11:10:00" "2023-09-30 11:10:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.17361 -0.98457 "2023-09-30 11:20:00" "2023-09-30 11:00:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.16328 -0.98630 "2023-09-30 11:20:00" "2023-09-30 11:10:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.15812 -0.98716 "2023-09-30 11:20:00" "2023-09-30 11:20:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.17361 -0.98457 "2023-09-30 11:20:00" "2023-09-30 11:00:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.16328 -0.98630 "2023-09-30 11:20:00" "2023-09-30 11:10:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.15812 -0.98716 "2023-09-30 11:20:00" "2023-09-30 11:20:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.17361 -0.98457 "2023-09-30 11:20:00" "2023-09-30 11:00:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.16328 -0.98630 "2023-09-30 11:20:00" "2023-09-30 11:10:00"
19200 -0.14210 -0.98906 -0.00239 -1.00000 -0.15812 -0.98716 "2023-09-30 11:20:00" "2023-09-30 11:20:00"
19800 -0.15898 -0.98675 -0.00085 -1.00000 -0.17361 -0.98457 "2023-09-30 11:30:00" "2023-09-30 11:00:00"
19800 -0.15898 -0.98675 -0.00085 -1.00000 -0.16328 -0.98630 "2023-09-30 11:30:00" "2023-09-30 11:10:00"
19800 -0.15898 -0.98675 -0.00085 -1.00000 -0.15812 -0.98716 "2023-09-30 11:30:00" "2023-09-30 11:20:00"
