20230904
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.92912 -0.36420 -0.91567 -0.40194 -0.91856 -0.39369 "2023-09-04 11:00:00" "2023-09-04 11:00:00"
18600 -0.91508 -0.39570 -0.92581 -0.37799 -0.91856 -0.39369 "2023-09-04 11:10:00" "2023-09-04 11:00:00"
18600 -0.91508 -0.39570 -0.92581 -0.37799 -0.86662 -0.49425 "2023-09-04 11:10:00" "2023-09-04 11:10:00"
18600 -0.91508 -0.39570 -0.92581 -0.37799 -0.91856 -0.39369 "2023-09-04 11:10:00" "2023-09-04 11:00:00"
18600 -0.91508 -0.39570 -0.92581 -0.37799 -0.86662 -0.49425 "2023-09-04 11:10:00" "2023-09-04 11:10:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.91856 -0.39369 "2023-09-04 11:20:00" "2023-09-04 11:00:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.86662 -0.49425 "2023-09-04 11:20:00" "2023-09-04 11:10:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.87912 -0.47333 "2023-09-04 11:20:00" "2023-09-04 11:20:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.91856 -0.39369 "2023-09-04 11:20:00" "2023-09-04 11:00:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.86662 -0.49425 "2023-09-04 11:20:00" "2023-09-04 11:10:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.87912 -0.47333 "2023-09-04 11:20:00" "2023-09-04 11:20:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.91856 -0.39369 "2023-09-04 11:20:00" "2023-09-04 11:00:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.86662 -0.49425 "2023-09-04 11:20:00" "2023-09-04 11:10:00"
19200 -0.90379 -0.41835 -0.92899 -0.37011 -0.87912 -0.47333 "2023-09-04 11:20:00" "2023-09-04 11:20:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.91856 -0.39369 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.86662 -0.49425 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.87912 -0.47333 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.84598 -0.52858 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.91856 -0.39369 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.86662 -0.49425 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.87912 -0.47333 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.84598 -0.52858 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.91856 -0.39369 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.86662 -0.49425 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.87912 -0.47333 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.84598 -0.52858 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.91856 -0.39369 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.86662 -0.49425 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.87912 -0.47333 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 -0.89118 -0.44349 -0.91542 -0.40249 -0.84598 -0.52858 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.91856 -0.39369 "2023-09-04 11:40:00" "2023-09-04 11:00:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86662 -0.49425 "2023-09-04 11:40:00" "2023-09-04 11:10:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.87912 -0.47333 "2023-09-04 11:40:00" "2023-09-04 11:20:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.84598 -0.52858 "2023-09-04 11:40:00" "2023-09-04 11:30:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86613 -0.49604 "2023-09-04 11:40:00" "2023-09-04 11:40:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.91856 -0.39369 "2023-09-04 11:40:00" "2023-09-04 11:00:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86662 -0.49425 "2023-09-04 11:40:00" "2023-09-04 11:10:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.87912 -0.47333 "2023-09-04 11:40:00" "2023-09-04 11:20:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.84598 -0.52858 "2023-09-04 11:40:00" "2023-09-04 11:30:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86613 -0.49604 "2023-09-04 11:40:00" "2023-09-04 11:40:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.91856 -0.39369 "2023-09-04 11:40:00" "2023-09-04 11:00:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86662 -0.49425 "2023-09-04 11:40:00" "2023-09-04 11:10:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.87912 -0.47333 "2023-09-04 11:40:00" "2023-09-04 11:20:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.84598 -0.52858 "2023-09-04 11:40:00" "2023-09-04 11:30:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86613 -0.49604 "2023-09-04 11:40:00" "2023-09-04 11:40:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.91856 -0.39369 "2023-09-04 11:40:00" "2023-09-04 11:00:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86662 -0.49425 "2023-09-04 11:40:00" "2023-09-04 11:10:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.87912 -0.47333 "2023-09-04 11:40:00" "2023-09-04 11:20:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.84598 -0.52858 "2023-09-04 11:40:00" "2023-09-04 11:30:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86613 -0.49604 "2023-09-04 11:40:00" "2023-09-04 11:40:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.91856 -0.39369 "2023-09-04 11:40:00" "2023-09-04 11:00:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86662 -0.49425 "2023-09-04 11:40:00" "2023-09-04 11:10:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.87912 -0.47333 "2023-09-04 11:40:00" "2023-09-04 11:20:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.84598 -0.52858 "2023-09-04 11:40:00" "2023-09-04 11:30:00"
20400 -0.88408 -0.45941 -0.90055 -0.43476 -0.86613 -0.49604 "2023-09-04 11:40:00" "2023-09-04 11:40:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.91856 -0.39369 "2023-09-04 11:50:00" "2023-09-04 11:00:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.86662 -0.49425 "2023-09-04 11:50:00" "2023-09-04 11:10:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.87912 -0.47333 "2023-09-04 11:50:00" "2023-09-04 11:20:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.84598 -0.52858 "2023-09-04 11:50:00" "2023-09-04 11:30:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.86613 -0.49604 "2023-09-04 11:50:00" "2023-09-04 11:40:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.91597 -0.39826 "2023-09-04 11:50:00" "2023-09-04 11:50:00"
21000 -0.87951 -0.46848 -0.89575 -0.44456 -0.91856 -0.39369 "2023-09-04 11:50:00" "2023-09-04 11:00:00"
