20230922
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.58355 0.80762 -0.39910 0.91691 -0.67536 0.73702 "2023-09-22 11:00:00" "2023-09-22 11:00:00"
18600 -0.61083 0.78674 -0.41427 0.91015 -0.67536 0.73702 "2023-09-22 11:10:00" "2023-09-22 11:00:00"
18600 -0.61083 0.78674 -0.41427 0.91015 -0.70432 0.70980 "2023-09-22 11:10:00" "2023-09-22 11:10:00"
18600 -0.61083 0.78674 -0.41427 0.91015 -0.67536 0.73702 "2023-09-22 11:10:00" "2023-09-22 11:00:00"
18600 -0.61083 0.78674 -0.41427 0.91015 -0.70432 0.70980 "2023-09-22 11:10:00" "2023-09-22 11:10:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.67536 0.73702 "2023-09-22 11:20:00" "2023-09-22 11:00:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.70432 0.70980 "2023-09-22 11:20:00" "2023-09-22 11:10:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.68414 0.72852 "2023-09-22 11:20:00" "2023-09-22 11:20:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.67536 0.73702 "2023-09-22 11:20:00" "2023-09-22 11:00:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.70432 0.70980 "2023-09-22 11:20:00" "2023-09-22 11:10:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.68414 0.72852 "2023-09-22 11:20:00" "2023-09-22 11:20:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.67536 0.73702 "2023-09-22 11:20:00" "2023-09-22 11:00:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.70432 0.70980 "2023-09-22 11:20:00" "2023-09-22 11:10:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.68414 0.72852 "2023-09-22 11:20:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.67536 0.73702 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.70432 0.70980 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.68414 0.72852 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.65584 0.75446 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.67536 0.73702 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.70432 0.70980 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.68414 0.72852 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.65584 0.75446 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.67536 0.73702 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.70432 0.70980 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.68414 0.72852 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.65584 0.75446 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.67536 0.73702 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.70432 0.70980 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.68414 0.72852 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.65584 0.75446 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.67536 0.73702 "2023-09-22 11:40:00" "2023-09-22 11:00:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.70432 0.70980 "2023-09-22 11:40:00" "2023-09-22 11:10:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.68414 0.72852 "2023-09-22 11:40:00" "2023-09-22 11:20:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.65584 0.75446 "2023-09-22 11:40:00" "2023-09-22 11:30:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.63803 0.76988 "2023-09-22 11:40:00" "2023-09-22 11:40:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.67536 0.73702 "2023-09-22 11:40:00" "2023-09-22 11:00:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.70432 0.70980 "2023-09-22 11:40:00" "2023-09-22 11:10:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.68414 0.72852 "2023-09-22 11:40:00" "2023-09-22 11:20:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.65584 0.75446 "2023-09-22 11:40:00" "2023-09-22 11:30:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.63803 0.76988 "2023-09-22 11:40:00" "2023-09-22 11:40:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.67536 0.73702 "2023-09-22 11:40:00" "2023-09-22 11:00:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.70432 0.70980 "2023-09-22 11:40:00" "2023-09-22 11:10:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.68414 0.72852 "2023-09-22 11:40:00" "2023-09-22 11:20:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.65584 0.75446 "2023-09-22 11:40:00" "2023-09-22 11:30:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.63803 0.76988 "2023-09-22 11:40:00" "2023-09-22 11:40:00"
