20230929
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.28995 -0.95552 -0.30549 -0.95220 -0.29091 -0.95674 "2023-09-29 11:00:00" "2023-09-29 11:00:00"
18600 -0.28001 -0.95905 -0.30715 -0.95166 -0.28092 -0.95973 "2023-09-29 11:10:00" "2023-09-29 11:00:00"
18600 -0.28001 -0.95905 -0.30715 -0.95166 -0.28272 -0.95920 "2023-09-29 11:10:00" "2023-09-29 11:10:00"
19200 -0.28332 -0.95847 -0.30858 -0.95120 -0.28300 -0.95912 "2023-09-29 11:20:00" "2023-09-29 11:00:00"
19200 -0.28332 -0.95847 -0.30858 -0.95120 -0.28843 -0.95750 "2023-09-29 11:20:00" "2023-09-29 11:10:00"
19200 -0.28332 -0.95847 -0.30858 -0.95120 -0.27921 -0.96023 "2023-09-29 11:20:00" "2023-09-29 11:20:00"
19800 -0.28947 -0.95678 -0.31475 -0.94917 -0.29122 -0.95666 "2023-09-29 11:30:00" "2023-09-29 11:00:00"
19800 -0.28947 -0.95678 -0.31475 -0.94917 -0.29958 -0.95407 "2023-09-29 11:30:00" "2023-09-29 11:10:00"
19800 -0.28947 -0.95678 -0.31475 -0.94917 -0.28546 -0.95839 "2023-09-29 11:30:00" "2023-09-29 11:20:00"
19800 -0.28947 -0.95678 -0.31475 -0.94917 -0.28834 -0.95753 "2023-09-29 11:30:00" "2023-09-29 11:30:00"
20400 -0.28839 -0.95708 -0.31094 -0.95043 -0.29347 -0.95597 "2023-09-29 11:40:00" "2023-09-29 11:00:00"
20400 -0.28839 -0.95708 -0.31094 -0.95043 -0.30425 -0.95259 "2023-09-29 11:40:00" "2023-09-29 11:10:00"
20400 -0.28839 -0.95708 -0.31094 -0.95043 -0.28570 -0.95832 "2023-09-29 11:40:00" "2023-09-29 11:20:00"
20400 -0.28839 -0.95708 -0.31094 -0.95043 -0.28646 -0.95809 "2023-09-29 11:40:00" "2023-09-29 11:30:00"
20400 -0.28839 -0.95708 -0.31094 -0.95043 -0.29113 -0.95668 "2023-09-29 11:40:00" "2023-09-29 11:40:00"
21000 -0.29624 -0.95478 -0.29914 -0.95421 -0.29589 -0.95522 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 -0.29624 -0.95478 -0.29914 -0.95421 -0.30822 -0.95131 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 -0.29624 -0.95478 -0.29914 -0.95421 -0.28645 -0.95809 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 -0.29624 -0.95478 -0.29914 -0.95421 -0.28504 -0.95851 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 -0.29624 -0.95478 -0.29914 -0.95421 -0.29003 -0.95702 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 -0.29624 -0.95478 -0.29914 -0.95421 -0.30049 -0.95378 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21600 -0.30010 -0.95359 -0.27296 -0.96202 -0.31358 -0.94956 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 -0.30010 -0.95359 -0.27296 -0.96202 -0.28941 -0.95720 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 -0.30010 -0.95359 -0.27296 -0.96202 -0.28589 -0.95826 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 -0.30010 -0.95359 -0.27296 -0.96202 -0.29149 -0.95657 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 -0.30010 -0.95359 -0.27296 -0.96202 -0.31318 -0.94969 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 -0.30010 -0.95359 -0.27296 -0.96202 -0.29961 -0.95406 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
22200 -0.30448 -0.95201 -0.26415 -0.96448 -0.28606 -0.95821 "2023-09-29 12:10:00" "2023-09-29 11:20:00"
22200 -0.30448 -0.95201 -0.26415 -0.96448 -0.28082 -0.95975 "2023-09-29 12:10:00" "2023-09-29 11:30:00"
22200 -0.30448 -0.95201 -0.26415 -0.96448 -0.28638 -0.95811 "2023-09-29 12:10:00" "2023-09-29 11:40:00"
22200 -0.30448 -0.95201 -0.26415 -0.96448 -0.31902 -0.94775 "2023-09-29 12:10:00" "2023-09-29 11:50:00"
22200 -0.30448 -0.95201 -0.26415 -0.96448 -0.29659 -0.95500 "2023-09-29 12:10:00" "2023-09-29 12:00:00"
22200 -0.30448 -0.95201 -0.26415 -0.96448 -0.29677 -0.95494 "2023-09-29 12:10:00" "2023-09-29 12:10:00"
22800 -0.30773 -0.95089 -0.25806 -0.96613 -0.26924 -0.96306 "2023-09-29 12:20:00" "2023-09-29 11:30:00"
22800 -0.30773 -0.95089 -0.25806 -0.96613 -0.27431 -0.96162 "2023-09-29 12:20:00" "2023-09-29 11:40:00"
22800 -0.30773 -0.95089 -0.25806 -0.96613 -0.31692 -0.94845 "2023-09-29 12:20:00" "2023-09-29 11:50:00"
