20230920
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.12029 -0.99192 -0.09501 -0.99548 -0.10642 -0.99432 "2023-09-20 11:00:00" "2023-09-20 11:00:00"
18600 -0.13943 -0.98929 -0.09060 -0.99589 -0.10508 -0.99446 "2023-09-20 11:10:00" "2023-09-20 11:00:00"
18600 -0.13943 -0.98929 -0.09060 -0.99589 -0.13680 -0.99059 "2023-09-20 11:10:00" "2023-09-20 11:10:00"
19200 -0.16520 -0.98427 -0.09373 -0.99560 -0.10105 -0.99488 "2023-09-20 11:20:00" "2023-09-20 11:00:00"
19200 -0.16520 -0.98427 -0.09373 -0.99560 -0.14560 -0.98934 "2023-09-20 11:20:00" "2023-09-20 11:10:00"
19200 -0.16520 -0.98427 -0.09373 -0.99560 -0.16483 -0.98628 "2023-09-20 11:20:00" "2023-09-20 11:20:00"
19800 -0.18425 -0.98086 -0.10470 -0.99450 -0.10883 -0.99406 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 -0.18425 -0.98086 -0.10470 -0.99450 -0.16314 -0.98659 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 -0.18425 -0.98086 -0.10470 -0.99450 -0.19821 -0.98012 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 -0.18425 -0.98086 -0.10470 -0.99450 -0.18457 -0.98281 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
20400 -0.18642 -0.98049 -0.09197 -0.99576 -0.10504 -0.99447 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 -0.18642 -0.98049 -0.09197 -0.99576 -0.16719 -0.98592 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 -0.18642 -0.98049 -0.09197 -0.99576 -0.21233 -0.97719 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 -0.18642 -0.98049 -0.09197 -0.99576 -0.18383 -0.98296 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 -0.18642 -0.98049 -0.09197 -0.99576 -0.19207 -0.98138 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
21000 -0.18676 -0.98044 -0.08536 -0.99635 -0.10845 -0.99410 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 -0.18676 -0.98044 -0.08536 -0.99635 -0.17853 -0.98392 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 -0.18676 -0.98044 -0.08536 -0.99635 -0.23041 -0.97308 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 -0.18676 -0.98044 -0.08536 -0.99635 -0.19292 -0.98121 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 -0.18676 -0.98044 -0.08536 -0.99635 -0.20657 -0.97842 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 -0.18676 -0.98044 -0.08536 -0.99635 -0.18986 -0.98181 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21600 -0.18413 -0.98088 -0.07673 -0.99705 -0.19176 -0.98144 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 -0.18413 -0.98088 -0.07673 -0.99705 -0.25033 -0.96815 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 -0.18413 -0.98088 -0.07673 -0.99705 -0.20604 -0.97854 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 -0.18413 -0.98088 -0.07673 -0.99705 -0.22290 -0.97484 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 -0.18413 -0.98088 -0.07673 -0.99705 -0.19469 -0.98086 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 -0.18413 -0.98088 -0.07673 -0.99705 -0.19099 -0.98159 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
22200 -0.16873 -0.98297 -0.06126 -0.99812 -0.24156 -0.97038 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 -0.16873 -0.98297 -0.06126 -0.99812 -0.19188 -0.98140 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 -0.16873 -0.98297 -0.06126 -0.99812 -0.21128 -0.97741 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 -0.16873 -0.98297 -0.06126 -0.99812 -0.17668 -0.98425 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 -0.16873 -0.98297 -0.06126 -0.99812 -0.16875 -0.98563 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 -0.16873 -0.98297 -0.06126 -0.99812 -0.17258 -0.98499 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22800 -0.14831 -0.98687 -0.03398 -0.99942 -0.18121 -0.98344 "2023-09-20 12:20:00" "2023-09-20 11:30:00"
22800 -0.14831 -0.98687 -0.03398 -0.99942 -0.20293 -0.97919 "2023-09-20 12:20:00" "2023-09-20 11:40:00"
