20230921
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.96800 -0.03488 0.33458 -0.94237 0.99945 0.01266 "2023-09-21 11:00:00" "2023-09-21 11:00:00"
18600 0.97474 0.04765 0.33404 -0.94256 0.99730 0.07286 "2023-09-21 11:10:00" "2023-09-21 11:00:00"
18600 0.97474 0.04765 0.33404 -0.94256 0.99823 0.05892 "2023-09-21 11:10:00" "2023-09-21 11:10:00"
19200 0.97028 0.14476 0.34012 -0.94038 0.99357 0.11199 "2023-09-21 11:20:00" "2023-09-21 11:00:00"
19200 0.97028 0.14476 0.34012 -0.94038 0.99502 0.09809 "2023-09-21 11:20:00" "2023-09-21 11:10:00"
19200 0.97028 0.14476 0.34012 -0.94038 0.98199 0.18695 "2023-09-21 11:20:00" "2023-09-21 11:20:00"
19800 0.96561 0.21140 0.34819 -0.93742 0.98914 0.14683 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 0.96561 0.21140 0.34819 -0.93742 0.99105 0.13330 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 0.96561 0.21140 0.34819 -0.93742 0.96764 0.25187 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 0.96561 0.21140 0.34819 -0.93742 0.97082 0.23953 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
20400 0.96236 0.24716 0.26408 -0.96450 0.98418 0.17683 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 0.96236 0.24716 0.26408 -0.96450 0.98645 0.16371 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 0.96236 0.24716 0.26408 -0.96450 0.95248 0.30420 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 0.96236 0.24716 0.26408 -0.96450 0.95985 0.28022 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 0.96236 0.24716 0.26408 -0.96450 0.96553 0.26026 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
21000 0.96514 0.23925 0.29182 -0.95647 0.97297 0.23023 "2023-09-21 11:50:00" "2023-09-21 11:00:00"
21000 0.96514 0.23925 0.29182 -0.95647 0.97571 0.21826 "2023-09-21 11:50:00" "2023-09-21 11:10:00"
21000 0.96514 0.23925 0.29182 -0.95647 0.93034 0.36617 "2023-09-21 11:50:00" "2023-09-21 11:20:00"
21000 0.96514 0.23925 0.29182 -0.95647 0.94309 0.33213 "2023-09-21 11:50:00" "2023-09-21 11:30:00"
21000 0.96514 0.23925 0.29182 -0.95647 0.95750 0.28825 "2023-09-21 11:50:00" "2023-09-21 11:40:00"
21000 0.96514 0.23925 0.29182 -0.95647 0.96789 0.25137 "2023-09-21 11:50:00" "2023-09-21 11:50:00"
21600 0.97258 0.21014 0.40562 -0.91404 0.96158 0.27393 "2023-09-21 12:00:00" "2023-09-21 11:10:00"
21600 0.97258 0.21014 0.40562 -0.91404 0.90743 0.41983 "2023-09-21 12:00:00" "2023-09-21 11:20:00"
21600 0.97258 0.21014 0.40562 -0.91404 0.92639 0.37633 "2023-09-21 12:00:00" "2023-09-21 11:30:00"
21600 0.97258 0.21014 0.40562 -0.91404 0.94871 0.31605 "2023-09-21 12:00:00" "2023-09-21 11:40:00"
21600 0.97258 0.21014 0.40562 -0.91404 0.96872 0.24814 "2023-09-21 12:00:00" "2023-09-21 11:50:00"
21600 0.97258 0.21014 0.40562 -0.91404 0.97877 0.20487 "2023-09-21 12:00:00" "2023-09-21 12:00:00"
22200 0.97493 0.19543 0.49338 -0.86981 0.87584 0.48232 "2023-09-21 12:10:00" "2023-09-21 11:20:00"
22200 0.97493 0.19543 0.49338 -0.86981 0.90456 0.42615 "2023-09-21 12:10:00" "2023-09-21 11:30:00"
22200 0.97493 0.19543 0.49338 -0.86981 0.93776 0.34721 "2023-09-21 12:10:00" "2023-09-21 11:40:00"
22200 0.97493 0.19543 0.49338 -0.86981 0.96641 0.25700 "2023-09-21 12:10:00" "2023-09-21 11:50:00"
22200 0.97493 0.19543 0.49338 -0.86981 0.98073 0.19535 "2023-09-21 12:10:00" "2023-09-21 12:00:00"
22200 0.97493 0.19543 0.49338 -0.86981 0.98102 0.19387 "2023-09-21 12:10:00" "2023-09-21 12:10:00"
22800 0.98361 0.15883 0.50524 -0.86298 0.89342 0.44920 "2023-09-21 12:20:00" "2023-09-21 11:30:00"
22800 0.98361 0.15883 0.50524 -0.86298 0.93361 0.35829 "2023-09-21 12:20:00" "2023-09-21 11:40:00"
22800 0.98361 0.15883 0.50524 -0.86298 0.96750 0.25286 "2023-09-21 12:20:00" "2023-09-21 11:50:00"
22800 0.98361 0.15883 0.50524 -0.86298 0.98423 0.17672 "2023-09-21 12:20:00" "2023-09-21 12:00:00"
22800 0.98361 0.15883 0.50524 -0.86298 0.98502 0.17227 "2023-09-21 12:20:00" "2023-09-21 12:10:00"
22800 0.98361 0.15883 0.50524 -0.86298 0.98577 0.16793 "2023-09-21 12:20:00" "2023-09-21 12:20:00"
23400 0.98987 0.11982 0.54079 -0.84116 0.92805 0.37234 "2023-09-21 12:30:00" "2023-09-21 11:40:00"
23400 0.98987 0.11982 0.54079 -0.84116 0.96702 0.25463 "2023-09-21 12:30:00" "2023-09-21 11:50:00"
23400 0.98987 0.11982 0.54079 -0.84116 0.98587 0.16748 "2023-09-21 12:30:00" "2023-09-21 12:00:00"
23400 0.98987 0.11982 0.54079 -0.84116 0.98676 0.16219 "2023-09-21 12:30:00" "2023-09-21 12:10:00"
23400 0.98987 0.11982 0.54079 -0.84116 0.98754 0.15737 "2023-09-21 12:30:00" "2023-09-21 12:20:00"
23400 0.98987 0.11982 0.54079 -0.84116 0.98916 0.14685 "2023-09-21 12:30:00" "2023-09-21 12:30:00"
24000 0.99317 0.08515 0.79944 -0.60075 0.96041 0.27850 "2023-09-21 12:40:00" "2023-09-21 11:50:00"
24000 0.99317 0.08515 0.79944 -0.60075 0.98287 0.18420 "2023-09-21 12:40:00" "2023-09-21 12:00:00"
24000 0.99317 0.08515 0.79944 -0.60075 0.98466 0.17442 "2023-09-21 12:40:00" "2023-09-21 12:10:00"
24000 0.99317 0.08515 0.79944 -0.60075 0.98565 0.16875 "2023-09-21 12:40:00" "2023-09-21 12:20:00"
24000 0.99317 0.08515 0.79944 -0.60075 0.98832 0.15238 "2023-09-21 12:40:00" "2023-09-21 12:30:00"
24000 0.99317 0.08515 0.79944 -0.60075 0.99473 0.10234 "2023-09-21 12:40:00" "2023-09-21 12:40:00"
24600 0.99275 0.07356 0.93147 -0.36382 0.98098 0.19411 "2023-09-21 12:50:00" "2023-09-21 12:00:00"
24600 0.99275 0.07356 0.93147 -0.36382 0.98368 0.17991 "2023-09-21 12:50:00" "2023-09-21 12:10:00"
24600 0.99275 0.07356 0.93147 -0.36382 0.98488 0.17326 "2023-09-21 12:50:00" "2023-09-21 12:20:00"
24600 0.99275 0.07356 0.93147 -0.36382 0.98846 0.15149 "2023-09-21 12:50:00" "2023-09-21 12:30:00"
24600 0.99275 0.07356 0.93147 -0.36382 0.99748 0.06999 "2023-09-21 12:50:00" "2023-09-21 12:40:00"
24600 0.99275 0.07356 0.93147 -0.36382 0.99609 0.08822 "2023-09-21 12:50:00" "2023-09-21 12:50:00"
25200 0.99222 0.06700 0.98327 -0.18214 0.98182 0.18973 "2023-09-21 13:00:00" "2023-09-21 12:10:00"
25200 0.99222 0.06700 0.98327 -0.18214 0.98309 0.18305 "2023-09-21 13:00:00" "2023-09-21 12:20:00"
25200 0.99222 0.06700 0.98327 -0.18214 0.98760 0.15688 "2023-09-21 13:00:00" "2023-09-21 12:30:00"
25200 0.99222 0.06700 0.98327 -0.18214 0.99891 0.04654 "2023-09-21 13:00:00" "2023-09-21 12:40:00"
25200 0.99222 0.06700 0.98327 -0.18214 0.99601 0.08917 "2023-09-21 13:00:00" "2023-09-21 12:50:00"
25200 0.99222 0.06700 0.98327 -0.18214 0.99682 0.07964 "2023-09-21 13:00:00" "2023-09-21 13:00:00"
25800 0.98288 0.10267 0.99858 -0.05329 0.97890 0.20414 "2023-09-21 13:10:00" "2023-09-21 12:20:00"
25800 0.98288 0.10267 0.99858 -0.05329 0.98413 0.17723 "2023-09-21 13:10:00" "2023-09-21 12:30:00"
25800 0.98288 0.10267 0.99858 -0.05329 0.99872 0.05025 "2023-09-21 13:10:00" "2023-09-21 12:40:00"
25800 0.98288 0.10267 0.99858 -0.05329 0.99398 0.10918 "2023-09-21 13:10:00" "2023-09-21 12:50:00"
25800 0.98288 0.10267 0.99858 -0.05329 0.99559 0.09341 "2023-09-21 13:10:00" "2023-09-21 13:00:00"
25800 0.98288 0.10267 0.99858 -0.05329 0.99825 0.05895 "2023-09-21 13:10:00" "2023-09-21 13:10:00"
26400 0.96124 0.16365 0.99592 -0.09028 0.97647 0.21535 "2023-09-21 13:20:00" "2023-09-21 12:30:00"
26400 0.96124 0.16365 0.99592 -0.09028 0.99663 0.08131 "2023-09-21 13:20:00" "2023-09-21 12:40:00"
26400 0.96124 0.16365 0.99592 -0.09028 0.98797 0.15403 "2023-09-21 13:20:00" "2023-09-21 12:50:00"
26400 0.96124 0.16365 0.99592 -0.09028 0.99081 0.13463 "2023-09-21 13:20:00" "2023-09-21 13:00:00"
26400 0.96124 0.16365 0.99592 -0.09028 0.99595 0.08922 "2023-09-21 13:20:00" "2023-09-21 13:10:00"
26400 0.96124 0.16365 0.99592 -0.09028 0.99894 0.04602 "2023-09-21 13:20:00" "2023-09-21 13:20:00"
27000 0.90932 0.27054 0.99182 -0.12761 0.99268 0.12008 "2023-09-21 13:30:00" "2023-09-21 12:40:00"
27000 0.90932 0.27054 0.99182 -0.12761 0.97925 0.20212 "2023-09-21 13:30:00" "2023-09-21 12:50:00"
27000 0.90932 0.27054 0.99182 -0.12761 0.98336 0.18108 "2023-09-21 13:30:00" "2023-09-21 13:00:00"
27000 0.90932 0.27054 0.99182 -0.12761 0.99127 0.13103 "2023-09-21 13:30:00" "2023-09-21 13:10:00"
27000 0.90932 0.27054 0.99182 -0.12761 0.99863 0.05194 "2023-09-21 13:30:00" "2023-09-21 13:20:00"
27000 0.90932 0.27054 0.99182 -0.12761 0.99914 0.04121 "2023-09-21 13:30:00" "2023-09-21 13:30:00"
27600 0.85867 0.38888 0.99999 0.00488 0.97117 0.23835 "2023-09-21 13:40:00" "2023-09-21 12:50:00"
27600 0.85867 0.38888 0.99999 0.00488 0.97612 0.21718 "2023-09-21 13:40:00" "2023-09-21 13:00:00"
27600 0.85867 0.38888 0.99999 0.00488 0.98591 0.16724 "2023-09-21 13:40:00" "2023-09-21 13:10:00"
27600 0.85867 0.38888 0.99999 0.00488 0.99805 0.06225 "2023-09-21 13:40:00" "2023-09-21 13:20:00"
27600 0.85867 0.38888 0.99999 0.00488 0.99895 0.04544 "2023-09-21 13:40:00" "2023-09-21 13:30:00"
27600 0.85867 0.38888 0.99999 0.00488 0.99890 0.04674 "2023-09-21 13:40:00" "2023-09-21 13:40:00"
28200 0.82650 0.42783 0.99689 0.07875 0.97568 0.21920 "2023-09-21 13:50:00" "2023-09-21 13:00:00"
28200 0.82650 0.42783 0.99689 0.07875 0.98616 0.16579 "2023-09-21 13:50:00" "2023-09-21 13:10:00"
28200 0.82650 0.42783 0.99689 0.07875 0.99928 0.03721 "2023-09-21 13:50:00" "2023-09-21 13:20:00"
28200 0.82650 0.42783 0.99689 0.07875 0.99985 0.01462 "2023-09-21 13:50:00" "2023-09-21 13:30:00"
28200 0.82650 0.42783 0.99689 0.07875 0.99981 0.01716 "2023-09-21 13:50:00" "2023-09-21 13:40:00"
28200 0.82650 0.42783 0.99689 0.07875 0.99934 0.03575 "2023-09-21 13:50:00" "2023-09-21 13:50:00"
28800 0.80858 0.46693 0.99998 -0.00672 0.98505 0.17208 "2023-09-21 14:00:00" "2023-09-21 13:10:00"
28800 0.80858 0.46693 0.99998 -0.00672 0.99969 0.02449 "2023-09-21 14:00:00" "2023-09-21 13:20:00"
28800 0.80858 0.46693 0.99998 -0.00672 0.99999 -0.00300 "2023-09-21 14:00:00" "2023-09-21 13:30:00"
28800 0.80858 0.46693 0.99998 -0.00672 0.99999 0.00002 "2023-09-21 14:00:00" "2023-09-21 13:40:00"
28800 0.80858 0.46693 0.99998 -0.00672 0.99965 0.02582 "2023-09-21 14:00:00" "2023-09-21 13:50:00"
28800 0.80858 0.46693 0.99998 -0.00672 0.99430 0.10486 "2023-09-21 14:00:00" "2023-09-21 14:00:00"
29400 0.79853 0.48375 0.99298 -0.11824 0.99572 0.08811 "2023-09-21 14:10:00" "2023-09-21 13:20:00"
29400 0.79853 0.48375 0.99298 -0.11824 0.99779 0.05982 "2023-09-21 14:10:00" "2023-09-21 13:30:00"
29400 0.79853 0.48375 0.99298 -0.11824 0.99739 0.06564 "2023-09-21 14:10:00" "2023-09-21 13:40:00"
29400 0.79853 0.48375 0.99298 -0.11824 0.99398 0.10389 "2023-09-21 14:10:00" "2023-09-21 13:50:00"
29400 0.79853 0.48375 0.99298 -0.11824 0.97439 0.22082 "2023-09-21 14:10:00" "2023-09-21 14:00:00"
29400 0.79853 0.48375 0.99298 -0.11824 0.97580 0.21673 "2023-09-21 14:10:00" "2023-09-21 14:10:00"
30000 0.77064 0.46076 0.99969 -0.02485 0.99544 0.09503 "2023-09-21 14:20:00" "2023-09-21 13:30:00"
30000 0.77064 0.46076 0.99969 -0.02485 0.99468 0.10265 "2023-09-21 14:20:00" "2023-09-21 13:40:00"
30000 0.77064 0.46076 0.99969 -0.02485 0.98892 0.14818 "2023-09-21 14:20:00" "2023-09-21 13:50:00"
30000 0.77064 0.46076 0.99969 -0.02485 0.95791 0.28702 "2023-09-21 14:20:00" "2023-09-21 14:00:00"
30000 0.77064 0.46076 0.99969 -0.02485 0.96696 0.25485 "2023-09-21 14:20:00" "2023-09-21 14:10:00"
30000 0.77064 0.46076 0.99969 -0.02485 0.97500 0.22214 "2023-09-21 14:20:00" "2023-09-21 14:20:00"
30600 0.74866 0.45072 0.99710 0.07616 0.99689 0.07837 "2023-09-21 14:30:00" "2023-09-21 13:40:00"
30600 0.74866 0.45072 0.99710 0.07616 0.99226 0.12389 "2023-09-21 14:30:00" "2023-09-21 13:50:00"
30600 0.74866 0.45072 0.99710 0.07616 0.95779 0.28747 "2023-09-21 14:30:00" "2023-09-21 14:00:00"
30600 0.74866 0.45072 0.99710 0.07616 0.96974 0.24413 "2023-09-21 14:30:00" "2023-09-21 14:10:00"
30600 0.74866 0.45072 0.99710 0.07616 0.97729 0.21189 "2023-09-21 14:30:00" "2023-09-21 14:20:00"
