20230906
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.08234 -0.99380 0.10182 -0.99480 -0.02442 -0.99927 "2023-09-06 11:00:00" "2023-09-06 11:00:00"
18600 -0.03614 -0.99410 0.06061 -0.99816 -0.02442 -0.99927 "2023-09-06 11:10:00" "2023-09-06 11:00:00"
18600 -0.03614 -0.99410 0.06061 -0.99816 0.05753 -0.99773 "2023-09-06 11:10:00" "2023-09-06 11:10:00"
18600 -0.03614 -0.99410 0.06061 -0.99816 -0.02442 -0.99927 "2023-09-06 11:10:00" "2023-09-06 11:00:00"
18600 -0.03614 -0.99410 0.06061 -0.99816 0.05753 -0.99773 "2023-09-06 11:10:00" "2023-09-06 11:10:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 -0.02442 -0.99927 "2023-09-06 11:20:00" "2023-09-06 11:00:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 0.05753 -0.99773 "2023-09-06 11:20:00" "2023-09-06 11:10:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 0.24644 -0.96674 "2023-09-06 11:20:00" "2023-09-06 11:20:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 -0.02442 -0.99927 "2023-09-06 11:20:00" "2023-09-06 11:00:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 0.05753 -0.99773 "2023-09-06 11:20:00" "2023-09-06 11:10:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 0.24644 -0.96674 "2023-09-06 11:20:00" "2023-09-06 11:20:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 -0.02442 -0.99927 "2023-09-06 11:20:00" "2023-09-06 11:00:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 0.05753 -0.99773 "2023-09-06 11:20:00" "2023-09-06 11:10:00"
19200 0.02446 -0.99071 -0.00125 -1.00000 0.24644 -0.96674 "2023-09-06 11:20:00" "2023-09-06 11:20:00"
19800 0.06825 -0.98724 0.03186 -0.99949 -0.02442 -0.99927 "2023-09-06 11:30:00" "2023-09-06 11:00:00"
19800 0.06825 -0.98724 0.03186 -0.99949 0.05753 -0.99773 "2023-09-06 11:30:00" "2023-09-06 11:10:00"
19800 0.06825 -0.98724 0.03186 -0.99949 0.24644 -0.96674 "2023-09-06 11:30:00" "2023-09-06 11:20:00"
19800 0.06825 -0.98724 0.03186 -0.99949 0.19416 -0.98057 "2023-09-06 11:30:00" "2023-09-06 11:30:00"
19800 0.06825 -0.98724 0.03186 -0.99949 -0.02442 -0.99927 "2023-09-06 11:30:00" "2023-09-06 11:00:00"
19800 0.06825 -0.98724 0.03186 -0.99949 0.05753 -0.99773 "2023-09-06 11:30:00" "2023-09-06 11:10:00"
