20230924
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.06056 0.99369 -0.78725 0.61664 0.05750 0.99728 "2023-09-24 11:00:00" "2023-09-24 11:00:00"
18600 0.03012 0.99701 -0.79292 0.60932 0.05750 0.99728 "2023-09-24 11:10:00" "2023-09-24 11:00:00"
18600 0.03012 0.99701 -0.79292 0.60932 -0.01161 0.99821 "2023-09-24 11:10:00" "2023-09-24 11:10:00"
18600 0.03012 0.99701 -0.79292 0.60932 0.05750 0.99728 "2023-09-24 11:10:00" "2023-09-24 11:00:00"
18600 0.03012 0.99701 -0.79292 0.60932 -0.01161 0.99821 "2023-09-24 11:10:00" "2023-09-24 11:10:00"
19200 0.02702 0.99711 -0.78758 0.61621 0.05750 0.99728 "2023-09-24 11:20:00" "2023-09-24 11:00:00"
19200 0.02702 0.99711 -0.78758 0.61621 -0.01161 0.99821 "2023-09-24 11:20:00" "2023-09-24 11:10:00"
19200 0.02702 0.99711 -0.78758 0.61621 0.05322 0.99724 "2023-09-24 11:20:00" "2023-09-24 11:20:00"
19200 0.02702 0.99711 -0.78758 0.61621 0.05750 0.99728 "2023-09-24 11:20:00" "2023-09-24 11:00:00"
19200 0.02702 0.99711 -0.78758 0.61621 -0.01161 0.99821 "2023-09-24 11:20:00" "2023-09-24 11:10:00"
19200 0.02702 0.99711 -0.78758 0.61621 0.05322 0.99724 "2023-09-24 11:20:00" "2023-09-24 11:20:00"
19200 0.02702 0.99711 -0.78758 0.61621 0.05750 0.99728 "2023-09-24 11:20:00" "2023-09-24 11:00:00"
19200 0.02702 0.99711 -0.78758 0.61621 -0.01161 0.99821 "2023-09-24 11:20:00" "2023-09-24 11:10:00"
19200 0.02702 0.99711 -0.78758 0.61621 0.05322 0.99724 "2023-09-24 11:20:00" "2023-09-24 11:20:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05750 0.99728 "2023-09-24 11:30:00" "2023-09-24 11:00:00"
19800 0.04339 0.99697 -0.77978 0.62606 -0.01161 0.99821 "2023-09-24 11:30:00" "2023-09-24 11:10:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05322 0.99724 "2023-09-24 11:30:00" "2023-09-24 11:20:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.01394 0.99896 "2023-09-24 11:30:00" "2023-09-24 11:30:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05750 0.99728 "2023-09-24 11:30:00" "2023-09-24 11:00:00"
19800 0.04339 0.99697 -0.77978 0.62606 -0.01161 0.99821 "2023-09-24 11:30:00" "2023-09-24 11:10:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05322 0.99724 "2023-09-24 11:30:00" "2023-09-24 11:20:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.01394 0.99896 "2023-09-24 11:30:00" "2023-09-24 11:30:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05750 0.99728 "2023-09-24 11:30:00" "2023-09-24 11:00:00"
19800 0.04339 0.99697 -0.77978 0.62606 -0.01161 0.99821 "2023-09-24 11:30:00" "2023-09-24 11:10:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05322 0.99724 "2023-09-24 11:30:00" "2023-09-24 11:20:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.01394 0.99896 "2023-09-24 11:30:00" "2023-09-24 11:30:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05750 0.99728 "2023-09-24 11:30:00" "2023-09-24 11:00:00"
19800 0.04339 0.99697 -0.77978 0.62606 -0.01161 0.99821 "2023-09-24 11:30:00" "2023-09-24 11:10:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.05322 0.99724 "2023-09-24 11:30:00" "2023-09-24 11:20:00"
19800 0.04339 0.99697 -0.77978 0.62606 0.01394 0.99896 "2023-09-24 11:30:00" "2023-09-24 11:30:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05750 0.99728 "2023-09-24 11:40:00" "2023-09-24 11:00:00"
20400 0.06304 0.99463 -0.75798 0.65228 -0.01161 0.99821 "2023-09-24 11:40:00" "2023-09-24 11:10:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05322 0.99724 "2023-09-24 11:40:00" "2023-09-24 11:20:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.01394 0.99896 "2023-09-24 11:40:00" "2023-09-24 11:30:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.13655 0.98463 "2023-09-24 11:40:00" "2023-09-24 11:40:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05750 0.99728 "2023-09-24 11:40:00" "2023-09-24 11:00:00"
20400 0.06304 0.99463 -0.75798 0.65228 -0.01161 0.99821 "2023-09-24 11:40:00" "2023-09-24 11:10:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05322 0.99724 "2023-09-24 11:40:00" "2023-09-24 11:20:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.01394 0.99896 "2023-09-24 11:40:00" "2023-09-24 11:30:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.13655 0.98463 "2023-09-24 11:40:00" "2023-09-24 11:40:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05750 0.99728 "2023-09-24 11:40:00" "2023-09-24 11:00:00"
20400 0.06304 0.99463 -0.75798 0.65228 -0.01161 0.99821 "2023-09-24 11:40:00" "2023-09-24 11:10:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05322 0.99724 "2023-09-24 11:40:00" "2023-09-24 11:20:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.01394 0.99896 "2023-09-24 11:40:00" "2023-09-24 11:30:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.13655 0.98463 "2023-09-24 11:40:00" "2023-09-24 11:40:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05750 0.99728 "2023-09-24 11:40:00" "2023-09-24 11:00:00"
20400 0.06304 0.99463 -0.75798 0.65228 -0.01161 0.99821 "2023-09-24 11:40:00" "2023-09-24 11:10:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05322 0.99724 "2023-09-24 11:40:00" "2023-09-24 11:20:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.01394 0.99896 "2023-09-24 11:40:00" "2023-09-24 11:30:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.13655 0.98463 "2023-09-24 11:40:00" "2023-09-24 11:40:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05750 0.99728 "2023-09-24 11:40:00" "2023-09-24 11:00:00"
20400 0.06304 0.99463 -0.75798 0.65228 -0.01161 0.99821 "2023-09-24 11:40:00" "2023-09-24 11:10:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.05322 0.99724 "2023-09-24 11:40:00" "2023-09-24 11:20:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.01394 0.99896 "2023-09-24 11:40:00" "2023-09-24 11:30:00"
20400 0.06304 0.99463 -0.75798 0.65228 0.13655 0.98463 "2023-09-24 11:40:00" "2023-09-24 11:40:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.05750 0.99728 "2023-09-24 11:50:00" "2023-09-24 11:00:00"
21000 0.07243 0.99253 -0.74518 0.66686 -0.01161 0.99821 "2023-09-24 11:50:00" "2023-09-24 11:10:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.05322 0.99724 "2023-09-24 11:50:00" "2023-09-24 11:20:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.01394 0.99896 "2023-09-24 11:50:00" "2023-09-24 11:30:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.13655 0.98463 "2023-09-24 11:50:00" "2023-09-24 11:40:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.14069 0.98841 "2023-09-24 11:50:00" "2023-09-24 11:50:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.05750 0.99728 "2023-09-24 11:50:00" "2023-09-24 11:00:00"
21000 0.07243 0.99253 -0.74518 0.66686 -0.01161 0.99821 "2023-09-24 11:50:00" "2023-09-24 11:10:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.05322 0.99724 "2023-09-24 11:50:00" "2023-09-24 11:20:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.01394 0.99896 "2023-09-24 11:50:00" "2023-09-24 11:30:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.13655 0.98463 "2023-09-24 11:50:00" "2023-09-24 11:40:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.14069 0.98841 "2023-09-24 11:50:00" "2023-09-24 11:50:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.05750 0.99728 "2023-09-24 11:50:00" "2023-09-24 11:00:00"
21000 0.07243 0.99253 -0.74518 0.66686 -0.01161 0.99821 "2023-09-24 11:50:00" "2023-09-24 11:10:00"
21000 0.07243 0.99253 -0.74518 0.66686 0.05322 0.99724 "2023-09-24 11:50:00" "2023-09-24 11:20:00"
