20230922
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.58355 0.80762 -0.39910 0.91691 -0.58440 0.81145 "2023-09-22 11:00:00" "2023-09-22 11:00:00"
18600 -0.61083 0.78674 -0.41427 0.91015 -0.60194 0.79852 "2023-09-22 11:10:00" "2023-09-22 11:00:00"
18600 -0.61083 0.78674 -0.41427 0.91015 -0.61707 0.78689 "2023-09-22 11:10:00" "2023-09-22 11:10:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.60555 0.79581 "2023-09-22 11:20:00" "2023-09-22 11:00:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.62365 0.78170 "2023-09-22 11:20:00" "2023-09-22 11:10:00"
19200 -0.63381 0.76924 -0.38470 0.92304 -0.63904 0.76917 "2023-09-22 11:20:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.60543 0.79590 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.62671 0.77925 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.65205 0.75816 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 -0.64580 0.76001 -0.33470 0.94233 -0.64991 0.76001 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.60194 0.79853 "2023-09-22 11:40:00" "2023-09-22 11:00:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.62577 0.78000 "2023-09-22 11:40:00" "2023-09-22 11:10:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.65747 0.75348 "2023-09-22 11:40:00" "2023-09-22 11:20:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.65072 0.75932 "2023-09-22 11:40:00" "2023-09-22 11:30:00"
20400 -0.65868 0.75064 -0.28502 0.95852 -0.65762 0.75335 "2023-09-22 11:40:00" "2023-09-22 11:40:00"
21000 -0.66237 0.74792 -0.25551 0.96681 -0.58392 0.81176 "2023-09-22 11:50:00" "2023-09-22 11:00:00"
21000 -0.66237 0.74792 -0.25551 0.96681 -0.60980 0.79250 "2023-09-22 11:50:00" "2023-09-22 11:10:00"
21000 -0.66237 0.74792 -0.25551 0.96681 -0.64795 0.76165 "2023-09-22 11:50:00" "2023-09-22 11:20:00"
21000 -0.66237 0.74792 -0.25551 0.96681 -0.63842 0.76964 "2023-09-22 11:50:00" "2023-09-22 11:30:00"
21000 -0.66237 0.74792 -0.25551 0.96681 -0.65121 0.75887 "2023-09-22 11:50:00" "2023-09-22 11:40:00"
21000 -0.66237 0.74792 -0.25551 0.96681 -0.66550 0.74639 "2023-09-22 11:50:00" "2023-09-22 11:50:00"
21600 -0.65669 0.75300 -0.21809 0.97593 -0.58056 0.81415 "2023-09-22 12:00:00" "2023-09-22 11:10:00"
21600 -0.65669 0.75300 -0.21809 0.97593 -0.62572 0.78000 "2023-09-22 12:00:00" "2023-09-22 11:20:00"
21600 -0.65669 0.75300 -0.21809 0.97593 -0.61445 0.78891 "2023-09-22 12:00:00" "2023-09-22 11:30:00"
21600 -0.65669 0.75300 -0.21809 0.97593 -0.63130 0.77550 "2023-09-22 12:00:00" "2023-09-22 11:40:00"
21600 -0.65669 0.75300 -0.21809 0.97593 -0.65636 0.75444 "2023-09-22 12:00:00" "2023-09-22 11:50:00"
21600 -0.65669 0.75300 -0.21809 0.97593 -0.65598 0.75477 "2023-09-22 12:00:00" "2023-09-22 12:00:00"
22200 -0.65173 0.75757 -0.16614 0.98610 -0.60145 0.79887 "2023-09-22 12:10:00" "2023-09-22 11:20:00"
22200 -0.65173 0.75757 -0.16614 0.98610 -0.58860 0.80839 "2023-09-22 12:10:00" "2023-09-22 11:30:00"
22200 -0.65173 0.75757 -0.16614 0.98610 -0.60866 0.79340 "2023-09-22 12:10:00" "2023-09-22 11:40:00"
22200 -0.65173 0.75757 -0.16614 0.98610 -0.64158 0.76704 "2023-09-22 12:10:00" "2023-09-22 11:50:00"
22200 -0.65173 0.75757 -0.16614 0.98610 -0.64319 0.76570 "2023-09-22 12:10:00" "2023-09-22 12:00:00"
22200 -0.65173 0.75757 -0.16614 0.98610 -0.65035 0.75964 "2023-09-22 12:10:00" "2023-09-22 12:10:00"
22800 -0.64780 0.76112 -0.13599 0.99071 -0.56709 0.82363 "2023-09-22 12:20:00" "2023-09-22 11:30:00"
22800 -0.64780 0.76112 -0.13599 0.99071 -0.58975 0.80756 "2023-09-22 12:20:00" "2023-09-22 11:40:00"
22800 -0.64780 0.76112 -0.13599 0.99071 -0.62885 0.77752 "2023-09-22 12:20:00" "2023-09-22 11:50:00"
