20230916
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.08233 -0.98979 0.10141 -0.99485 -0.09062 -0.99568 "2023-09-16 23:00:00" "2023-09-16 23:00:00"
18600 -0.14182 -0.98694 0.06061 -0.99816 -0.09062 -0.99568 "2023-09-16 23:10:00" "2023-09-16 23:00:00"
18600 -0.14182 -0.98694 0.06061 -0.99816 -0.11832 -0.99225 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
19200 -0.16420 -0.98443 0.04743 -0.99887 -0.09062 -0.99568 "2023-09-16 23:20:00" "2023-09-16 23:00:00"
19200 -0.16420 -0.98443 0.04743 -0.99887 -0.11832 -0.99225 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 -0.16420 -0.98443 0.04743 -0.99887 -0.13219 -0.99073 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19800 -0.18172 -0.98194 0.03000 -0.99955 -0.09062 -0.99568 "2023-09-16 23:30:00" "2023-09-16 23:00:00"
19800 -0.18172 -0.98194 0.03000 -0.99955 -0.11832 -0.99225 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 -0.18172 -0.98194 0.03000 -0.99955 -0.13219 -0.99073 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
19800 -0.18172 -0.98194 0.03000 -0.99955 -0.15636 -0.98721 "2023-09-16 23:30:00" "2023-09-16 23:30:00"
20400 -0.20840 -0.97593 -0.00141 -1.00000 -0.09062 -0.99568 "2023-09-16 23:40:00" "2023-09-16 23:00:00"
20400 -0.20840 -0.97593 -0.00141 -1.00000 -0.11832 -0.99225 "2023-09-16 23:40:00" "2023-09-16 23:10:00"
20400 -0.20840 -0.97593 -0.00141 -1.00000 -0.13219 -0.99073 "2023-09-16 23:40:00" "2023-09-16 23:20:00"
20400 -0.20840 -0.97593 -0.00141 -1.00000 -0.15636 -0.98721 "2023-09-16 23:40:00" "2023-09-16 23:30:00"
20400 -0.20840 -0.97593 -0.00141 -1.00000 -0.24340 -0.96900 "2023-09-16 23:40:00" "2023-09-16 23:40:00"
21000 -0.25528 -0.96145 -0.04900 -0.99880 -0.09062 -0.99568 "2023-09-16 23:50:00" "2023-09-16 23:00:00"
21000 -0.25528 -0.96145 -0.04900 -0.99880 -0.11832 -0.99225 "2023-09-16 23:50:00" "2023-09-16 23:10:00"
21000 -0.25528 -0.96145 -0.04900 -0.99880 -0.13219 -0.99073 "2023-09-16 23:50:00" "2023-09-16 23:20:00"
21000 -0.25528 -0.96145 -0.04900 -0.99880 -0.15636 -0.98721 "2023-09-16 23:50:00" "2023-09-16 23:30:00"
21000 -0.25528 -0.96145 -0.04900 -0.99880 -0.24340 -0.96900 "2023-09-16 23:50:00" "2023-09-16 23:40:00"
21000 -0.25528 -0.96145 -0.04900 -0.99880 -0.21974 -0.97506 "2023-09-16 23:50:00" "2023-09-16 23:50:00"
21600 -0.29620 -0.94789 -0.06849 -0.99765 -0.11832 -0.99225 "2023-09-17 00:00:00" "2023-09-16 23:10:00"
21600 -0.29620 -0.94789 -0.06849 -0.99765 -0.13219 -0.99073 "2023-09-17 00:00:00" "2023-09-16 23:20:00"
21600 -0.29620 -0.94789 -0.06849 -0.99765 -0.15636 -0.98721 "2023-09-17 00:00:00" "2023-09-16 23:30:00"
21600 -0.29620 -0.94789 -0.06849 -0.99765 -0.24340 -0.96900 "2023-09-17 00:00:00" "2023-09-16 23:40:00"
21600 -0.29620 -0.94789 -0.06849 -0.99765 -0.21974 -0.97506 "2023-09-17 00:00:00" "2023-09-16 23:50:00"
21600 -0.29620 -0.94789 -0.06849 -0.99765 -0.17877 -0.98367 "2023-09-17 00:00:00" "2023-09-17 00:00:00"
22200 -0.31989 -0.94027 -0.08044 -0.99676 -0.13219 -0.99073 "2023-09-17 00:10:00" "2023-09-16 23:20:00"
22200 -0.31989 -0.94027 -0.08044 -0.99676 -0.15636 -0.98721 "2023-09-17 00:10:00" "2023-09-16 23:30:00"
22200 -0.31989 -0.94027 -0.08044 -0.99676 -0.24340 -0.96900 "2023-09-17 00:10:00" "2023-09-16 23:40:00"
22200 -0.31989 -0.94027 -0.08044 -0.99676 -0.21974 -0.97506 "2023-09-17 00:10:00" "2023-09-16 23:50:00"
22200 -0.31989 -0.94027 -0.08044 -0.99676 -0.17877 -0.98367 "2023-09-17 00:10:00" "2023-09-17 00:00:00"
22200 -0.31989 -0.94027 -0.08044 -0.99676 -0.22812 -0.97261 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 -0.35726 -0.92782 -0.11414 -0.99346 -0.15636 -0.98721 "2023-09-17 00:20:00" "2023-09-16 23:30:00"
22800 -0.35726 -0.92782 -0.11414 -0.99346 -0.24340 -0.96900 "2023-09-17 00:20:00" "2023-09-16 23:40:00"
22800 -0.35726 -0.92782 -0.11414 -0.99346 -0.21974 -0.97506 "2023-09-17 00:20:00" "2023-09-16 23:50:00"
