20230915
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.15620 0.98089 -0.67804 0.73502 -0.22810 0.97255 "2023-09-15 23:00:00" "2023-09-15 23:00:00"
18600 -0.19482 0.97057 -0.72347 0.69035 -0.22810 0.97255 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 -0.19482 0.97057 -0.72347 0.69035 -0.11027 0.98253 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
19200 -0.23456 0.95765 -0.76094 0.64883 -0.22810 0.97255 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 -0.23456 0.95765 -0.76094 0.64883 -0.11027 0.98253 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 -0.23456 0.95765 -0.76094 0.64883 -0.02611 0.99575 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19800 -0.27452 0.94260 -0.79278 0.60951 -0.22810 0.97255 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 -0.27452 0.94260 -0.79278 0.60951 -0.11027 0.98253 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 -0.27452 0.94260 -0.79278 0.60951 -0.02611 0.99575 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 -0.27452 0.94260 -0.79278 0.60951 -0.18516 0.97989 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
20400 -0.35290 0.92189 -0.82472 0.56554 -0.22810 0.97255 "2023-09-15 23:40:00" "2023-09-15 23:00:00"
20400 -0.35290 0.92189 -0.82472 0.56554 -0.11027 0.98253 "2023-09-15 23:40:00" "2023-09-15 23:10:00"
20400 -0.35290 0.92189 -0.82472 0.56554 -0.02611 0.99575 "2023-09-15 23:40:00" "2023-09-15 23:20:00"
20400 -0.35290 0.92189 -0.82472 0.56554 -0.18516 0.97989 "2023-09-15 23:40:00" "2023-09-15 23:30:00"
20400 -0.35290 0.92189 -0.82472 0.56554 -0.35151 0.93510 "2023-09-15 23:40:00" "2023-09-15 23:40:00"
21000 -0.42140 0.90081 -0.85248 0.52276 -0.22810 0.97255 "2023-09-15 23:50:00" "2023-09-15 23:00:00"
21000 -0.42140 0.90081 -0.85248 0.52276 -0.11027 0.98253 "2023-09-15 23:50:00" "2023-09-15 23:10:00"
21000 -0.42140 0.90081 -0.85248 0.52276 -0.02611 0.99575 "2023-09-15 23:50:00" "2023-09-15 23:20:00"
21000 -0.42140 0.90081 -0.85248 0.52276 -0.18516 0.97989 "2023-09-15 23:50:00" "2023-09-15 23:30:00"
21000 -0.42140 0.90081 -0.85248 0.52276 -0.35151 0.93510 "2023-09-15 23:50:00" "2023-09-15 23:40:00"
21000 -0.42140 0.90081 -0.85248 0.52276 -0.38745 0.92170 "2023-09-15 23:50:00" "2023-09-15 23:50:00"
21600 -0.45877 0.88647 -0.87095 0.49136 -0.11027 0.98253 "2023-09-16 00:00:00" "2023-09-15 23:10:00"
21600 -0.45877 0.88647 -0.87095 0.49136 -0.02611 0.99575 "2023-09-16 00:00:00" "2023-09-15 23:20:00"
21600 -0.45877 0.88647 -0.87095 0.49136 -0.18516 0.97989 "2023-09-16 00:00:00" "2023-09-15 23:30:00"
21600 -0.45877 0.88647 -0.87095 0.49136 -0.35151 0.93510 "2023-09-16 00:00:00" "2023-09-15 23:40:00"
21600 -0.45877 0.88647 -0.87095 0.49136 -0.38745 0.92170 "2023-09-16 00:00:00" "2023-09-15 23:50:00"
21600 -0.45877 0.88647 -0.87095 0.49136 -0.47247 0.88115 "2023-09-16 00:00:00" "2023-09-16 00:00:00"
22200 -0.48149 0.87515 -0.87449 0.48504 -0.02611 0.99575 "2023-09-16 00:10:00" "2023-09-15 23:20:00"
22200 -0.48149 0.87515 -0.87449 0.48504 -0.18516 0.97989 "2023-09-16 00:10:00" "2023-09-15 23:30:00"
22200 -0.48149 0.87515 -0.87449 0.48504 -0.35151 0.93510 "2023-09-16 00:10:00" "2023-09-15 23:40:00"
22200 -0.48149 0.87515 -0.87449 0.48504 -0.38745 0.92170 "2023-09-16 00:10:00" "2023-09-15 23:50:00"
22200 -0.48149 0.87515 -0.87449 0.48504 -0.47247 0.88115 "2023-09-16 00:10:00" "2023-09-16 00:00:00"
22200 -0.48149 0.87515 -0.87449 0.48504 -0.48320 0.87532 "2023-09-16 00:10:00" "2023-09-16 00:10:00"
22800 -0.51834 0.85125 -0.88166 0.47188 -0.18516 0.97989 "2023-09-16 00:20:00" "2023-09-15 23:30:00"
22800 -0.51834 0.85125 -0.88166 0.47188 -0.35151 0.93510 "2023-09-16 00:20:00" "2023-09-15 23:40:00"
22800 -0.51834 0.85125 -0.88166 0.47188 -0.38745 0.92170 "2023-09-16 00:20:00" "2023-09-15 23:50:00"
22800 -0.51834 0.85125 -0.88166 0.47188 -0.47247 0.88115 "2023-09-16 00:20:00" "2023-09-16 00:00:00"
22800 -0.51834 0.85125 -0.88166 0.47188 -0.48320 0.87532 "2023-09-16 00:20:00" "2023-09-16 00:10:00"
22800 -0.51834 0.85125 -0.88166 0.47188 -0.51187 0.85868 "2023-09-16 00:20:00" "2023-09-16 00:20:00"
23400 -0.55975 0.81914 -0.88882 0.45825 -0.35151 0.93510 "2023-09-16 00:30:00" "2023-09-15 23:40:00"
23400 -0.55975 0.81914 -0.88882 0.45825 -0.38745 0.92170 "2023-09-16 00:30:00" "2023-09-15 23:50:00"
23400 -0.55975 0.81914 -0.88882 0.45825 -0.47247 0.88115 "2023-09-16 00:30:00" "2023-09-16 00:00:00"
23400 -0.55975 0.81914 -0.88882 0.45825 -0.48320 0.87532 "2023-09-16 00:30:00" "2023-09-16 00:10:00"
23400 -0.55975 0.81914 -0.88882 0.45825 -0.51187 0.85868 "2023-09-16 00:30:00" "2023-09-16 00:20:00"
23400 -0.55975 0.81914 -0.88882 0.45825 -0.49380 0.86925 "2023-09-16 00:30:00" "2023-09-16 00:30:00"
24000 -0.60206 0.78432 -0.87682 0.48082 -0.38745 0.92170 "2023-09-16 00:40:00" "2023-09-15 23:50:00"
24000 -0.60206 0.78432 -0.87682 0.48082 -0.47247 0.88115 "2023-09-16 00:40:00" "2023-09-16 00:00:00"
24000 -0.60206 0.78432 -0.87682 0.48082 -0.48320 0.87532 "2023-09-16 00:40:00" "2023-09-16 00:10:00"
24000 -0.60206 0.78432 -0.87682 0.48082 -0.51187 0.85868 "2023-09-16 00:40:00" "2023-09-16 00:20:00"
24000 -0.60206 0.78432 -0.87682 0.48082 -0.49380 0.86925 "2023-09-16 00:40:00" "2023-09-16 00:30:00"
24000 -0.60206 0.78432 -0.87682 0.48082 -0.47407 0.88045 "2023-09-16 00:40:00" "2023-09-16 00:40:00"
24600 -0.64327 0.75015 -0.86454 0.50256 -0.47247 0.88115 "2023-09-16 00:50:00" "2023-09-16 00:00:00"
24600 -0.64327 0.75015 -0.86454 0.50256 -0.48320 0.87532 "2023-09-16 00:50:00" "2023-09-16 00:10:00"
24600 -0.64327 0.75015 -0.86454 0.50256 -0.51187 0.85868 "2023-09-16 00:50:00" "2023-09-16 00:20:00"
24600 -0.64327 0.75015 -0.86454 0.50256 -0.49380 0.86925 "2023-09-16 00:50:00" "2023-09-16 00:30:00"
24600 -0.64327 0.75015 -0.86454 0.50256 -0.47407 0.88045 "2023-09-16 00:50:00" "2023-09-16 00:40:00"
