20230926
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.89813 -0.37104 0.98226 0.18753 0.98409 -0.17701 "2023-09-26 23:00:00" "2023-09-26 23:00:00"
18600 0.88386 -0.41448 0.98632 0.16487 0.98213 -0.18801 "2023-09-26 23:10:00" "2023-09-26 23:00:00"
18600 0.88386 -0.41448 0.98632 0.16487 0.99268 -0.12002 "2023-09-26 23:10:00" "2023-09-26 23:10:00"
19200 0.88179 -0.41791 0.98801 0.15440 0.98095 -0.19341 "2023-09-26 23:20:00" "2023-09-26 23:00:00"
19200 0.88179 -0.41791 0.98801 0.15440 0.99444 -0.10469 "2023-09-26 23:20:00" "2023-09-26 23:10:00"
19200 0.88179 -0.41791 0.98801 0.15440 0.98979 -0.14167 "2023-09-26 23:20:00" "2023-09-26 23:20:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.96275 -0.26942 "2023-09-26 23:30:00" "2023-09-26 23:00:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.98650 -0.16269 "2023-09-26 23:30:00" "2023-09-26 23:10:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.97798 -0.20769 "2023-09-26 23:30:00" "2023-09-26 23:20:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.99345 -0.11425 "2023-09-26 23:30:00" "2023-09-26 23:30:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.94736 -0.31989 "2023-09-26 23:40:00" "2023-09-26 23:00:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.97900 -0.20354 "2023-09-26 23:40:00" "2023-09-26 23:10:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.96690 -0.25486 "2023-09-26 23:40:00" "2023-09-26 23:20:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.99352 -0.11365 "2023-09-26 23:40:00" "2023-09-26 23:30:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.99631 -0.08574 "2023-09-26 23:40:00" "2023-09-26 23:40:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.93336 -0.35868 "2023-09-26 23:50:00" "2023-09-26 23:00:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.97249 -0.23264 "2023-09-26 23:50:00" "2023-09-26 23:10:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.95741 -0.28847 "2023-09-26 23:50:00" "2023-09-26 23:20:00"
