20230921
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.41413 0.88772 0.56121 0.82767 0.43419 0.90047 "2023-09-21 23:00:00" "2023-09-21 23:00:00"
18600 0.35239 0.92086 0.51013 0.86010 0.36451 0.93102 "2023-09-21 23:10:00" "2023-09-21 23:00:00"
18600 0.35239 0.92086 0.51013 0.86010 0.38489 0.92289 "2023-09-21 23:10:00" "2023-09-21 23:10:00"
19200 0.29122 0.94693 0.46579 0.88489 0.30711 0.95150 "2023-09-21 23:20:00" "2023-09-21 23:00:00"
19200 0.29122 0.94693 0.46579 0.88489 0.34578 0.93821 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 0.29122 0.94693 0.46579 0.88489 0.29194 0.95613 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19800 0.25386 0.96174 0.43517 0.90035 0.27298 0.96202 "2023-09-21 23:30:00" "2023-09-21 23:00:00"
19800 0.25386 0.96174 0.43517 0.90035 0.32406 0.94603 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 0.25386 0.96174 0.43517 0.90035 0.23825 0.97118 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 0.25386 0.96174 0.43517 0.90035 0.28200 0.95941 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
20400 0.24092 0.96718 0.43301 0.90139 0.28800 0.95760 "2023-09-21 23:40:00" "2023-09-21 23:00:00"
20400 0.24092 0.96718 0.43301 0.90139 0.34606 0.93816 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 0.24092 0.96718 0.43301 0.90139 0.23659 0.97161 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 0.24092 0.96718 0.43301 0.90139 0.30274 0.95303 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 0.24092 0.96718 0.43301 0.90139 0.25010 0.96822 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 0.25351 0.96407 0.42355 0.90587 0.28844 0.95741 "2023-09-21 23:50:00" "2023-09-21 23:00:00"
21000 0.25351 0.96407 0.42355 0.90587 0.35588 0.93449 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 0.25351 0.96407 0.42355 0.90587 0.21911 0.97552 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 0.25351 0.96407 0.42355 0.90587 0.30782 0.95138 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 0.25351 0.96407 0.42355 0.90587 0.22238 0.97472 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 0.25351 0.96407 0.42355 0.90587 0.24089 0.97047 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 0.26936 0.96071 0.37117 0.92857 0.30018 0.95346 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 0.26936 0.96071 0.37117 0.92857 0.12372 0.99156 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 0.26936 0.96071 0.37117 0.92857 0.24929 0.96808 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 0.26936 0.96071 0.37117 0.92857 0.11987 0.99199 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 0.26936 0.96071 0.37117 0.92857 0.17959 0.98340 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 0.26936 0.96071 0.37117 0.92857 0.26638 0.96386 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
22200 0.25860 0.96296 0.26215 0.96503 -0.03176 0.99866 "2023-09-22 00:10:00" "2023-09-21 23:20:00"
22200 0.25860 0.96296 0.26215 0.96503 0.13793 0.98994 "2023-09-22 00:10:00" "2023-09-21 23:30:00"
22200 0.25860 0.96296 0.26215 0.96503 -0.04404 0.99802 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 0.25860 0.96296 0.26215 0.96503 0.07133 0.99703 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 0.25860 0.96296 0.26215 0.96503 0.23671 0.97154 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 0.25860 0.96296 0.26215 0.96503 0.25714 0.96637 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22800 0.23614 0.96576 0.15762 0.98750 0.04492 0.99871 "2023-09-22 00:20:00" "2023-09-21 23:30:00"
22800 0.23614 0.96576 0.15762 0.98750 -0.16885 0.98519 "2023-09-22 00:20:00" "2023-09-21 23:40:00"
22800 0.23614 0.96576 0.15762 0.98750 -0.00729 0.99982 "2023-09-22 00:20:00" "2023-09-21 23:50:00"
22800 0.23614 0.96576 0.15762 0.98750 0.21522 0.97656 "2023-09-22 00:20:00" "2023-09-22 00:00:00"
22800 0.23614 0.96576 0.15762 0.98750 0.25779 0.96620 "2023-09-22 00:20:00" "2023-09-22 00:10:00"
22800 0.23614 0.96576 0.15762 0.98750 0.23807 0.97125 "2023-09-22 00:20:00" "2023-09-22 00:20:00"
23400 0.21035 0.96961 0.05864 0.99828 -0.27174 0.96161 "2023-09-22 00:30:00" "2023-09-21 23:40:00"
23400 0.21035 0.96961 0.05864 0.99828 -0.07015 0.99721 "2023-09-22 00:30:00" "2023-09-21 23:50:00"
23400 0.21035 0.96961 0.05864 0.99828 0.20093 0.97956 "2023-09-22 00:30:00" "2023-09-22 00:00:00"
23400 0.21035 0.96961 0.05864 0.99828 0.25752 0.96626 "2023-09-22 00:30:00" "2023-09-22 00:10:00"
23400 0.21035 0.96961 0.05864 0.99828 0.22753 0.97374 "2023-09-22 00:30:00" "2023-09-22 00:20:00"
23400 0.21035 0.96961 0.05864 0.99828 0.19226 0.98123 "2023-09-22 00:30:00" "2023-09-22 00:30:00"
24000 0.18890 0.97501 -0.05265 0.99861 -0.14964 0.98857 "2023-09-22 00:40:00" "2023-09-21 23:50:00"
24000 0.18890 0.97501 -0.05265 0.99861 0.16974 0.98545 "2023-09-22 00:40:00" "2023-09-22 00:00:00"
24000 0.18890 0.97501 -0.05265 0.99861 0.24019 0.97071 "2023-09-22 00:40:00" "2023-09-22 00:10:00"
24000 0.18890 0.97501 -0.05265 0.99861 0.20087 0.97959 "2023-09-22 00:40:00" "2023-09-22 00:20:00"
24000 0.18890 0.97501 -0.05265 0.99861 0.14387 0.98951 "2023-09-22 00:40:00" "2023-09-22 00:30:00"
24000 0.18890 0.97501 -0.05265 0.99861 0.19028 0.98172 "2023-09-22 00:40:00" "2023-09-22 00:40:00"
24600 0.17275 0.97949 -0.09570 0.99541 0.15003 0.98868 "2023-09-22 00:50:00" "2023-09-22 00:00:00"
24600 0.17275 0.97949 -0.09570 0.99541 0.22905 0.97341 "2023-09-22 00:50:00" "2023-09-22 00:10:00"
24600 0.17275 0.97949 -0.09570 0.99541 0.18368 0.98298 "2023-09-22 00:50:00" "2023-09-22 00:20:00"
24600 0.17275 0.97949 -0.09570 0.99541 0.11146 0.99375 "2023-09-22 00:50:00" "2023-09-22 00:30:00"
24600 0.17275 0.97949 -0.09570 0.99541 0.18419 0.98289 "2023-09-22 00:50:00" "2023-09-22 00:40:00"
24600 0.17275 0.97949 -0.09570 0.99541 0.16891 0.98563 "2023-09-22 00:50:00" "2023-09-22 00:50:00"
25200 0.17304 0.97956 -0.02651 0.99965 0.24928 0.96839 "2023-09-22 01:00:00" "2023-09-22 00:10:00"
25200 0.17304 0.97956 -0.02651 0.99965 0.20427 0.97886 "2023-09-22 01:00:00" "2023-09-22 00:20:00"
25200 0.17304 0.97956 -0.02651 0.99965 0.12537 0.99207 "2023-09-22 01:00:00" "2023-09-22 00:30:00"
25200 0.17304 0.97956 -0.02651 0.99965 0.20852 0.97796 "2023-09-22 01:00:00" "2023-09-22 00:40:00"
25200 0.17304 0.97956 -0.02651 0.99965 0.18589 0.98253 "2023-09-22 01:00:00" "2023-09-22 00:50:00"
25200 0.17304 0.97956 -0.02651 0.99965 0.18622 0.98249 "2023-09-22 01:00:00" "2023-09-22 01:00:00"
25800 0.17828 0.97869 0.06404 0.99795 0.24293 0.97000 "2023-09-22 01:10:00" "2023-09-22 00:20:00"
25800 0.17828 0.97869 0.06404 0.99795 0.15947 0.98717 "2023-09-22 01:10:00" "2023-09-22 00:30:00"
25800 0.17828 0.97869 0.06404 0.99795 0.24790 0.96873 "2023-09-22 01:10:00" "2023-09-22 00:40:00"
25800 0.17828 0.97869 0.06404 0.99795 0.22092 0.97525 "2023-09-22 01:10:00" "2023-09-22 00:50:00"
25800 0.17828 0.97869 0.06404 0.99795 0.21298 0.97703 "2023-09-22 01:10:00" "2023-09-22 01:00:00"
25800 0.17828 0.97869 0.06404 0.99795 0.19569 0.98066 "2023-09-22 01:10:00" "2023-09-22 01:10:00"
26400 0.20728 0.97440 0.11694 0.99314 0.17789 0.98404 "2023-09-22 01:20:00" "2023-09-22 00:30:00"
26400 0.20728 0.97440 0.11694 0.99314 0.27008 0.96283 "2023-09-22 01:20:00" "2023-09-22 00:40:00"
26400 0.20728 0.97440 0.11694 0.99314 0.24009 0.97074 "2023-09-22 01:20:00" "2023-09-22 00:50:00"
26400 0.20728 0.97440 0.11694 0.99314 0.22856 0.97353 "2023-09-22 01:20:00" "2023-09-22 01:00:00"
26400 0.20728 0.97440 0.11694 0.99314 0.19711 0.98038 "2023-09-22 01:20:00" "2023-09-22 01:10:00"
26400 0.20728 0.97440 0.11694 0.99314 0.20734 0.97826 "2023-09-22 01:20:00" "2023-09-22 01:20:00"
27000 0.22293 0.97264 0.14514 0.98941 0.27235 0.96220 "2023-09-22 01:30:00" "2023-09-22 00:40:00"
27000 0.22293 0.97264 0.14514 0.98941 0.23988 0.97080 "2023-09-22 01:30:00" "2023-09-22 00:50:00"
27000 0.22293 0.97264 0.14514 0.98941 0.22447 0.97448 "2023-09-22 01:30:00" "2023-09-22 01:00:00"
27000 0.22293 0.97264 0.14514 0.98941 0.18379 0.98295 "2023-09-22 01:30:00" "2023-09-22 01:10:00"
27000 0.22293 0.97264 0.14514 0.98941 0.20949 0.97781 "2023-09-22 01:30:00" "2023-09-22 01:20:00"
27000 0.22293 0.97264 0.14514 0.98941 0.22092 0.97529 "2023-09-22 01:30:00" "2023-09-22 01:30:00"
27600 0.22728 0.97109 0.16708 0.98594 0.23796 0.97127 "2023-09-22 01:40:00" "2023-09-22 00:50:00"
27600 0.22728 0.97109 0.16708 0.98594 0.21787 0.97597 "2023-09-22 01:40:00" "2023-09-22 01:00:00"
27600 0.22728 0.97109 0.16708 0.98594 0.16935 0.98554 "2023-09-22 01:40:00" "2023-09-22 01:10:00"
27600 0.22728 0.97109 0.16708 0.98594 0.20671 0.97840 "2023-09-22 01:40:00" "2023-09-22 01:20:00"
27600 0.22728 0.97109 0.16708 0.98594 0.21749 0.97606 "2023-09-22 01:40:00" "2023-09-22 01:30:00"
27600 0.22728 0.97109 0.16708 0.98594 0.22327 0.97475 "2023-09-22 01:40:00" "2023-09-22 01:40:00"
28200 0.22627 0.97120 0.15784 0.98746 0.19419 0.98092 "2023-09-22 01:50:00" "2023-09-22 01:00:00"
28200 0.22627 0.97120 0.15784 0.98746 0.13946 0.99018 "2023-09-22 01:50:00" "2023-09-22 01:10:00"
28200 0.22627 0.97120 0.15784 0.98746 0.18798 0.98215 "2023-09-22 01:50:00" "2023-09-22 01:20:00"
28200 0.22627 0.97120 0.15784 0.98746 0.19789 0.98020 "2023-09-22 01:50:00" "2023-09-22 01:30:00"
28200 0.22627 0.97120 0.15784 0.98746 0.20333 0.97908 "2023-09-22 01:50:00" "2023-09-22 01:40:00"
28200 0.22627 0.97120 0.15784 0.98746 0.22792 0.97368 "2023-09-22 01:50:00" "2023-09-22 01:50:00"
28800 0.21450 0.97381 0.12420 0.99226 0.09978 0.99493 "2023-09-22 02:00:00" "2023-09-22 01:10:00"
28800 0.21450 0.97381 0.12420 0.99226 0.16126 0.98687 "2023-09-22 02:00:00" "2023-09-22 01:20:00"
28800 0.21450 0.97381 0.12420 0.99226 0.16949 0.98549 "2023-09-22 02:00:00" "2023-09-22 01:30:00"
28800 0.21450 0.97381 0.12420 0.99226 0.17449 0.98461 "2023-09-22 02:00:00" "2023-09-22 01:40:00"
28800 0.21450 0.97381 0.12420 0.99226 0.21853 0.97582 "2023-09-22 02:00:00" "2023-09-22 01:50:00"
28800 0.21450 0.97381 0.12420 0.99226 0.21098 0.97747 "2023-09-22 02:00:00" "2023-09-22 02:00:00"
29400 0.22042 0.97129 0.08409 0.99646 0.13097 0.99136 "2023-09-22 02:10:00" "2023-09-22 01:20:00"
29400 0.22042 0.97129 0.08409 0.99646 0.13611 0.99066 "2023-09-22 02:10:00" "2023-09-22 01:30:00"
29400 0.22042 0.97129 0.08409 0.99646 0.14135 0.98992 "2023-09-22 02:10:00" "2023-09-22 01:40:00"
29400 0.22042 0.97129 0.08409 0.99646 0.20082 0.97962 "2023-09-22 02:10:00" "2023-09-22 01:50:00"
29400 0.22042 0.97129 0.08409 0.99646 0.18754 0.98223 "2023-09-22 02:10:00" "2023-09-22 02:00:00"
29400 0.22042 0.97129 0.08409 0.99646 0.20449 0.97887 "2023-09-22 02:10:00" "2023-09-22 02:10:00"
30000 0.23557 0.96635 0.04221 0.99911 0.10299 0.99462 "2023-09-22 02:20:00" "2023-09-22 01:30:00"
30000 0.23557 0.96635 0.04221 0.99911 0.10722 0.99417 "2023-09-22 02:20:00" "2023-09-22 01:40:00"
30000 0.23557 0.96635 0.04221 0.99911 0.18048 0.98355 "2023-09-22 02:20:00" "2023-09-22 01:50:00"
30000 0.23557 0.96635 0.04221 0.99911 0.16111 0.98689 "2023-09-22 02:20:00" "2023-09-22 02:00:00"
30000 0.23557 0.96635 0.04221 0.99911 0.19113 0.98155 "2023-09-22 02:20:00" "2023-09-22 02:10:00"
30000 0.23557 0.96635 0.04221 0.99911 0.22914 0.97339 "2023-09-22 02:20:00" "2023-09-22 02:20:00"
30600 0.25923 0.96023 -0.00910 0.99996 0.06781 0.99766 "2023-09-22 02:30:00" "2023-09-22 01:40:00"
30600 0.25923 0.96023 -0.00910 0.99996 0.15419 0.98802 "2023-09-22 02:30:00" "2023-09-22 01:50:00"
30600 0.25923 0.96023 -0.00910 0.99996 0.12783 0.99177 "2023-09-22 02:30:00" "2023-09-22 02:00:00"
30600 0.25923 0.96023 -0.00910 0.99996 0.16785 0.98580 "2023-09-22 02:30:00" "2023-09-22 02:10:00"
30600 0.25923 0.96023 -0.00910 0.99996 0.22112 0.97525 "2023-09-22 02:30:00" "2023-09-22 02:20:00"
30600 0.25923 0.96023 -0.00910 0.99996 0.24550 0.96939 "2023-09-22 02:30:00" "2023-09-22 02:30:00"
31200 0.28853 0.95251 -0.03901 0.99924 0.13574 0.99074 "2023-09-22 02:40:00" "2023-09-22 01:50:00"
31200 0.28853 0.95251 -0.03901 0.99924 0.10405 0.99456 "2023-09-22 02:40:00" "2023-09-22 02:00:00"
31200 0.28853 0.95251 -0.03901 0.99924 0.15182 0.98840 "2023-09-22 02:40:00" "2023-09-22 02:10:00"
31200 0.28853 0.95251 -0.03901 0.99924 0.21633 0.97632 "2023-09-22 02:40:00" "2023-09-22 02:20:00"
31200 0.28853 0.95251 -0.03901 0.99924 0.25662 0.96650 "2023-09-22 02:40:00" "2023-09-22 02:30:00"
31200 0.28853 0.95251 -0.03901 0.99924 0.30268 0.95299 "2023-09-22 02:40:00" "2023-09-22 02:40:00"
31800 0.31113 0.94603 -0.03377 0.99943 0.10236 0.99475 "2023-09-22 02:50:00" "2023-09-22 02:00:00"
31800 0.31113 0.94603 -0.03377 0.99943 0.15523 0.98788 "2023-09-22 02:50:00" "2023-09-22 02:10:00"
31800 0.31113 0.94603 -0.03377 0.99943 0.22901 0.97341 "2023-09-22 02:50:00" "2023-09-22 02:20:00"
31800 0.31113 0.94603 -0.03377 0.99943 0.27908 0.96024 "2023-09-22 02:50:00" "2023-09-22 02:30:00"
31800 0.31113 0.94603 -0.03377 0.99943 0.35183 0.93595 "2023-09-22 02:50:00" "2023-09-22 02:40:00"
31800 0.31113 0.94603 -0.03377 0.99943 0.31461 0.94920 "2023-09-22 02:50:00" "2023-09-22 02:50:00"
32400 0.33684 0.93859 -0.02113 0.99978 0.16275 0.98666 "2023-09-22 03:00:00" "2023-09-22 02:10:00"
32400 0.33684 0.93859 -0.02113 0.99978 0.24288 0.97005 "2023-09-22 03:00:00" "2023-09-22 02:20:00"
32400 0.33684 0.93859 -0.02113 0.99978 0.30089 0.95364 "2023-09-22 03:00:00" "2023-09-22 02:30:00"
32400 0.33684 0.93859 -0.02113 0.99978 0.39341 0.91930 "2023-09-22 03:00:00" "2023-09-22 02:40:00"
32400 0.33684 0.93859 -0.02113 0.99978 0.33461 0.94234 "2023-09-22 03:00:00" "2023-09-22 02:50:00"
32400 0.33684 0.93859 -0.02113 0.99978 0.33923 0.94068 "2023-09-22 03:00:00" "2023-09-22 03:00:00"
33000 0.34713 0.93628 -0.00395 0.99999 0.24961 0.96834 "2023-09-22 03:10:00" "2023-09-22 02:20:00"
33000 0.34713 0.93628 -0.00395 0.99999 0.31313 0.94971 "2023-09-22 03:10:00" "2023-09-22 02:30:00"
33000 0.34713 0.93628 -0.00395 0.99999 0.41923 0.90787 "2023-09-22 03:10:00" "2023-09-22 02:40:00"
33000 0.34713 0.93628 -0.00395 0.99999 0.34754 0.93766 "2023-09-22 03:10:00" "2023-09-22 02:50:00"
33000 0.34713 0.93628 -0.00395 0.99999 0.35403 0.93523 "2023-09-22 03:10:00" "2023-09-22 03:00:00"
33000 0.34713 0.93628 -0.00395 0.99999 0.35570 0.93460 "2023-09-22 03:10:00" "2023-09-22 03:10:00"
33600 0.35160 0.93485 -0.00141 1.00000 0.30663 0.95182 "2023-09-22 03:20:00" "2023-09-22 02:30:00"
33600 0.35160 0.93485 -0.00141 1.00000 0.42369 0.90581 "2023-09-22 03:20:00" "2023-09-22 02:40:00"
33600 0.35160 0.93485 -0.00141 1.00000 0.33991 0.94044 "2023-09-22 03:20:00" "2023-09-22 02:50:00"
33600 0.35160 0.93485 -0.00141 1.00000 0.34929 0.93700 "2023-09-22 03:20:00" "2023-09-22 03:00:00"
33600 0.35160 0.93485 -0.00141 1.00000 0.35125 0.93627 "2023-09-22 03:20:00" "2023-09-22 03:10:00"
33600 0.35160 0.93485 -0.00141 1.00000 0.34204 0.93967 "2023-09-22 03:20:00" "2023-09-22 03:20:00"
34200 0.36886 0.92745 -0.00894 0.99996 0.41719 0.90882 "2023-09-22 03:30:00" "2023-09-22 02:40:00"
34200 0.36886 0.92745 -0.00894 0.99996 0.32164 0.94685 "2023-09-22 03:30:00" "2023-09-22 02:50:00"
34200 0.36886 0.92745 -0.00894 0.99996 0.33484 0.94227 "2023-09-22 03:30:00" "2023-09-22 03:00:00"
34200 0.36886 0.92745 -0.00894 0.99996 0.33722 0.94142 "2023-09-22 03:30:00" "2023-09-22 03:10:00"
34200 0.36886 0.92745 -0.00894 0.99996 0.32816 0.94462 "2023-09-22 03:30:00" "2023-09-22 03:20:00"
34200 0.36886 0.92745 -0.00894 0.99996 0.37828 0.92567 "2023-09-22 03:30:00" "2023-09-22 03:30:00"
34800 0.37129 0.92640 -0.01245 0.99992 0.30687 0.95174 "2023-09-22 03:40:00" "2023-09-22 02:50:00"
34800 0.37129 0.92640 -0.01245 0.99992 0.32389 0.94608 "2023-09-22 03:40:00" "2023-09-22 03:00:00"
34800 0.37129 0.92640 -0.01245 0.99992 0.32621 0.94529 "2023-09-22 03:40:00" "2023-09-22 03:10:00"
34800 0.37129 0.92640 -0.01245 0.99992 0.31676 0.94850 "2023-09-22 03:40:00" "2023-09-22 03:20:00"
34800 0.37129 0.92640 -0.01245 0.99992 0.39801 0.91737 "2023-09-22 03:40:00" "2023-09-22 03:30:00"
34800 0.37129 0.92640 -0.01245 0.99992 0.36767 0.92995 "2023-09-22 03:40:00" "2023-09-22 03:40:00"
35400 0.37427 0.92491 -0.01565 0.99988 0.30540 0.95220 "2023-09-22 03:50:00" "2023-09-22 03:00:00"
35400 0.37427 0.92491 -0.01565 0.99988 0.30682 0.95174 "2023-09-22 03:50:00" "2023-09-22 03:10:00"
35400 0.37427 0.92491 -0.01565 0.99988 0.29692 0.95488 "2023-09-22 03:50:00" "2023-09-22 03:20:00"
35400 0.37427 0.92491 -0.01565 0.99988 0.40251 0.91542 "2023-09-22 03:50:00" "2023-09-22 03:30:00"
35400 0.37427 0.92491 -0.01565 0.99988 0.35324 0.93552 "2023-09-22 03:50:00" "2023-09-22 03:40:00"
35400 0.37427 0.92491 -0.01565 0.99988 0.37939 0.92524 "2023-09-22 03:50:00" "2023-09-22 03:50:00"
36000 0.35396 0.93109 -0.02109 0.99978 0.28907 0.95730 "2023-09-22 04:00:00" "2023-09-22 03:10:00"
36000 0.35396 0.93109 -0.02109 0.99978 0.28017 0.95995 "2023-09-22 04:00:00" "2023-09-22 03:20:00"
36000 0.35396 0.93109 -0.02109 0.99978 0.40545 0.91412 "2023-09-22 04:00:00" "2023-09-22 03:30:00"
36000 0.35396 0.93109 -0.02109 0.99978 0.34133 0.93994 "2023-09-22 04:00:00" "2023-09-22 03:40:00"
36000 0.35396 0.93109 -0.02109 0.99978 0.38446 0.92314 "2023-09-22 04:00:00" "2023-09-22 03:50:00"
36000 0.35396 0.93109 -0.02109 0.99978 0.36346 0.93161 "2023-09-22 04:00:00" "2023-09-22 04:00:00"
36600 0.34887 0.93265 0.00029 1.00000 0.27624 0.96109 "2023-09-22 04:10:00" "2023-09-22 03:20:00"
36600 0.34887 0.93265 0.00029 1.00000 0.41375 0.91039 "2023-09-22 04:10:00" "2023-09-22 03:30:00"
36600 0.34887 0.93265 0.00029 1.00000 0.33945 0.94063 "2023-09-22 04:10:00" "2023-09-22 03:40:00"
36600 0.34887 0.93265 0.00029 1.00000 0.39403 0.91909 "2023-09-22 04:10:00" "2023-09-22 03:50:00"
36600 0.34887 0.93265 0.00029 1.00000 0.35934 0.93321 "2023-09-22 04:10:00" "2023-09-22 04:00:00"
36600 0.34887 0.93265 0.00029 1.00000 0.35555 0.93466 "2023-09-22 04:10:00" "2023-09-22 04:10:00"
37200 0.32742 0.93871 0.02352 0.99972 0.41464 0.90998 "2023-09-22 04:20:00" "2023-09-22 03:30:00"
37200 0.32742 0.93871 0.02352 0.99972 0.33328 0.94282 "2023-09-22 04:20:00" "2023-09-22 03:40:00"
37200 0.32742 0.93871 0.02352 0.99972 0.39692 0.91785 "2023-09-22 04:20:00" "2023-09-22 03:50:00"
37200 0.32742 0.93871 0.02352 0.99972 0.35200 0.93600 "2023-09-22 04:20:00" "2023-09-22 04:00:00"
37200 0.32742 0.93871 0.02352 0.99972 0.35193 0.93602 "2023-09-22 04:20:00" "2023-09-22 04:10:00"
37200 0.32742 0.93871 0.02352 0.99972 0.34025 0.94033 "2023-09-22 04:20:00" "2023-09-22 04:20:00"
37800 0.28306 0.95342 0.03887 0.99924 0.32642 0.94522 "2023-09-22 04:30:00" "2023-09-22 03:40:00"
37800 0.28306 0.95342 0.03887 0.99924 0.39659 0.91799 "2023-09-22 04:30:00" "2023-09-22 03:50:00"
37800 0.28306 0.95342 0.03887 0.99924 0.34402 0.93895 "2023-09-22 04:30:00" "2023-09-22 04:00:00"
