20230906
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.87663 -0.44900 0.98194 -0.18921 0.92734 -0.36906 "2023-09-06 23:00:00" "2023-09-06 23:00:00"
18600 0.90322 -0.41819 0.97977 -0.20013 0.92734 -0.36906 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 0.90322 -0.41819 0.97977 -0.20013 0.91401 -0.40123 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
19200 0.91563 -0.38178 0.96879 -0.24789 0.92734 -0.36906 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 0.91563 -0.38178 0.96879 -0.24789 0.91401 -0.40123 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 0.91563 -0.38178 0.96879 -0.24789 0.90576 -0.42236 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.92734 -0.36906 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.91401 -0.40123 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.90576 -0.42236 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.93123 -0.35744 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.92734 -0.36906 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.91401 -0.40123 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.90576 -0.42236 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.93123 -0.35744 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.84283 -0.52679 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.92734 -0.36906 "2023-09-06 23:50:00" "2023-09-06 23:00:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.91401 -0.40123 "2023-09-06 23:50:00" "2023-09-06 23:10:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.90576 -0.42236 "2023-09-06 23:50:00" "2023-09-06 23:20:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.93123 -0.35744 "2023-09-06 23:50:00" "2023-09-06 23:30:00"
