20230927
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.97775 -0.20218 0.28373 -0.95890 0.98334 -0.17871 "2023-09-27 23:00:00" "2023-09-27 23:00:00"
18600 0.97563 -0.21551 0.26969 -0.96295 0.98334 -0.17871 "2023-09-27 23:10:00" "2023-09-27 23:00:00"
18600 0.97563 -0.21551 0.26969 -0.96295 0.97293 -0.22820 "2023-09-27 23:10:00" "2023-09-27 23:10:00"
19200 0.97620 -0.21203 0.27096 -0.96259 0.98334 -0.17871 "2023-09-27 23:20:00" "2023-09-27 23:00:00"
19200 0.97620 -0.21203 0.27096 -0.96259 0.97293 -0.22820 "2023-09-27 23:20:00" "2023-09-27 23:10:00"
19200 0.97620 -0.21203 0.27096 -0.96259 0.97137 -0.23679 "2023-09-27 23:20:00" "2023-09-27 23:20:00"
19800 0.97791 -0.20117 0.27344 -0.96189 0.98334 -0.17871 "2023-09-27 23:30:00" "2023-09-27 23:00:00"
19800 0.97791 -0.20117 0.27344 -0.96189 0.97293 -0.22820 "2023-09-27 23:30:00" "2023-09-27 23:10:00"
19800 0.97791 -0.20117 0.27344 -0.96189 0.97137 -0.23679 "2023-09-27 23:30:00" "2023-09-27 23:20:00"
19800 0.97791 -0.20117 0.27344 -0.96189 0.96828 -0.24861 "2023-09-27 23:30:00" "2023-09-27 23:30:00"
20400 0.98132 -0.18226 0.26793 -0.96344 0.98334 -0.17871 "2023-09-27 23:40:00" "2023-09-27 23:00:00"
20400 0.98132 -0.18226 0.26793 -0.96344 0.97293 -0.22820 "2023-09-27 23:40:00" "2023-09-27 23:10:00"
20400 0.98132 -0.18226 0.26793 -0.96344 0.97137 -0.23679 "2023-09-27 23:40:00" "2023-09-27 23:20:00"
20400 0.98132 -0.18226 0.26793 -0.96344 0.96828 -0.24861 "2023-09-27 23:40:00" "2023-09-27 23:30:00"
20400 0.98132 -0.18226 0.26793 -0.96344 0.97279 -0.22996 "2023-09-27 23:40:00" "2023-09-27 23:40:00"
21000 0.98422 -0.16687 0.28796 -0.95764 0.98334 -0.17871 "2023-09-27 23:50:00" "2023-09-27 23:00:00"
21000 0.98422 -0.16687 0.28796 -0.95764 0.97293 -0.22820 "2023-09-27 23:50:00" "2023-09-27 23:10:00"
21000 0.98422 -0.16687 0.28796 -0.95764 0.97137 -0.23679 "2023-09-27 23:50:00" "2023-09-27 23:20:00"
21000 0.98422 -0.16687 0.28796 -0.95764 0.96828 -0.24861 "2023-09-27 23:50:00" "2023-09-27 23:30:00"
21000 0.98422 -0.16687 0.28796 -0.95764 0.97279 -0.22996 "2023-09-27 23:50:00" "2023-09-27 23:40:00"
21000 0.98422 -0.16687 0.28796 -0.95764 0.98712 -0.15635 "2023-09-27 23:50:00" "2023-09-27 23:50:00"
21600 0.98866 -0.14209 0.32253 -0.94656 0.97293 -0.22820 "2023-09-28 00:00:00" "2023-09-27 23:10:00"
21600 0.98866 -0.14209 0.32253 -0.94656 0.97137 -0.23679 "2023-09-28 00:00:00" "2023-09-27 23:20:00"
21600 0.98866 -0.14209 0.32253 -0.94656 0.96828 -0.24861 "2023-09-28 00:00:00" "2023-09-27 23:30:00"
21600 0.98866 -0.14209 0.32253 -0.94656 0.97279 -0.22996 "2023-09-28 00:00:00" "2023-09-27 23:40:00"
21600 0.98866 -0.14209 0.32253 -0.94656 0.98712 -0.15635 "2023-09-28 00:00:00" "2023-09-27 23:50:00"
21600 0.98866 -0.14209 0.32253 -0.94656 0.98771 -0.15467 "2023-09-28 00:00:00" "2023-09-28 00:00:00"
22200 0.99163 -0.12227 0.35635 -0.93435 0.97137 -0.23679 "2023-09-28 00:10:00" "2023-09-27 23:20:00"
22200 0.99163 -0.12227 0.35635 -0.93435 0.96828 -0.24861 "2023-09-28 00:10:00" "2023-09-27 23:30:00"
22200 0.99163 -0.12227 0.35635 -0.93435 0.97279 -0.22996 "2023-09-28 00:10:00" "2023-09-27 23:40:00"
22200 0.99163 -0.12227 0.35635 -0.93435 0.98712 -0.15635 "2023-09-28 00:10:00" "2023-09-27 23:50:00"
22200 0.99163 -0.12227 0.35635 -0.93435 0.98771 -0.15467 "2023-09-28 00:10:00" "2023-09-28 00:00:00"
22200 0.99163 -0.12227 0.35635 -0.93435 0.99361 -0.10443 "2023-09-28 00:10:00" "2023-09-28 00:10:00"
22800 0.98983 -0.13078 0.38567 -0.92264 0.96828 -0.24861 "2023-09-28 00:20:00" "2023-09-27 23:30:00"
22800 0.98983 -0.13078 0.38567 -0.92264 0.97279 -0.22996 "2023-09-28 00:20:00" "2023-09-27 23:40:00"
