20230906
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.87663 -0.44900 0.98194 -0.18921 0.88008 -0.47439 "2023-09-06 23:00:00" "2023-09-06 23:00:00"
18600 0.90322 -0.41819 0.97977 -0.20013 0.90804 -0.41865 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 0.90322 -0.41819 0.97977 -0.20013 0.90233 -0.43104 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
19200 0.91563 -0.38178 0.96879 -0.24789 0.92656 -0.37597 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 0.91563 -0.38178 0.96879 -0.24789 0.90718 -0.42072 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 0.91563 -0.38178 0.96879 -0.24789 0.91891 -0.39436 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.93915 -0.34344 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.91313 -0.40765 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.92954 -0.36868 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 0.92604 -0.33965 0.96057 -0.27803 0.94088 -0.33857 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.95220 -0.30490 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.92423 -0.38154 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.94261 -0.33344 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.95711 -0.28894 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 0.93674 -0.30765 0.96997 -0.24322 0.95685 -0.29011 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.96988 -0.24297 "2023-09-06 23:50:00" "2023-09-06 23:00:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.94215 -0.33497 "2023-09-06 23:50:00" "2023-09-06 23:10:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.96010 -0.27930 "2023-09-06 23:50:00" "2023-09-06 23:20:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.97449 -0.22382 "2023-09-06 23:50:00" "2023-09-06 23:30:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.97171 -0.23570 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 0.94588 -0.28172 0.99370 -0.11206 0.96213 -0.27252 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 0.95744 -0.23209 1.00000 -0.00162 0.95423 -0.29899 "2023-09-07 00:00:00" "2023-09-06 23:10:00"
21600 0.95744 -0.23209 1.00000 -0.00162 0.97146 -0.23705 "2023-09-07 00:00:00" "2023-09-06 23:20:00"
21600 0.95744 -0.23209 1.00000 -0.00162 0.98477 -0.17358 "2023-09-07 00:00:00" "2023-09-06 23:30:00"
21600 0.95744 -0.23209 1.00000 -0.00162 0.98161 -0.19068 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 0.95744 -0.23209 1.00000 -0.00162 0.96821 -0.25011 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 0.95744 -0.23209 1.00000 -0.00162 0.97134 -0.23764 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 0.97520 -0.18260 0.99798 0.06346 0.97694 -0.21320 "2023-09-07 00:10:00" "2023-09-06 23:20:00"
22200 0.97520 -0.18260 0.99798 0.06346 0.98980 -0.14187 "2023-09-07 00:10:00" "2023-09-06 23:30:00"
22200 0.97520 -0.18260 0.99798 0.06346 0.98659 -0.16277 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 0.97520 -0.18260 0.99798 0.06346 0.97120 -0.23815 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 0.97520 -0.18260 0.99798 0.06346 0.97536 -0.22040 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 0.97520 -0.18260 0.99798 0.06346 0.98446 -0.17491 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 0.97998 -0.14743 0.98942 0.14506 0.99404 -0.10895 "2023-09-07 00:20:00" "2023-09-06 23:30:00"
22800 0.97998 -0.14743 0.98942 0.14506 0.99100 -0.13378 "2023-09-07 00:20:00" "2023-09-06 23:40:00"
22800 0.97998 -0.14743 0.98942 0.14506 0.97434 -0.22508 "2023-09-07 00:20:00" "2023-09-06 23:50:00"
22800 0.97998 -0.14743 0.98942 0.14506 0.97935 -0.20215 "2023-09-07 00:20:00" "2023-09-07 00:00:00"
22800 0.97998 -0.14743 0.98942 0.14506 0.99053 -0.13719 "2023-09-07 00:20:00" "2023-09-07 00:10:00"
