20230923
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.19202 0.97012 -0.46541 0.88510 -0.00345 0.99592 "2023-09-23 23:00:00" "2023-09-23 23:00:00"
18600 -0.22877 0.95950 -0.49658 0.86799 -0.00345 0.99592 "2023-09-23 23:10:00" "2023-09-23 23:00:00"
18600 -0.22877 0.95950 -0.49658 0.86799 -0.16129 0.97939 "2023-09-23 23:10:00" "2023-09-23 23:10:00"
19200 -0.28182 0.94621 -0.52113 0.85348 -0.00345 0.99592 "2023-09-23 23:20:00" "2023-09-23 23:00:00"
19200 -0.28182 0.94621 -0.52113 0.85348 -0.16129 0.97939 "2023-09-23 23:20:00" "2023-09-23 23:10:00"
19200 -0.28182 0.94621 -0.52113 0.85348 -0.17489 0.97817 "2023-09-23 23:20:00" "2023-09-23 23:20:00"
19800 -0.34620 0.93118 -0.54521 0.83830 -0.00345 0.99592 "2023-09-23 23:30:00" "2023-09-23 23:00:00"
19800 -0.34620 0.93118 -0.54521 0.83830 -0.16129 0.97939 "2023-09-23 23:30:00" "2023-09-23 23:10:00"
19800 -0.34620 0.93118 -0.54521 0.83830 -0.17489 0.97817 "2023-09-23 23:30:00" "2023-09-23 23:20:00"
19800 -0.34620 0.93118 -0.54521 0.83830 -0.36105 0.93245 "2023-09-23 23:30:00" "2023-09-23 23:30:00"
20400 -0.39047 0.91723 -0.56035 0.82825 -0.00345 0.99592 "2023-09-23 23:40:00" "2023-09-23 23:00:00"
20400 -0.39047 0.91723 -0.56035 0.82825 -0.16129 0.97939 "2023-09-23 23:40:00" "2023-09-23 23:10:00"
20400 -0.39047 0.91723 -0.56035 0.82825 -0.17489 0.97817 "2023-09-23 23:40:00" "2023-09-23 23:20:00"
20400 -0.39047 0.91723 -0.56035 0.82825 -0.36105 0.93245 "2023-09-23 23:40:00" "2023-09-23 23:30:00"
20400 -0.39047 0.91723 -0.56035 0.82825 -0.38900 0.92089 "2023-09-23 23:40:00" "2023-09-23 23:40:00"
21000 -0.41585 0.90702 -0.57857 0.81563 -0.00345 0.99592 "2023-09-23 23:50:00" "2023-09-23 23:00:00"
21000 -0.41585 0.90702 -0.57857 0.81563 -0.16129 0.97939 "2023-09-23 23:50:00" "2023-09-23 23:10:00"
21000 -0.41585 0.90702 -0.57857 0.81563 -0.17489 0.97817 "2023-09-23 23:50:00" "2023-09-23 23:20:00"
