20230910
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.21174 0.97618 -0.52464 0.85132 -0.21454 0.97568 "2023-09-10 23:00:00" "2023-09-10 23:00:00"
18600 -0.21729 0.97480 -0.51915 0.85468 -0.21454 0.97568 "2023-09-10 23:10:00" "2023-09-10 23:00:00"
18600 -0.21729 0.97480 -0.51915 0.85468 -0.21291 0.97648 "2023-09-10 23:10:00" "2023-09-10 23:10:00"
19200 -0.22374 0.97313 -0.51794 0.85541 -0.21454 0.97568 "2023-09-10 23:20:00" "2023-09-10 23:00:00"
19200 -0.22374 0.97313 -0.51794 0.85541 -0.21291 0.97648 "2023-09-10 23:20:00" "2023-09-10 23:10:00"
19200 -0.22374 0.97313 -0.51794 0.85541 -0.16830 0.98444 "2023-09-10 23:20:00" "2023-09-10 23:20:00"
19800 -0.23033 0.97160 -0.52130 0.85337 -0.21454 0.97568 "2023-09-10 23:30:00" "2023-09-10 23:00:00"
19800 -0.23033 0.97160 -0.52130 0.85337 -0.21291 0.97648 "2023-09-10 23:30:00" "2023-09-10 23:10:00"
19800 -0.23033 0.97160 -0.52130 0.85337 -0.16830 0.98444 "2023-09-10 23:30:00" "2023-09-10 23:20:00"
19800 -0.23033 0.97160 -0.52130 0.85337 -0.24153 0.96879 "2023-09-10 23:30:00" "2023-09-10 23:30:00"
20400 -0.23592 0.97042 -0.52140 0.85331 -0.21454 0.97568 "2023-09-10 23:40:00" "2023-09-10 23:00:00"
20400 -0.23592 0.97042 -0.52140 0.85331 -0.21291 0.97648 "2023-09-10 23:40:00" "2023-09-10 23:10:00"
20400 -0.23592 0.97042 -0.52140 0.85331 -0.16830 0.98444 "2023-09-10 23:40:00" "2023-09-10 23:20:00"
20400 -0.23592 0.97042 -0.52140 0.85331 -0.24153 0.96879 "2023-09-10 23:40:00" "2023-09-10 23:30:00"
20400 -0.23592 0.97042 -0.52140 0.85331 -0.22990 0.97253 "2023-09-10 23:40:00" "2023-09-10 23:40:00"
21000 -0.23851 0.97009 -0.52233 0.85274 -0.21454 0.97568 "2023-09-10 23:50:00" "2023-09-10 23:00:00"
21000 -0.23851 0.97009 -0.52233 0.85274 -0.21291 0.97648 "2023-09-10 23:50:00" "2023-09-10 23:10:00"
21000 -0.23851 0.97009 -0.52233 0.85274 -0.16830 0.98444 "2023-09-10 23:50:00" "2023-09-10 23:20:00"
21000 -0.23851 0.97009 -0.52233 0.85274 -0.24153 0.96879 "2023-09-10 23:50:00" "2023-09-10 23:30:00"
21000 -0.23851 0.97009 -0.52233 0.85274 -0.22990 0.97253 "2023-09-10 23:50:00" "2023-09-10 23:40:00"
21000 -0.23851 0.97009 -0.52233 0.85274 -0.24854 0.96802 "2023-09-10 23:50:00" "2023-09-10 23:50:00"
21600 -0.22918 0.97209 -0.52620 0.85036 -0.21291 0.97648 "2023-09-11 00:00:00" "2023-09-10 23:10:00"
21600 -0.22918 0.97209 -0.52620 0.85036 -0.16830 0.98444 "2023-09-11 00:00:00" "2023-09-10 23:20:00"
21600 -0.22918 0.97209 -0.52620 0.85036 -0.24153 0.96879 "2023-09-11 00:00:00" "2023-09-10 23:30:00"
21600 -0.22918 0.97209 -0.52620 0.85036 -0.22990 0.97253 "2023-09-11 00:00:00" "2023-09-10 23:40:00"
21600 -0.22918 0.97209 -0.52620 0.85036 -0.24854 0.96802 "2023-09-11 00:00:00" "2023-09-10 23:50:00"
21600 -0.22918 0.97209 -0.52620 0.85036 -0.26527 0.96309 "2023-09-11 00:00:00" "2023-09-11 00:00:00"
22200 -0.21994 0.97413 -0.54122 0.84088 -0.16830 0.98444 "2023-09-11 00:10:00" "2023-09-10 23:20:00"
22200 -0.21994 0.97413 -0.54122 0.84088 -0.24153 0.96879 "2023-09-11 00:10:00" "2023-09-10 23:30:00"
22200 -0.21994 0.97413 -0.54122 0.84088 -0.22990 0.97253 "2023-09-11 00:10:00" "2023-09-10 23:40:00"
22200 -0.21994 0.97413 -0.54122 0.84088 -0.24854 0.96802 "2023-09-11 00:10:00" "2023-09-10 23:50:00"
