20230926
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 0.89813 -0.37104 0.98226 0.18753 0.95059 -0.28876 "2023-09-26 23:00:00" "2023-09-26 23:00:00"
18600 0.88386 -0.41448 0.98632 0.16487 0.95059 -0.28876 "2023-09-26 23:10:00" "2023-09-26 23:00:00"
18600 0.88386 -0.41448 0.98632 0.16487 0.72750 -0.60972 "2023-09-26 23:10:00" "2023-09-26 23:10:00"
19200 0.88179 -0.41791 0.98801 0.15440 0.95059 -0.28876 "2023-09-26 23:20:00" "2023-09-26 23:00:00"
19200 0.88179 -0.41791 0.98801 0.15440 0.72750 -0.60972 "2023-09-26 23:20:00" "2023-09-26 23:10:00"
19200 0.88179 -0.41791 0.98801 0.15440 0.87704 -0.43411 "2023-09-26 23:20:00" "2023-09-26 23:20:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.95059 -0.28876 "2023-09-26 23:30:00" "2023-09-26 23:00:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.72750 -0.60972 "2023-09-26 23:30:00" "2023-09-26 23:10:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.87704 -0.43411 "2023-09-26 23:30:00" "2023-09-26 23:20:00"
19800 0.88835 -0.40068 0.99899 0.04490 0.92027 -0.38106 "2023-09-26 23:30:00" "2023-09-26 23:30:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.95059 -0.28876 "2023-09-26 23:40:00" "2023-09-26 23:00:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.72750 -0.60972 "2023-09-26 23:40:00" "2023-09-26 23:10:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.87704 -0.43411 "2023-09-26 23:40:00" "2023-09-26 23:20:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.92027 -0.38106 "2023-09-26 23:40:00" "2023-09-26 23:30:00"
20400 0.93383 -0.31665 0.99944 -0.03352 0.89531 -0.43275 "2023-09-26 23:40:00" "2023-09-26 23:40:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.95059 -0.28876 "2023-09-26 23:50:00" "2023-09-26 23:00:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.72750 -0.60972 "2023-09-26 23:50:00" "2023-09-26 23:10:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.87704 -0.43411 "2023-09-26 23:50:00" "2023-09-26 23:20:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.92027 -0.38106 "2023-09-26 23:50:00" "2023-09-26 23:30:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.89531 -0.43275 "2023-09-26 23:50:00" "2023-09-26 23:40:00"
21000 0.94665 -0.24382 0.99570 -0.09260 0.91679 -0.36455 "2023-09-26 23:50:00" "2023-09-26 23:50:00"
21600 0.95822 -0.14095 0.98300 -0.18362 0.72750 -0.60972 "2023-09-27 00:00:00" "2023-09-26 23:10:00"
21600 0.95822 -0.14095 0.98300 -0.18362 0.87704 -0.43411 "2023-09-27 00:00:00" "2023-09-26 23:20:00"
21600 0.95822 -0.14095 0.98300 -0.18362 0.92027 -0.38106 "2023-09-27 00:00:00" "2023-09-26 23:30:00"
21600 0.95822 -0.14095 0.98300 -0.18362 0.89531 -0.43275 "2023-09-27 00:00:00" "2023-09-26 23:40:00"
21600 0.95822 -0.14095 0.98300 -0.18362 0.91679 -0.36455 "2023-09-27 00:00:00" "2023-09-26 23:50:00"
21600 0.95822 -0.14095 0.98300 -0.18362 0.94467 -0.31221 "2023-09-27 00:00:00" "2023-09-27 00:00:00"
22200 0.96673 -0.04732 0.96743 -0.25313 0.87704 -0.43411 "2023-09-27 00:10:00" "2023-09-26 23:20:00"
22200 0.96673 -0.04732 0.96743 -0.25313 0.92027 -0.38106 "2023-09-27 00:10:00" "2023-09-26 23:30:00"
22200 0.96673 -0.04732 0.96743 -0.25313 0.89531 -0.43275 "2023-09-27 00:10:00" "2023-09-26 23:40:00"
22200 0.96673 -0.04732 0.96743 -0.25313 0.91679 -0.36455 "2023-09-27 00:10:00" "2023-09-26 23:50:00"
22200 0.96673 -0.04732 0.96743 -0.25313 0.94467 -0.31221 "2023-09-27 00:10:00" "2023-09-27 00:00:00"
22200 0.96673 -0.04732 0.96743 -0.25313 0.98818 -0.14945 "2023-09-27 00:10:00" "2023-09-27 00:10:00"
22800 0.97298 0.01489 0.93907 -0.34373 0.92027 -0.38106 "2023-09-27 00:20:00" "2023-09-26 23:30:00"
22800 0.97298 0.01489 0.93907 -0.34373 0.89531 -0.43275 "2023-09-27 00:20:00" "2023-09-26 23:40:00"
22800 0.97298 0.01489 0.93907 -0.34373 0.91679 -0.36455 "2023-09-27 00:20:00" "2023-09-26 23:50:00"
22800 0.97298 0.01489 0.93907 -0.34373 0.94467 -0.31221 "2023-09-27 00:20:00" "2023-09-27 00:00:00"
