20230904
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.66280 -0.74507 -0.44325 -0.89640 -0.67237 -0.74021 "2023-09-04 23:00:00" "2023-09-04 23:00:00"
18600 -0.66328 -0.74470 -0.51016 -0.86008 -0.67016 -0.74221 "2023-09-04 23:10:00" "2023-09-04 23:00:00"
18600 -0.66328 -0.74470 -0.51016 -0.86008 -0.66523 -0.74663 "2023-09-04 23:10:00" "2023-09-04 23:10:00"
19200 -0.67151 -0.73600 -0.56183 -0.82725 -0.67373 -0.73897 "2023-09-04 23:20:00" "2023-09-04 23:00:00"
19200 -0.67151 -0.73600 -0.56183 -0.82725 -0.66910 -0.74317 "2023-09-04 23:20:00" "2023-09-04 23:10:00"
19200 -0.67151 -0.73600 -0.56183 -0.82725 -0.67781 -0.73523 "2023-09-04 23:20:00" "2023-09-04 23:20:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.68890 -0.72483 "2023-09-04 23:30:00" "2023-09-04 23:00:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.68459 -0.72890 "2023-09-04 23:30:00" "2023-09-04 23:10:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.69277 -0.72112 "2023-09-04 23:30:00" "2023-09-04 23:20:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.70697 -0.70718 "2023-09-04 23:30:00" "2023-09-04 23:30:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.70263 -0.71154 "2023-09-04 23:40:00" "2023-09-04 23:00:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.69793 -0.71616 "2023-09-04 23:40:00" "2023-09-04 23:10:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.70617 -0.70803 "2023-09-04 23:40:00" "2023-09-04 23:20:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.72659 -0.68704 "2023-09-04 23:40:00" "2023-09-04 23:30:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.70781 -0.70639 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 -0.70273 -0.70725 -0.67933 -0.73383 -0.70735 -0.70686 "2023-09-04 23:50:00" "2023-09-04 23:00:00"
21000 -0.70273 -0.70725 -0.67933 -0.73383 -0.70223 -0.71195 "2023-09-04 23:50:00" "2023-09-04 23:10:00"
21000 -0.70273 -0.70725 -0.67933 -0.73383 -0.71079 -0.70341 "2023-09-04 23:50:00" "2023-09-04 23:20:00"
21000 -0.70273 -0.70725 -0.67933 -0.73383 -0.73606 -0.67692 "2023-09-04 23:50:00" "2023-09-04 23:30:00"
21000 -0.70273 -0.70725 -0.67933 -0.73383 -0.71076 -0.70343 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 -0.70273 -0.70725 -0.67933 -0.73383 -0.70191 -0.71226 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 -0.68894 -0.71849 -0.67996 -0.73325 -0.70624 -0.70797 "2023-09-05 00:00:00" "2023-09-04 23:10:00"
21600 -0.68894 -0.71849 -0.67996 -0.73325 -0.71410 -0.70004 "2023-09-05 00:00:00" "2023-09-04 23:20:00"
21600 -0.68894 -0.71849 -0.67996 -0.73325 -0.74292 -0.66937 "2023-09-05 00:00:00" "2023-09-04 23:30:00"
21600 -0.68894 -0.71849 -0.67996 -0.73325 -0.71434 -0.69979 "2023-09-05 00:00:00" "2023-09-04 23:40:00"
21600 -0.68894 -0.71849 -0.67996 -0.73325 -0.70132 -0.71284 "2023-09-05 00:00:00" "2023-09-04 23:50:00"
21600 -0.68894 -0.71849 -0.67996 -0.73325 -0.69677 -0.71729 "2023-09-05 00:00:00" "2023-09-05 00:00:00"
