20230904
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY persistence_WD_VX persistence_WD_VY Date_of_forecast Date_of_computing
18000 -0.66280 -0.74507 -0.44325 -0.89640 -0.65415 -0.75518 "2023-09-04 23:00:00" "2023-09-04 23:00:00"
18600 -0.66328 -0.74470 -0.51016 -0.86008 -0.65415 -0.75518 "2023-09-04 23:10:00" "2023-09-04 23:00:00"
18600 -0.66328 -0.74470 -0.51016 -0.86008 -0.60951 -0.79147 "2023-09-04 23:10:00" "2023-09-04 23:10:00"
19200 -0.67151 -0.73600 -0.56183 -0.82725 -0.65415 -0.75518 "2023-09-04 23:20:00" "2023-09-04 23:00:00"
19200 -0.67151 -0.73600 -0.56183 -0.82725 -0.60951 -0.79147 "2023-09-04 23:20:00" "2023-09-04 23:10:00"
19200 -0.67151 -0.73600 -0.56183 -0.82725 -0.62215 -0.78215 "2023-09-04 23:20:00" "2023-09-04 23:20:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.65415 -0.75518 "2023-09-04 23:30:00" "2023-09-04 23:00:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.60951 -0.79147 "2023-09-04 23:30:00" "2023-09-04 23:10:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.62215 -0.78215 "2023-09-04 23:30:00" "2023-09-04 23:20:00"
19800 -0.68938 -0.71877 -0.62505 -0.78059 -0.64235 -0.76553 "2023-09-04 23:30:00" "2023-09-04 23:30:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.65415 -0.75518 "2023-09-04 23:40:00" "2023-09-04 23:00:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.60951 -0.79147 "2023-09-04 23:40:00" "2023-09-04 23:10:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.62215 -0.78215 "2023-09-04 23:40:00" "2023-09-04 23:20:00"
20400 -0.69927 -0.71021 -0.66991 -0.74245 -0.64235 -0.76553 "2023-09-04 23:40:00" "2023-09-04 23:30:00"
