20230914
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 -0.08491 0.70746 -0.39457 0.91887 -0.35455 0.93445 "2023-09-14 23:00:00" "2023-09-14 23:00:00"
18600 -0.23221 0.71138 -0.47953 0.87753 -0.45850 0.88818 "2023-09-14 23:10:00" "2023-09-14 23:00:00"
18600 -0.23221 0.71138 -0.47953 0.87753 -0.42605 0.90447 "2023-09-14 23:10:00" "2023-09-14 23:10:00"
19200 -0.35560 0.72987 -0.54869 0.83603 -0.54239 0.83977 "2023-09-14 23:20:00" "2023-09-14 23:00:00"
19200 -0.35560 0.72987 -0.54869 0.83603 -0.48920 0.87193 "2023-09-14 23:20:00" "2023-09-14 23:10:00"
19200 -0.35560 0.72987 -0.54869 0.83603 -0.50373 0.86363 "2023-09-14 23:20:00" "2023-09-14 23:20:00"
19800 -0.45776 0.78758 -0.58224 0.81301 -0.58253 0.81275 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 -0.45776 0.78758 -0.58224 0.81301 -0.52141 0.85327 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 -0.45776 0.78758 -0.58224 0.81301 -0.53739 0.84329 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 -0.45776 0.78758 -0.58224 0.81301 -0.55042 0.83478 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
20400 -0.55853 0.78789 -0.62854 0.77778 -0.62925 0.77693 "2023-09-14 23:40:00" "2023-09-14 23:00:00"
20400 -0.55853 0.78789 -0.62854 0.77778 -0.56636 0.82393 "2023-09-14 23:40:00" "2023-09-14 23:10:00"
20400 -0.55853 0.78789 -0.62854 0.77778 -0.58586 0.81014 "2023-09-14 23:40:00" "2023-09-14 23:20:00"
20400 -0.55853 0.78789 -0.62854 0.77778 -0.61433 0.78857 "2023-09-14 23:40:00" "2023-09-14 23:30:00"
20400 -0.55853 0.78789 -0.62854 0.77778 -0.61085 0.79145 "2023-09-14 23:40:00" "2023-09-14 23:40:00"
21000 -0.68316 0.69376 -0.66261 0.74897 -0.66579 0.74604 "2023-09-14 23:50:00" "2023-09-14 23:00:00"
21000 -0.68316 0.69376 -0.66261 0.74897 -0.60333 0.79740 "2023-09-14 23:50:00" "2023-09-14 23:10:00"
21000 -0.68316 0.69376 -0.66261 0.74897 -0.62512 0.78042 "2023-09-14 23:50:00" "2023-09-14 23:20:00"
21000 -0.68316 0.69376 -0.66261 0.74897 -0.66763 0.74425 "2023-09-14 23:50:00" "2023-09-14 23:30:00"
21000 -0.68316 0.69376 -0.66261 0.74897 -0.65267 0.75748 "2023-09-14 23:50:00" "2023-09-14 23:40:00"
21000 -0.68316 0.69376 -0.66261 0.74897 -0.69547 0.71803 "2023-09-14 23:50:00" "2023-09-14 23:50:00"
21600 -0.74741 0.62807 -0.70923 0.70497 -0.65928 0.75162 "2023-09-15 00:00:00" "2023-09-14 23:10:00"
21600 -0.74741 0.62807 -0.70923 0.70497 -0.68279 0.73030 "2023-09-15 00:00:00" "2023-09-14 23:20:00"
21600 -0.74741 0.62807 -0.70923 0.70497 -0.74205 0.66970 "2023-09-15 00:00:00" "2023-09-14 23:30:00"
21600 -0.74741 0.62807 -0.70923 0.70497 -0.72036 0.69312 "2023-09-15 00:00:00" "2023-09-14 23:40:00"
21600 -0.74741 0.62807 -0.70923 0.70497 -0.78176 0.62257 "2023-09-15 00:00:00" "2023-09-14 23:50:00"
21600 -0.74741 0.62807 -0.70923 0.70497 -0.78234 0.62247 "2023-09-15 00:00:00" "2023-09-15 00:00:00"
22200 -0.76944 0.60075 -0.74475 0.66734 -0.72762 0.68589 "2023-09-15 00:10:00" "2023-09-14 23:20:00"
