20230920
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.61248 -0.78946 0.27366 -0.96183 0.61830 -0.78594 "2023-09-20 23:00:00" "2023-09-20 23:00:00"
18600 0.60642 -0.79434 0.34954 -0.93692 0.60818 -0.79378 "2023-09-20 23:10:00" "2023-09-20 23:00:00"
18600 0.60642 -0.79434 0.34954 -0.93692 0.60350 -0.79734 "2023-09-20 23:10:00" "2023-09-20 23:10:00"
19200 0.60957 -0.79177 0.35955 -0.93313 0.57527 -0.81779 "2023-09-20 23:20:00" "2023-09-20 23:00:00"
19200 0.60957 -0.79177 0.35955 -0.93313 0.57026 -0.82129 "2023-09-20 23:20:00" "2023-09-20 23:10:00"
19200 0.60957 -0.79177 0.35955 -0.93313 0.60270 -0.79794 "2023-09-20 23:20:00" "2023-09-20 23:20:00"
19800 0.61570 -0.78640 0.36665 -0.93036 0.54265 -0.83994 "2023-09-20 23:30:00" "2023-09-20 23:00:00"
19800 0.61570 -0.78640 0.36665 -0.93036 0.53675 -0.84372 "2023-09-20 23:30:00" "2023-09-20 23:10:00"
19800 0.61570 -0.78640 0.36665 -0.93036 0.59537 -0.80345 "2023-09-20 23:30:00" "2023-09-20 23:20:00"
19800 0.61570 -0.78640 0.36665 -0.93036 0.61821 -0.78599 "2023-09-20 23:30:00" "2023-09-20 23:30:00"
20400 0.62191 -0.78103 0.41542 -0.90963 0.53839 -0.84269 "2023-09-20 23:40:00" "2023-09-20 23:00:00"
20400 0.62191 -0.78103 0.41542 -0.90963 0.53174 -0.84691 "2023-09-20 23:40:00" "2023-09-20 23:10:00"
20400 0.62191 -0.78103 0.41542 -0.90963 0.60849 -0.79352 "2023-09-20 23:40:00" "2023-09-20 23:20:00"
20400 0.62191 -0.78103 0.41542 -0.90963 0.64119 -0.76729 "2023-09-20 23:40:00" "2023-09-20 23:30:00"
20400 0.62191 -0.78103 0.41542 -0.90963 0.63351 -0.77369 "2023-09-20 23:40:00" "2023-09-20 23:40:00"
21000 0.62265 -0.78054 0.47025 -0.88253 0.54839 -0.83622 "2023-09-20 23:50:00" "2023-09-20 23:00:00"
21000 0.62265 -0.78054 0.47025 -0.88253 0.54094 -0.84106 "2023-09-20 23:50:00" "2023-09-20 23:10:00"
21000 0.62265 -0.78054 0.47025 -0.88253 0.63203 -0.77491 "2023-09-20 23:50:00" "2023-09-20 23:20:00"
21000 0.62265 -0.78054 0.47025 -0.88253 0.67276 -0.73980 "2023-09-20 23:50:00" "2023-09-20 23:30:00"
21000 0.62265 -0.78054 0.47025 -0.88253 0.65708 -0.75378 "2023-09-20 23:50:00" "2023-09-20 23:40:00"
21000 0.62265 -0.78054 0.47025 -0.88253 0.62192 -0.78308 "2023-09-20 23:50:00" "2023-09-20 23:50:00"
21600 0.63134 -0.77407 0.50040 -0.86579 0.54496 -0.83846 "2023-09-21 00:00:00" "2023-09-20 23:10:00"
21600 0.63134 -0.77407 0.50040 -0.86579 0.64713 -0.76237 "2023-09-21 00:00:00" "2023-09-20 23:20:00"
21600 0.63134 -0.77407 0.50040 -0.86579 0.69413 -0.71983 "2023-09-21 00:00:00" "2023-09-20 23:30:00"
21600 0.63134 -0.77407 0.50040 -0.86579 0.67346 -0.73921 "2023-09-21 00:00:00" "2023-09-20 23:40:00"
21600 0.63134 -0.77407 0.50040 -0.86579 0.61538 -0.78822 "2023-09-21 00:00:00" "2023-09-20 23:50:00"
21600 0.63134 -0.77407 0.50040 -0.86579 0.63269 -0.77440 "2023-09-21 00:00:00" "2023-09-21 00:00:00"
22200 0.63517 -0.77116 0.49269 -0.87020 0.64131 -0.76727 "2023-09-21 00:10:00" "2023-09-20 23:20:00"
22200 0.63517 -0.77116 0.49269 -0.87020 0.69396 -0.72000 "2023-09-21 00:10:00" "2023-09-20 23:30:00"
22200 0.63517 -0.77116 0.49269 -0.87020 0.66867 -0.74354 "2023-09-21 00:10:00" "2023-09-20 23:40:00"
22200 0.63517 -0.77116 0.49269 -0.87020 0.59188 -0.80595 "2023-09-21 00:10:00" "2023-09-20 23:50:00"
22200 0.63517 -0.77116 0.49269 -0.87020 0.62072 -0.78400 "2023-09-21 00:10:00" "2023-09-21 00:00:00"
22200 0.63517 -0.77116 0.49269 -0.87020 0.63449 -0.77293 "2023-09-21 00:10:00" "2023-09-21 00:10:00"
22800 0.62970 -0.77550 0.51807 -0.85534 0.70368 -0.71043 "2023-09-21 00:20:00" "2023-09-20 23:30:00"
22800 0.62970 -0.77550 0.51807 -0.85534 0.67533 -0.73744 "2023-09-21 00:20:00" "2023-09-20 23:40:00"
22800 0.62970 -0.77550 0.51807 -0.85534 0.58422 -0.81158 "2023-09-21 00:20:00" "2023-09-20 23:50:00"
22800 0.62970 -0.77550 0.51807 -0.85534 0.62172 -0.78320 "2023-09-21 00:20:00" "2023-09-21 00:00:00"
22800 0.62970 -0.77550 0.51807 -0.85534 0.64790 -0.76163 "2023-09-21 00:20:00" "2023-09-21 00:10:00"
22800 0.62970 -0.77550 0.51807 -0.85534 0.64520 -0.76397 "2023-09-21 00:20:00" "2023-09-21 00:20:00"
23400 0.61766 -0.78515 0.55074 -0.83468 0.68510 -0.72845 "2023-09-21 00:30:00" "2023-09-20 23:40:00"
23400 0.61766 -0.78515 0.55074 -0.83468 0.58481 -0.81116 "2023-09-21 00:30:00" "2023-09-20 23:50:00"
23400 0.61766 -0.78515 0.55074 -0.83468 0.62840 -0.77789 "2023-09-21 00:30:00" "2023-09-21 00:00:00"
23400 0.61766 -0.78515 0.55074 -0.83468 0.66233 -0.74921 "2023-09-21 00:30:00" "2023-09-21 00:10:00"
23400 0.61766 -0.78515 0.55074 -0.83468 0.65235 -0.75792 "2023-09-21 00:30:00" "2023-09-21 00:20:00"
23400 0.61766 -0.78515 0.55074 -0.83468 0.62127 -0.78358 "2023-09-21 00:30:00" "2023-09-21 00:30:00"
24000 0.59803 -0.80019 0.53274 -0.84628 0.56250 -0.82671 "2023-09-21 00:40:00" "2023-09-20 23:50:00"
24000 0.59803 -0.80019 0.53274 -0.84628 0.61081 -0.79169 "2023-09-21 00:40:00" "2023-09-21 00:00:00"
24000 0.59803 -0.80019 0.53274 -0.84628 0.65191 -0.75823 "2023-09-21 00:40:00" "2023-09-21 00:10:00"
24000 0.59803 -0.80019 0.53274 -0.84628 0.63751 -0.77037 "2023-09-21 00:40:00" "2023-09-21 00:20:00"
24000 0.59803 -0.80019 0.53274 -0.84628 0.59452 -0.80395 "2023-09-21 00:40:00" "2023-09-21 00:30:00"
24000 0.59803 -0.80019 0.53274 -0.84628 0.58928 -0.80782 "2023-09-21 00:40:00" "2023-09-21 00:40:00"
24600 0.57836 -0.81291 0.50069 -0.86563 0.58491 -0.81106 "2023-09-21 00:50:00" "2023-09-21 00:00:00"
24600 0.57836 -0.81291 0.50069 -0.86563 0.63255 -0.77450 "2023-09-21 00:50:00" "2023-09-21 00:10:00"
24600 0.57836 -0.81291 0.50069 -0.86563 0.61406 -0.78923 "2023-09-21 00:50:00" "2023-09-21 00:20:00"
24600 0.57836 -0.81291 0.50069 -0.86563 0.55990 -0.82850 "2023-09-21 00:50:00" "2023-09-21 00:30:00"
24600 0.57836 -0.81291 0.50069 -0.86563 0.55632 -0.83091 "2023-09-21 00:50:00" "2023-09-21 00:40:00"
24600 0.57836 -0.81291 0.50069 -0.86563 0.58024 -0.81443 "2023-09-21 00:50:00" "2023-09-21 00:50:00"
