20230929
Seconds MEASURES_wd_VX MEASURES_wd_VY MNH_WD_30m(°)_VX MNH_WD_30m(°)_VY "AR_WIND_DIRECTION (°)_VX" "AR_WIND_DIRECTION (°)_VY" Date_of_forecast Date_of_computing
18000 0.02522 -0.99840 0.11791 -0.99302 0.01257 -0.99990 "2023-09-29 23:00:00" "2023-09-29 23:00:00"
18600 0.02939 -0.99851 0.09180 -0.99578 -0.01438 -0.99985 "2023-09-29 23:10:00" "2023-09-29 23:00:00"
18600 0.02939 -0.99851 0.09180 -0.99578 0.02230 -0.99975 "2023-09-29 23:10:00" "2023-09-29 23:10:00"
19200 0.02551 -0.99788 0.06999 -0.99755 -0.03501 -0.99938 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 0.02551 -0.99788 0.06999 -0.99755 0.02338 -0.99973 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 0.02551 -0.99788 0.06999 -0.99755 0.01658 -0.99986 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19800 0.06999 -0.99038 0.04526 -0.99898 -0.05777 -0.99830 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 0.06999 -0.99038 0.04526 -0.99898 0.01690 -0.99985 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 0.06999 -0.99038 0.04526 -0.99898 -0.00165 -0.99997 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 0.06999 -0.99038 0.04526 -0.99898 0.05280 -0.99857 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
20400 0.11443 -0.98170 0.00961 -0.99995 -0.08708 -0.99617 "2023-09-29 23:40:00" "2023-09-29 23:00:00"
20400 0.11443 -0.98170 0.00961 -0.99995 -0.00031 -0.99999 "2023-09-29 23:40:00" "2023-09-29 23:10:00"
20400 0.11443 -0.98170 0.00961 -0.99995 -0.02804 -0.99958 "2023-09-29 23:40:00" "2023-09-29 23:20:00"
20400 0.11443 -0.98170 0.00961 -0.99995 0.07313 -0.99731 "2023-09-29 23:40:00" "2023-09-29 23:30:00"
20400 0.11443 -0.98170 0.00961 -0.99995 0.11260 -0.99359 "2023-09-29 23:40:00" "2023-09-29 23:40:00"
21000 0.15351 -0.97301 -0.02610 -0.99966 -0.11289 -0.99358 "2023-09-29 23:50:00" "2023-09-29 23:00:00"
21000 0.15351 -0.97301 -0.02610 -0.99966 -0.01675 -0.99984 "2023-09-29 23:50:00" "2023-09-29 23:10:00"
21000 0.15351 -0.97301 -0.02610 -0.99966 -0.05203 -0.99862 "2023-09-29 23:50:00" "2023-09-29 23:20:00"
21000 0.15351 -0.97301 -0.02610 -0.99966 0.08698 -0.99621 "2023-09-29 23:50:00" "2023-09-29 23:30:00"
21000 0.15351 -0.97301 -0.02610 -0.99966 0.14575 -0.98929 "2023-09-29 23:50:00" "2023-09-29 23:40:00"
21000 0.15351 -0.97301 -0.02610 -0.99966 0.13364 -0.99102 "2023-09-29 23:50:00" "2023-09-29 23:50:00"
21600 0.21380 -0.96077 -0.05708 -0.99837 -0.03378 -0.99942 "2023-09-30 00:00:00" "2023-09-29 23:10:00"
21600 0.21380 -0.96077 -0.05708 -0.99837 -0.07508 -0.99716 "2023-09-30 00:00:00" "2023-09-29 23:20:00"
21600 0.21380 -0.96077 -0.05708 -0.99837 0.09412 -0.99556 "2023-09-30 00:00:00" "2023-09-29 23:30:00"
21600 0.21380 -0.96077 -0.05708 -0.99837 0.17013 -0.98539 "2023-09-30 00:00:00" "2023-09-29 23:40:00"
21600 0.21380 -0.96077 -0.05708 -0.99837 0.15142 -0.98845 "2023-09-30 00:00:00" "2023-09-29 23:50:00"
21600 0.21380 -0.96077 -0.05708 -0.99837 0.20851 -0.97789 "2023-09-30 00:00:00" "2023-09-30 00:00:00"
22200 0.28077 -0.94638 -0.06394 -0.99795 -0.08184 -0.99665 "2023-09-30 00:10:00" "2023-09-29 23:20:00"
22200 0.28077 -0.94638 -0.06394 -0.99795 0.10969 -0.99395 "2023-09-30 00:10:00" "2023-09-29 23:30:00"
22200 0.28077 -0.94638 -0.06394 -0.99795 0.19775 -0.98021 "2023-09-30 00:10:00" "2023-09-29 23:40:00"
22200 0.28077 -0.94638 -0.06394 -0.99795 0.17424 -0.98468 "2023-09-30 00:10:00" "2023-09-29 23:50:00"
22200 0.28077 -0.94638 -0.06394 -0.99795 0.26486 -0.96414 "2023-09-30 00:10:00" "2023-09-30 00:00:00"
22200 0.28077 -0.94638 -0.06394 -0.99795 0.27618 -0.96095 "2023-09-30 00:10:00" "2023-09-30 00:10:00"
22800 0.35272 -0.93110 -0.06504 -0.99788 0.12294 -0.99241 "2023-09-30 00:20:00" "2023-09-29 23:30:00"
22800 0.35272 -0.93110 -0.06504 -0.99788 0.22040 -0.97540 "2023-09-30 00:20:00" "2023-09-29 23:40:00"
22800 0.35272 -0.93110 -0.06504 -0.99788 0.19299 -0.98119 "2023-09-30 00:20:00" "2023-09-29 23:50:00"
22800 0.35272 -0.93110 -0.06504 -0.99788 0.31345 -0.94953 "2023-09-30 00:20:00" "2023-09-30 00:00:00"
22800 0.35272 -0.93110 -0.06504 -0.99788 0.32924 -0.94414 "2023-09-30 00:20:00" "2023-09-30 00:10:00"
22800 0.35272 -0.93110 -0.06504 -0.99788 0.34958 -0.93678 "2023-09-30 00:20:00" "2023-09-30 00:20:00"
23400 0.38670 -0.91931 -0.05271 -0.99861 0.23786 -0.97127 "2023-09-30 00:30:00" "2023-09-29 23:40:00"
23400 0.38670 -0.91931 -0.05271 -0.99861 0.20745 -0.97822 "2023-09-30 00:30:00" "2023-09-29 23:50:00"
23400 0.38670 -0.91931 -0.05271 -0.99861 0.35003 -0.93666 "2023-09-30 00:30:00" "2023-09-30 00:00:00"
23400 0.38670 -0.91931 -0.05271 -0.99861 0.37161 -0.92829 "2023-09-30 00:30:00" "2023-09-30 00:10:00"
23400 0.38670 -0.91931 -0.05271 -0.99861 0.39733 -0.91754 "2023-09-30 00:30:00" "2023-09-30 00:20:00"
23400 0.38670 -0.91931 -0.05271 -0.99861 0.39099 -0.92035 "2023-09-30 00:30:00" "2023-09-30 00:30:00"
24000 0.41214 -0.90761 -0.00336 -0.99999 0.23633 -0.97162 "2023-09-30 00:40:00" "2023-09-29 23:50:00"
24000 0.41214 -0.90761 -0.00336 -0.99999 0.39281 -0.91951 "2023-09-30 00:40:00" "2023-09-30 00:00:00"
24000 0.41214 -0.90761 -0.00336 -0.99999 0.41786 -0.90839 "2023-09-30 00:40:00" "2023-09-30 00:10:00"
24000 0.41214 -0.90761 -0.00336 -0.99999 0.44757 -0.89410 "2023-09-30 00:40:00" "2023-09-30 00:20:00"
24000 0.41214 -0.90761 -0.00336 -0.99999 0.42390 -0.90563 "2023-09-30 00:40:00" "2023-09-30 00:30:00"
24000 0.41214 -0.90761 -0.00336 -0.99999 0.41885 -0.90801 "2023-09-30 00:40:00" "2023-09-30 00:40:00"
24600 0.42694 -0.90217 0.04895 -0.99880 0.42755 -0.90398 "2023-09-30 00:50:00" "2023-09-30 00:00:00"
24600 0.42694 -0.90217 0.04895 -0.99880 0.45487 -0.89054 "2023-09-30 00:50:00" "2023-09-30 00:10:00"
24600 0.42694 -0.90217 0.04895 -0.99880 0.48696 -0.87340 "2023-09-30 00:50:00" "2023-09-30 00:20:00"
24600 0.42694 -0.90217 0.04895 -0.99880 0.45223 -0.89189 "2023-09-30 00:50:00" "2023-09-30 00:30:00"
24600 0.42694 -0.90217 0.04895 -0.99880 0.44227 -0.89688 "2023-09-30 00:50:00" "2023-09-30 00:40:00"
24600 0.42694 -0.90217 0.04895 -0.99880 0.42898 -0.90331 "2023-09-30 00:50:00" "2023-09-30 00:50:00"
25200 0.41420 -0.90668 0.07414 -0.99725 0.46147 -0.88716 "2023-09-30 01:00:00" "2023-09-30 00:10:00"
25200 0.41420 -0.90668 0.07414 -0.99725 0.49611 -0.86826 "2023-09-30 01:00:00" "2023-09-30 00:20:00"
25200 0.41420 -0.90668 0.07414 -0.99725 0.45251 -0.89176 "2023-09-30 01:00:00" "2023-09-30 00:30:00"
