20230908
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.88215 1.50512 1.78700 "2023-09-08 11:00:00" "2023-09-08 11:00:00"
18600 1.83454 1.48696 1.78700 "2023-09-08 11:10:00" "2023-09-08 11:00:00"
18600 1.83454 1.48696 1.92900 "2023-09-08 11:10:00" "2023-09-08 11:10:00"
18600 1.83454 1.48696 1.78700 "2023-09-08 11:10:00" "2023-09-08 11:00:00"
18600 1.83454 1.48696 1.92900 "2023-09-08 11:10:00" "2023-09-08 11:10:00"
19200 1.80877 1.46356 1.78700 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 1.80877 1.46356 1.92900 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 1.80877 1.46356 1.81600 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19200 1.80877 1.46356 1.78700 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 1.80877 1.46356 1.92900 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 1.80877 1.46356 1.81600 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19200 1.80877 1.46356 1.78700 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 1.80877 1.46356 1.92900 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 1.80877 1.46356 1.81600 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19800 1.82441 1.32428 1.78700 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 1.82441 1.32428 1.92900 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 1.82441 1.32428 1.81600 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 1.82441 1.32428 1.80800 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
19800 1.82441 1.32428 1.78700 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 1.82441 1.32428 1.92900 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 1.82441 1.32428 1.81600 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 1.82441 1.32428 1.80800 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
19800 1.82441 1.32428 1.78700 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 1.82441 1.32428 1.92900 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 1.82441 1.32428 1.81600 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 1.82441 1.32428 1.80800 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
19800 1.82441 1.32428 1.78700 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 1.82441 1.32428 1.92900 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 1.82441 1.32428 1.81600 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 1.82441 1.32428 1.80800 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
20400 1.81092 1.09052 1.78700 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 1.81092 1.09052 1.92900 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 1.81092 1.09052 1.81600 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 1.81092 1.09052 1.80800 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 1.81092 1.09052 1.66100 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 1.81092 1.09052 1.78700 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 1.81092 1.09052 1.92900 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 1.81092 1.09052 1.81600 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 1.81092 1.09052 1.80800 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 1.81092 1.09052 1.66100 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 1.81092 1.09052 1.78700 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 1.81092 1.09052 1.92900 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 1.81092 1.09052 1.81600 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 1.81092 1.09052 1.80800 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 1.81092 1.09052 1.66100 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 1.81092 1.09052 1.78700 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 1.81092 1.09052 1.92900 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 1.81092 1.09052 1.81600 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 1.81092 1.09052 1.80800 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 1.81092 1.09052 1.66100 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
20400 1.81092 1.09052 1.78700 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 1.81092 1.09052 1.92900 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 1.81092 1.09052 1.81600 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 1.81092 1.09052 1.80800 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 1.81092 1.09052 1.66100 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
21000 1.76307 0.88616 1.78700 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 1.76307 0.88616 1.92900 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 1.76307 0.88616 1.81600 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 1.76307 0.88616 1.80800 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 1.76307 0.88616 1.66100 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 1.76307 0.88616 1.80200 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21000 1.76307 0.88616 1.78700 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 1.76307 0.88616 1.92900 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 1.76307 0.88616 1.81600 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 1.76307 0.88616 1.80800 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 1.76307 0.88616 1.66100 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 1.76307 0.88616 1.80200 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21000 1.76307 0.88616 1.78700 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 1.76307 0.88616 1.92900 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 1.76307 0.88616 1.81600 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 1.76307 0.88616 1.80800 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 1.76307 0.88616 1.66100 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 1.76307 0.88616 1.80200 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21000 1.76307 0.88616 1.78700 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 1.76307 0.88616 1.92900 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 1.76307 0.88616 1.81600 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 1.76307 0.88616 1.80800 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 1.76307 0.88616 1.66100 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 1.76307 0.88616 1.80200 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21000 1.76307 0.88616 1.78700 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 1.76307 0.88616 1.92900 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 1.76307 0.88616 1.81600 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 1.76307 0.88616 1.80800 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
