20230916
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.34611 3.62529 1.10700 "2023-09-16 11:00:00" "2023-09-16 11:00:00"
18600 1.42279 3.66714 1.10700 "2023-09-16 11:10:00" "2023-09-16 11:00:00"
18600 1.42279 3.66714 1.65900 "2023-09-16 11:10:00" "2023-09-16 11:10:00"
18600 1.42279 3.66714 1.10700 "2023-09-16 11:10:00" "2023-09-16 11:00:00"
18600 1.42279 3.66714 1.65900 "2023-09-16 11:10:00" "2023-09-16 11:10:00"
19200 1.56184 3.78589 1.10700 "2023-09-16 11:20:00" "2023-09-16 11:00:00"
19200 1.56184 3.78589 1.65900 "2023-09-16 11:20:00" "2023-09-16 11:10:00"
19200 1.56184 3.78589 1.92100 "2023-09-16 11:20:00" "2023-09-16 11:20:00"
19200 1.56184 3.78589 1.10700 "2023-09-16 11:20:00" "2023-09-16 11:00:00"
19200 1.56184 3.78589 1.65900 "2023-09-16 11:20:00" "2023-09-16 11:10:00"
19200 1.56184 3.78589 1.92100 "2023-09-16 11:20:00" "2023-09-16 11:20:00"
19200 1.56184 3.78589 1.10700 "2023-09-16 11:20:00" "2023-09-16 11:00:00"
19200 1.56184 3.78589 1.65900 "2023-09-16 11:20:00" "2023-09-16 11:10:00"
19200 1.56184 3.78589 1.92100 "2023-09-16 11:20:00" "2023-09-16 11:20:00"
19800 1.75948 4.15705 1.10700 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 1.75948 4.15705 1.65900 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
19800 1.75948 4.15705 1.92100 "2023-09-16 11:30:00" "2023-09-16 11:20:00"
19800 1.75948 4.15705 2.82100 "2023-09-16 11:30:00" "2023-09-16 11:30:00"
19800 1.75948 4.15705 1.10700 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 1.75948 4.15705 1.65900 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
19800 1.75948 4.15705 1.92100 "2023-09-16 11:30:00" "2023-09-16 11:20:00"
19800 1.75948 4.15705 2.82100 "2023-09-16 11:30:00" "2023-09-16 11:30:00"
19800 1.75948 4.15705 1.10700 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 1.75948 4.15705 1.65900 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
19800 1.75948 4.15705 1.92100 "2023-09-16 11:30:00" "2023-09-16 11:20:00"
19800 1.75948 4.15705 2.82100 "2023-09-16 11:30:00" "2023-09-16 11:30:00"
19800 1.75948 4.15705 1.10700 "2023-09-16 11:30:00" "2023-09-16 11:00:00"
19800 1.75948 4.15705 1.65900 "2023-09-16 11:30:00" "2023-09-16 11:10:00"
