20230925
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.15078 5.83050 1.13200 "2023-09-25 11:00:00" "2023-09-25 11:00:00"
18600 1.27776 6.14164 1.13200 "2023-09-25 11:10:00" "2023-09-25 11:00:00"
18600 1.27776 6.14164 1.74333 "2023-09-25 11:10:00" "2023-09-25 11:10:00"
18600 1.27776 6.14164 1.13200 "2023-09-25 11:10:00" "2023-09-25 11:00:00"
18600 1.27776 6.14164 1.74333 "2023-09-25 11:10:00" "2023-09-25 11:10:00"
19200 1.38951 6.38486 1.13200 "2023-09-25 11:20:00" "2023-09-25 11:00:00"
19200 1.38951 6.38486 1.74333 "2023-09-25 11:20:00" "2023-09-25 11:10:00"
19200 1.38951 6.38486 1.72556 "2023-09-25 11:20:00" "2023-09-25 11:20:00"
19200 1.38951 6.38486 1.13200 "2023-09-25 11:20:00" "2023-09-25 11:00:00"
19200 1.38951 6.38486 1.74333 "2023-09-25 11:20:00" "2023-09-25 11:10:00"
19200 1.38951 6.38486 1.72556 "2023-09-25 11:20:00" "2023-09-25 11:20:00"
19200 1.38951 6.38486 1.13200 "2023-09-25 11:20:00" "2023-09-25 11:00:00"
19200 1.38951 6.38486 1.74333 "2023-09-25 11:20:00" "2023-09-25 11:10:00"
19200 1.38951 6.38486 1.72556 "2023-09-25 11:20:00" "2023-09-25 11:20:00"
19800 1.45164 6.39197 1.13200 "2023-09-25 11:30:00" "2023-09-25 11:00:00"
19800 1.45164 6.39197 1.74333 "2023-09-25 11:30:00" "2023-09-25 11:10:00"
19800 1.45164 6.39197 1.72556 "2023-09-25 11:30:00" "2023-09-25 11:20:00"
19800 1.45164 6.39197 1.56400 "2023-09-25 11:30:00" "2023-09-25 11:30:00"
19800 1.45164 6.39197 1.13200 "2023-09-25 11:30:00" "2023-09-25 11:00:00"
19800 1.45164 6.39197 1.74333 "2023-09-25 11:30:00" "2023-09-25 11:10:00"
19800 1.45164 6.39197 1.72556 "2023-09-25 11:30:00" "2023-09-25 11:20:00"
19800 1.45164 6.39197 1.56400 "2023-09-25 11:30:00" "2023-09-25 11:30:00"
19800 1.45164 6.39197 1.13200 "2023-09-25 11:30:00" "2023-09-25 11:00:00"
19800 1.45164 6.39197 1.74333 "2023-09-25 11:30:00" "2023-09-25 11:10:00"
19800 1.45164 6.39197 1.72556 "2023-09-25 11:30:00" "2023-09-25 11:20:00"
19800 1.45164 6.39197 1.56400 "2023-09-25 11:30:00" "2023-09-25 11:30:00"
19800 1.45164 6.39197 1.13200 "2023-09-25 11:30:00" "2023-09-25 11:00:00"
19800 1.45164 6.39197 1.74333 "2023-09-25 11:30:00" "2023-09-25 11:10:00"
19800 1.45164 6.39197 1.72556 "2023-09-25 11:30:00" "2023-09-25 11:20:00"
19800 1.45164 6.39197 1.56400 "2023-09-25 11:30:00" "2023-09-25 11:30:00"
20400 1.65344 6.45405 1.13200 "2023-09-25 11:40:00" "2023-09-25 11:00:00"
20400 1.65344 6.45405 1.74333 "2023-09-25 11:40:00" "2023-09-25 11:10:00"
20400 1.65344 6.45405 1.72556 "2023-09-25 11:40:00" "2023-09-25 11:20:00"
20400 1.65344 6.45405 1.56400 "2023-09-25 11:40:00" "2023-09-25 11:30:00"
20400 1.65344 6.45405 2.19800 "2023-09-25 11:40:00" "2023-09-25 11:40:00"
20400 1.65344 6.45405 1.13200 "2023-09-25 11:40:00" "2023-09-25 11:00:00"
20400 1.65344 6.45405 1.74333 "2023-09-25 11:40:00" "2023-09-25 11:10:00"
20400 1.65344 6.45405 1.72556 "2023-09-25 11:40:00" "2023-09-25 11:20:00"
20400 1.65344 6.45405 1.56400 "2023-09-25 11:40:00" "2023-09-25 11:30:00"
20400 1.65344 6.45405 2.19800 "2023-09-25 11:40:00" "2023-09-25 11:40:00"
20400 1.65344 6.45405 1.13200 "2023-09-25 11:40:00" "2023-09-25 11:00:00"
20400 1.65344 6.45405 1.74333 "2023-09-25 11:40:00" "2023-09-25 11:10:00"
20400 1.65344 6.45405 1.72556 "2023-09-25 11:40:00" "2023-09-25 11:20:00"
20400 1.65344 6.45405 1.56400 "2023-09-25 11:40:00" "2023-09-25 11:30:00"
20400 1.65344 6.45405 2.19800 "2023-09-25 11:40:00" "2023-09-25 11:40:00"
20400 1.65344 6.45405 1.13200 "2023-09-25 11:40:00" "2023-09-25 11:00:00"
20400 1.65344 6.45405 1.74333 "2023-09-25 11:40:00" "2023-09-25 11:10:00"
20400 1.65344 6.45405 1.72556 "2023-09-25 11:40:00" "2023-09-25 11:20:00"
20400 1.65344 6.45405 1.56400 "2023-09-25 11:40:00" "2023-09-25 11:30:00"
20400 1.65344 6.45405 2.19800 "2023-09-25 11:40:00" "2023-09-25 11:40:00"
20400 1.65344 6.45405 1.13200 "2023-09-25 11:40:00" "2023-09-25 11:00:00"
20400 1.65344 6.45405 1.74333 "2023-09-25 11:40:00" "2023-09-25 11:10:00"
20400 1.65344 6.45405 1.72556 "2023-09-25 11:40:00" "2023-09-25 11:20:00"
20400 1.65344 6.45405 1.56400 "2023-09-25 11:40:00" "2023-09-25 11:30:00"
20400 1.65344 6.45405 2.19800 "2023-09-25 11:40:00" "2023-09-25 11:40:00"
21000 1.98056 6.39020 1.13200 "2023-09-25 11:50:00" "2023-09-25 11:00:00"
21000 1.98056 6.39020 1.74333 "2023-09-25 11:50:00" "2023-09-25 11:10:00"
21000 1.98056 6.39020 1.72556 "2023-09-25 11:50:00" "2023-09-25 11:20:00"
21000 1.98056 6.39020 1.56400 "2023-09-25 11:50:00" "2023-09-25 11:30:00"
21000 1.98056 6.39020 2.19800 "2023-09-25 11:50:00" "2023-09-25 11:40:00"
21000 1.98056 6.39020 2.68900 "2023-09-25 11:50:00" "2023-09-25 11:50:00"
21000 1.98056 6.39020 1.13200 "2023-09-25 11:50:00" "2023-09-25 11:00:00"
21000 1.98056 6.39020 1.74333 "2023-09-25 11:50:00" "2023-09-25 11:10:00"
21000 1.98056 6.39020 1.72556 "2023-09-25 11:50:00" "2023-09-25 11:20:00"
21000 1.98056 6.39020 1.56400 "2023-09-25 11:50:00" "2023-09-25 11:30:00"
21000 1.98056 6.39020 2.19800 "2023-09-25 11:50:00" "2023-09-25 11:40:00"
21000 1.98056 6.39020 2.68900 "2023-09-25 11:50:00" "2023-09-25 11:50:00"
21000 1.98056 6.39020 1.13200 "2023-09-25 11:50:00" "2023-09-25 11:00:00"
21000 1.98056 6.39020 1.74333 "2023-09-25 11:50:00" "2023-09-25 11:10:00"
21000 1.98056 6.39020 1.72556 "2023-09-25 11:50:00" "2023-09-25 11:20:00"
21000 1.98056 6.39020 1.56400 "2023-09-25 11:50:00" "2023-09-25 11:30:00"
21000 1.98056 6.39020 2.19800 "2023-09-25 11:50:00" "2023-09-25 11:40:00"
21000 1.98056 6.39020 2.68900 "2023-09-25 11:50:00" "2023-09-25 11:50:00"
21000 1.98056 6.39020 1.13200 "2023-09-25 11:50:00" "2023-09-25 11:00:00"
21000 1.98056 6.39020 1.74333 "2023-09-25 11:50:00" "2023-09-25 11:10:00"
