20230904
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 12.27074 11.21450 12.46900 "2023-09-04 11:00:00" "2023-09-04 11:00:00"
18600 12.09062 10.73732 12.46900 "2023-09-04 11:10:00" "2023-09-04 11:00:00"
18600 12.09062 10.73732 12.28000 "2023-09-04 11:10:00" "2023-09-04 11:10:00"
18600 12.09062 10.73732 12.46900 "2023-09-04 11:10:00" "2023-09-04 11:00:00"
18600 12.09062 10.73732 12.28000 "2023-09-04 11:10:00" "2023-09-04 11:10:00"
19200 11.74200 10.48595 12.46900 "2023-09-04 11:20:00" "2023-09-04 11:00:00"
19200 11.74200 10.48595 12.28000 "2023-09-04 11:20:00" "2023-09-04 11:10:00"
19200 11.74200 10.48595 10.92400 "2023-09-04 11:20:00" "2023-09-04 11:20:00"
19200 11.74200 10.48595 12.46900 "2023-09-04 11:20:00" "2023-09-04 11:00:00"
19200 11.74200 10.48595 12.28000 "2023-09-04 11:20:00" "2023-09-04 11:10:00"
19200 11.74200 10.48595 10.92400 "2023-09-04 11:20:00" "2023-09-04 11:20:00"
19200 11.74200 10.48595 12.46900 "2023-09-04 11:20:00" "2023-09-04 11:00:00"
19200 11.74200 10.48595 12.28000 "2023-09-04 11:20:00" "2023-09-04 11:10:00"
19200 11.74200 10.48595 10.92400 "2023-09-04 11:20:00" "2023-09-04 11:20:00"
19800 11.28333 10.35278 12.46900 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 11.28333 10.35278 12.28000 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 11.28333 10.35278 10.92400 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 11.28333 10.35278 10.11200 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
19800 11.28333 10.35278 12.46900 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 11.28333 10.35278 12.28000 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 11.28333 10.35278 10.92400 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 11.28333 10.35278 10.11200 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
19800 11.28333 10.35278 12.46900 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
19800 11.28333 10.35278 12.28000 "2023-09-04 11:30:00" "2023-09-04 11:10:00"
19800 11.28333 10.35278 10.92400 "2023-09-04 11:30:00" "2023-09-04 11:20:00"
19800 11.28333 10.35278 10.11200 "2023-09-04 11:30:00" "2023-09-04 11:30:00"
19800 11.28333 10.35278 12.46900 "2023-09-04 11:30:00" "2023-09-04 11:00:00"
