20230921
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 3.20421 2.82287 3.73400 "2023-09-21 11:00:00" "2023-09-21 11:00:00"
18600 3.28660 2.72397 3.73400 "2023-09-21 11:10:00" "2023-09-21 11:00:00"
18600 3.28660 2.72397 4.18222 "2023-09-21 11:10:00" "2023-09-21 11:10:00"
18600 3.28660 2.72397 3.73400 "2023-09-21 11:10:00" "2023-09-21 11:00:00"
18600 3.28660 2.72397 4.18222 "2023-09-21 11:10:00" "2023-09-21 11:10:00"
19200 3.50858 2.51473 3.73400 "2023-09-21 11:20:00" "2023-09-21 11:00:00"
19200 3.50858 2.51473 4.18222 "2023-09-21 11:20:00" "2023-09-21 11:10:00"
19200 3.50858 2.51473 3.59500 "2023-09-21 11:20:00" "2023-09-21 11:20:00"
19200 3.50858 2.51473 3.73400 "2023-09-21 11:20:00" "2023-09-21 11:00:00"
19200 3.50858 2.51473 4.18222 "2023-09-21 11:20:00" "2023-09-21 11:10:00"
19200 3.50858 2.51473 3.59500 "2023-09-21 11:20:00" "2023-09-21 11:20:00"
19200 3.50858 2.51473 3.73400 "2023-09-21 11:20:00" "2023-09-21 11:00:00"
19200 3.50858 2.51473 4.18222 "2023-09-21 11:20:00" "2023-09-21 11:10:00"
19200 3.50858 2.51473 3.59500 "2023-09-21 11:20:00" "2023-09-21 11:20:00"
19800 4.13922 2.30789 3.73400 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 4.13922 2.30789 4.18222 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 4.13922 2.30789 3.59500 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 4.13922 2.30789 5.49100 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
19800 4.13922 2.30789 3.73400 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 4.13922 2.30789 4.18222 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 4.13922 2.30789 3.59500 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 4.13922 2.30789 5.49100 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
19800 4.13922 2.30789 3.73400 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 4.13922 2.30789 4.18222 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 4.13922 2.30789 3.59500 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 4.13922 2.30789 5.49100 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
19800 4.13922 2.30789 3.73400 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 4.13922 2.30789 4.18222 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 4.13922 2.30789 3.59500 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 4.13922 2.30789 5.49100 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
20400 4.84297 2.02732 3.73400 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 4.84297 2.02732 4.18222 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 4.84297 2.02732 3.59500 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 4.84297 2.02732 5.49100 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 4.84297 2.02732 7.76500 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
20400 4.84297 2.02732 3.73400 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 4.84297 2.02732 4.18222 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 4.84297 2.02732 3.59500 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 4.84297 2.02732 5.49100 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 4.84297 2.02732 7.76500 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
20400 4.84297 2.02732 3.73400 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 4.84297 2.02732 4.18222 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 4.84297 2.02732 3.59500 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 4.84297 2.02732 5.49100 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 4.84297 2.02732 7.76500 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
20400 4.84297 2.02732 3.73400 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 4.84297 2.02732 4.18222 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 4.84297 2.02732 3.59500 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 4.84297 2.02732 5.49100 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 4.84297 2.02732 7.76500 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
20400 4.84297 2.02732 3.73400 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 4.84297 2.02732 4.18222 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 4.84297 2.02732 3.59500 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 4.84297 2.02732 5.49100 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 4.84297 2.02732 7.76500 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
21000 5.54860 1.85872 3.73400 "2023-09-21 11:50:00" "2023-09-21 11:00:00"
21000 5.54860 1.85872 4.18222 "2023-09-21 11:50:00" "2023-09-21 11:10:00"
