20230929
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 10.23757 10.07874 10.35600 "2023-09-29 11:00:00" "2023-09-29 11:00:00"
18600 10.49302 10.09900 10.35600 "2023-09-29 11:10:00" "2023-09-29 11:00:00"
18600 10.49302 10.09900 10.89400 "2023-09-29 11:10:00" "2023-09-29 11:10:00"
18600 10.49302 10.09900 10.35600 "2023-09-29 11:10:00" "2023-09-29 11:00:00"
18600 10.49302 10.09900 10.89400 "2023-09-29 11:10:00" "2023-09-29 11:10:00"
19200 10.71631 10.05833 10.35600 "2023-09-29 11:20:00" "2023-09-29 11:00:00"
19200 10.71631 10.05833 10.89400 "2023-09-29 11:20:00" "2023-09-29 11:10:00"
19200 10.71631 10.05833 11.03700 "2023-09-29 11:20:00" "2023-09-29 11:20:00"
19200 10.71631 10.05833 10.35600 "2023-09-29 11:20:00" "2023-09-29 11:00:00"
19200 10.71631 10.05833 10.89400 "2023-09-29 11:20:00" "2023-09-29 11:10:00"
19200 10.71631 10.05833 11.03700 "2023-09-29 11:20:00" "2023-09-29 11:20:00"
19200 10.71631 10.05833 10.35600 "2023-09-29 11:20:00" "2023-09-29 11:00:00"
19200 10.71631 10.05833 10.89400 "2023-09-29 11:20:00" "2023-09-29 11:10:00"
19200 10.71631 10.05833 11.03700 "2023-09-29 11:20:00" "2023-09-29 11:20:00"
19800 10.74259 9.91309 10.35600 "2023-09-29 11:30:00" "2023-09-29 11:00:00"
19800 10.74259 9.91309 10.89400 "2023-09-29 11:30:00" "2023-09-29 11:10:00"
19800 10.74259 9.91309 11.03700 "2023-09-29 11:30:00" "2023-09-29 11:20:00"
19800 10.74259 9.91309 11.15100 "2023-09-29 11:30:00" "2023-09-29 11:30:00"
19800 10.74259 9.91309 10.35600 "2023-09-29 11:30:00" "2023-09-29 11:00:00"
19800 10.74259 9.91309 10.89400 "2023-09-29 11:30:00" "2023-09-29 11:10:00"
19800 10.74259 9.91309 11.03700 "2023-09-29 11:30:00" "2023-09-29 11:20:00"
19800 10.74259 9.91309 11.15100 "2023-09-29 11:30:00" "2023-09-29 11:30:00"
19800 10.74259 9.91309 10.35600 "2023-09-29 11:30:00" "2023-09-29 11:00:00"
19800 10.74259 9.91309 10.89400 "2023-09-29 11:30:00" "2023-09-29 11:10:00"
19800 10.74259 9.91309 11.03700 "2023-09-29 11:30:00" "2023-09-29 11:20:00"
19800 10.74259 9.91309 11.15100 "2023-09-29 11:30:00" "2023-09-29 11:30:00"
19800 10.74259 9.91309 10.35600 "2023-09-29 11:30:00" "2023-09-29 11:00:00"
19800 10.74259 9.91309 10.89400 "2023-09-29 11:30:00" "2023-09-29 11:10:00"
19800 10.74259 9.91309 11.03700 "2023-09-29 11:30:00" "2023-09-29 11:20:00"
19800 10.74259 9.91309 11.15100 "2023-09-29 11:30:00" "2023-09-29 11:30:00"
20400 10.60346 9.82376 10.35600 "2023-09-29 11:40:00" "2023-09-29 11:00:00"
20400 10.60346 9.82376 10.89400 "2023-09-29 11:40:00" "2023-09-29 11:10:00"
20400 10.60346 9.82376 11.03700 "2023-09-29 11:40:00" "2023-09-29 11:20:00"
20400 10.60346 9.82376 11.15100 "2023-09-29 11:40:00" "2023-09-29 11:30:00"
20400 10.60346 9.82376 10.21400 "2023-09-29 11:40:00" "2023-09-29 11:40:00"
20400 10.60346 9.82376 10.35600 "2023-09-29 11:40:00" "2023-09-29 11:00:00"
20400 10.60346 9.82376 10.89400 "2023-09-29 11:40:00" "2023-09-29 11:10:00"
20400 10.60346 9.82376 11.03700 "2023-09-29 11:40:00" "2023-09-29 11:20:00"
20400 10.60346 9.82376 11.15100 "2023-09-29 11:40:00" "2023-09-29 11:30:00"
20400 10.60346 9.82376 10.21400 "2023-09-29 11:40:00" "2023-09-29 11:40:00"
20400 10.60346 9.82376 10.35600 "2023-09-29 11:40:00" "2023-09-29 11:00:00"
20400 10.60346 9.82376 10.89400 "2023-09-29 11:40:00" "2023-09-29 11:10:00"
20400 10.60346 9.82376 11.03700 "2023-09-29 11:40:00" "2023-09-29 11:20:00"
20400 10.60346 9.82376 11.15100 "2023-09-29 11:40:00" "2023-09-29 11:30:00"
20400 10.60346 9.82376 10.21400 "2023-09-29 11:40:00" "2023-09-29 11:40:00"
20400 10.60346 9.82376 10.35600 "2023-09-29 11:40:00" "2023-09-29 11:00:00"
20400 10.60346 9.82376 10.89400 "2023-09-29 11:40:00" "2023-09-29 11:10:00"
20400 10.60346 9.82376 11.03700 "2023-09-29 11:40:00" "2023-09-29 11:20:00"
20400 10.60346 9.82376 11.15100 "2023-09-29 11:40:00" "2023-09-29 11:30:00"
20400 10.60346 9.82376 10.21400 "2023-09-29 11:40:00" "2023-09-29 11:40:00"
20400 10.60346 9.82376 10.35600 "2023-09-29 11:40:00" "2023-09-29 11:00:00"
20400 10.60346 9.82376 10.89400 "2023-09-29 11:40:00" "2023-09-29 11:10:00"
20400 10.60346 9.82376 11.03700 "2023-09-29 11:40:00" "2023-09-29 11:20:00"
20400 10.60346 9.82376 11.15100 "2023-09-29 11:40:00" "2023-09-29 11:30:00"
20400 10.60346 9.82376 10.21400 "2023-09-29 11:40:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 10.35600 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 10.58138 9.48879 10.89400 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 10.58138 9.48879 11.03700 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 10.58138 9.48879 11.15100 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 10.58138 9.48879 10.21400 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 9.91600 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21000 10.58138 9.48879 10.35600 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 10.58138 9.48879 10.89400 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 10.58138 9.48879 11.03700 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 10.58138 9.48879 11.15100 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 10.58138 9.48879 10.21400 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 9.91600 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21000 10.58138 9.48879 10.35600 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 10.58138 9.48879 10.89400 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 10.58138 9.48879 11.03700 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 10.58138 9.48879 11.15100 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 10.58138 9.48879 10.21400 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 9.91600 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21000 10.58138 9.48879 10.35600 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 10.58138 9.48879 10.89400 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 10.58138 9.48879 11.03700 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 10.58138 9.48879 11.15100 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 10.58138 9.48879 10.21400 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 9.91600 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21000 10.58138 9.48879 10.35600 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 10.58138 9.48879 10.89400 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 10.58138 9.48879 11.03700 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 10.58138 9.48879 11.15100 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 10.58138 9.48879 10.21400 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 9.91600 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21000 10.58138 9.48879 10.35600 "2023-09-29 11:50:00" "2023-09-29 11:00:00"
21000 10.58138 9.48879 10.89400 "2023-09-29 11:50:00" "2023-09-29 11:10:00"
21000 10.58138 9.48879 11.03700 "2023-09-29 11:50:00" "2023-09-29 11:20:00"
21000 10.58138 9.48879 11.15100 "2023-09-29 11:50:00" "2023-09-29 11:30:00"
21000 10.58138 9.48879 10.21400 "2023-09-29 11:50:00" "2023-09-29 11:40:00"
21000 10.58138 9.48879 9.91600 "2023-09-29 11:50:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.89400 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 10.44359 9.13372 11.03700 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 10.44359 9.13372 11.15100 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 10.44359 9.13372 10.21400 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 10.44359 9.13372 9.91600 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.03100 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
21600 10.44359 9.13372 10.89400 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 10.44359 9.13372 11.03700 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 10.44359 9.13372 11.15100 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 10.44359 9.13372 10.21400 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 10.44359 9.13372 9.91600 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.03100 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
21600 10.44359 9.13372 10.89400 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 10.44359 9.13372 11.03700 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 10.44359 9.13372 11.15100 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 10.44359 9.13372 10.21400 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 10.44359 9.13372 9.91600 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.03100 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
21600 10.44359 9.13372 10.89400 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 10.44359 9.13372 11.03700 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 10.44359 9.13372 11.15100 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 10.44359 9.13372 10.21400 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 10.44359 9.13372 9.91600 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.03100 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
21600 10.44359 9.13372 10.89400 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 10.44359 9.13372 11.03700 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 10.44359 9.13372 11.15100 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 10.44359 9.13372 10.21400 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 10.44359 9.13372 9.91600 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.03100 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
21600 10.44359 9.13372 10.89400 "2023-09-29 12:00:00" "2023-09-29 11:10:00"
21600 10.44359 9.13372 11.03700 "2023-09-29 12:00:00" "2023-09-29 11:20:00"
21600 10.44359 9.13372 11.15100 "2023-09-29 12:00:00" "2023-09-29 11:30:00"
21600 10.44359 9.13372 10.21400 "2023-09-29 12:00:00" "2023-09-29 11:40:00"
21600 10.44359 9.13372 9.91600 "2023-09-29 12:00:00" "2023-09-29 11:50:00"
21600 10.44359 9.13372 10.03100 "2023-09-29 12:00:00" "2023-09-29 12:00:00"
22200 10.30072 8.75284 11.03700 "2023-09-29 12:10:00" "2023-09-29 11:20:00"
22200 10.30072 8.75284 11.15100 "2023-09-29 12:10:00" "2023-09-29 11:30:00"
22200 10.30072 8.75284 10.21400 "2023-09-29 12:10:00" "2023-09-29 11:40:00"
22200 10.30072 8.75284 9.91600 "2023-09-29 12:10:00" "2023-09-29 11:50:00"
22200 10.30072 8.75284 10.03100 "2023-09-29 12:10:00" "2023-09-29 12:00:00"
22200 10.30072 8.75284 9.75300 "2023-09-29 12:10:00" "2023-09-29 12:10:00"
22200 10.30072 8.75284 11.03700 "2023-09-29 12:10:00" "2023-09-29 11:20:00"
22200 10.30072 8.75284 11.15100 "2023-09-29 12:10:00" "2023-09-29 11:30:00"
22200 10.30072 8.75284 10.21400 "2023-09-29 12:10:00" "2023-09-29 11:40:00"
22200 10.30072 8.75284 9.91600 "2023-09-29 12:10:00" "2023-09-29 11:50:00"
22200 10.30072 8.75284 10.03100 "2023-09-29 12:10:00" "2023-09-29 12:00:00"
22200 10.30072 8.75284 9.75300 "2023-09-29 12:10:00" "2023-09-29 12:10:00"
22200 10.30072 8.75284 11.03700 "2023-09-29 12:10:00" "2023-09-29 11:20:00"
22200 10.30072 8.75284 11.15100 "2023-09-29 12:10:00" "2023-09-29 11:30:00"
22200 10.30072 8.75284 10.21400 "2023-09-29 12:10:00" "2023-09-29 11:40:00"
22200 10.30072 8.75284 9.91600 "2023-09-29 12:10:00" "2023-09-29 11:50:00"
22200 10.30072 8.75284 10.03100 "2023-09-29 12:10:00" "2023-09-29 12:00:00"
22200 10.30072 8.75284 9.75300 "2023-09-29 12:10:00" "2023-09-29 12:10:00"
22200 10.30072 8.75284 11.03700 "2023-09-29 12:10:00" "2023-09-29 11:20:00"
