20230918
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 15.97238 12.00841 16.00926 "2023-09-18 11:00:00" "2023-09-18 11:00:00"
18600 16.45357 12.18444 16.33023 "2023-09-18 11:10:00" "2023-09-18 11:00:00"
18600 16.45357 12.18444 16.38230 "2023-09-18 11:10:00" "2023-09-18 11:10:00"
19200 17.01898 11.89493 16.37928 "2023-09-18 11:20:00" "2023-09-18 11:00:00"
19200 17.01898 11.89493 16.54588 "2023-09-18 11:20:00" "2023-09-18 11:10:00"
19200 17.01898 11.89493 16.97851 "2023-09-18 11:20:00" "2023-09-18 11:20:00"
19800 17.59546 11.38410 16.34867 "2023-09-18 11:30:00" "2023-09-18 11:00:00"
19800 17.59546 11.38410 16.59462 "2023-09-18 11:30:00" "2023-09-18 11:10:00"
19800 17.59546 11.38410 17.27679 "2023-09-18 11:30:00" "2023-09-18 11:20:00"
19800 17.59546 11.38410 17.61788 "2023-09-18 11:30:00" "2023-09-18 11:30:00"
20400 18.00387 10.87029 16.19269 "2023-09-18 11:40:00" "2023-09-18 11:00:00"
20400 18.00387 10.87029 16.48571 "2023-09-18 11:40:00" "2023-09-18 11:10:00"
20400 18.00387 10.87029 17.33531 "2023-09-18 11:40:00" "2023-09-18 11:20:00"
20400 18.00387 10.87029 17.90083 "2023-09-18 11:40:00" "2023-09-18 11:30:00"
20400 18.00387 10.87029 17.98198 "2023-09-18 11:40:00" "2023-09-18 11:40:00"
21000 18.27670 10.72658 15.62684 "2023-09-18 11:50:00" "2023-09-18 11:00:00"
21000 18.27670 10.72658 15.96555 "2023-09-18 11:50:00" "2023-09-18 11:10:00"
21000 18.27670 10.72658 16.93381 "2023-09-18 11:50:00" "2023-09-18 11:20:00"
21000 18.27670 10.72658 17.65315 "2023-09-18 11:50:00" "2023-09-18 11:30:00"
21000 18.27670 10.72658 17.89889 "2023-09-18 11:50:00" "2023-09-18 11:40:00"
21000 18.27670 10.72658 18.27080 "2023-09-18 11:50:00" "2023-09-18 11:50:00"
21600 18.65485 10.68373 15.27310 "2023-09-18 12:00:00" "2023-09-18 11:10:00"
21600 18.65485 10.68373 16.33924 "2023-09-18 12:00:00" "2023-09-18 11:20:00"
21600 18.65485 10.68373 17.16185 "2023-09-18 12:00:00" "2023-09-18 11:30:00"
21600 18.65485 10.68373 17.51279 "2023-09-18 12:00:00" "2023-09-18 11:40:00"
21600 18.65485 10.68373 18.16328 "2023-09-18 12:00:00" "2023-09-18 11:50:00"
21600 18.65485 10.68373 18.56852 "2023-09-18 12:00:00" "2023-09-18 12:00:00"
22200 18.98662 10.67663 15.63396 "2023-09-18 12:10:00" "2023-09-18 11:20:00"
22200 18.98662 10.67663 16.54649 "2023-09-18 12:10:00" "2023-09-18 11:30:00"
22200 18.98662 10.67663 16.96006 "2023-09-18 12:10:00" "2023-09-18 11:40:00"
22200 18.98662 10.67663 17.78937 "2023-09-18 12:10:00" "2023-09-18 11:50:00"
22200 18.98662 10.67663 18.58446 "2023-09-18 12:10:00" "2023-09-18 12:00:00"
22200 18.98662 10.67663 18.96583 "2023-09-18 12:10:00" "2023-09-18 12:10:00"
22800 19.01121 11.02784 16.17659 "2023-09-18 12:20:00" "2023-09-18 11:30:00"
22800 19.01121 11.02784 16.64958 "2023-09-18 12:20:00" "2023-09-18 11:40:00"
22800 19.01121 11.02784 17.60397 "2023-09-18 12:20:00" "2023-09-18 11:50:00"
22800 19.01121 11.02784 18.64926 "2023-09-18 12:20:00" "2023-09-18 12:00:00"
22800 19.01121 11.02784 19.24826 "2023-09-18 12:20:00" "2023-09-18 12:10:00"
22800 19.01121 11.02784 19.09999 "2023-09-18 12:20:00" "2023-09-18 12:20:00"
23400 18.86731 11.16970 16.45796 "2023-09-18 12:30:00" "2023-09-18 11:40:00"
23400 18.86731 11.16970 17.51986 "2023-09-18 12:30:00" "2023-09-18 11:50:00"
23400 18.86731 11.16970 18.73650 "2023-09-18 12:30:00" "2023-09-18 12:00:00"
23400 18.86731 11.16970 19.48433 "2023-09-18 12:30:00" "2023-09-18 12:10:00"
23400 18.86731 11.16970 19.14527 "2023-09-18 12:30:00" "2023-09-18 12:20:00"
23400 18.86731 11.16970 18.90201 "2023-09-18 12:30:00" "2023-09-18 12:30:00"
24000 18.74408 11.22480 17.30160 "2023-09-18 12:40:00" "2023-09-18 11:50:00"
24000 18.74408 11.22480 18.66827 "2023-09-18 12:40:00" "2023-09-18 12:00:00"
24000 18.74408 11.22480 19.52817 "2023-09-18 12:40:00" "2023-09-18 12:10:00"
24000 18.74408 11.22480 19.07364 "2023-09-18 12:40:00" "2023-09-18 12:20:00"
24000 18.74408 11.22480 18.80278 "2023-09-18 12:40:00" "2023-09-18 12:30:00"
24000 18.74408 11.22480 18.74034 "2023-09-18 12:40:00" "2023-09-18 12:40:00"
24600 18.44380 11.13661 18.83309 "2023-09-18 12:50:00" "2023-09-18 12:00:00"
24600 18.44380 11.13661 19.78302 "2023-09-18 12:50:00" "2023-09-18 12:10:00"
24600 18.44380 11.13661 19.25147 "2023-09-18 12:50:00" "2023-09-18 12:20:00"
24600 18.44380 11.13661 18.95367 "2023-09-18 12:50:00" "2023-09-18 12:30:00"
24600 18.44380 11.13661 18.84093 "2023-09-18 12:50:00" "2023-09-18 12:40:00"
24600 18.44380 11.13661 18.41331 "2023-09-18 12:50:00" "2023-09-18 12:50:00"
25200 18.01775 11.00101 19.69835 "2023-09-18 13:00:00" "2023-09-18 12:10:00"
25200 18.01775 11.00101 19.09709 "2023-09-18 13:00:00" "2023-09-18 12:20:00"
25200 18.01775 11.00101 18.76928 "2023-09-18 13:00:00" "2023-09-18 12:30:00"
25200 18.01775 11.00101 18.62328 "2023-09-18 13:00:00" "2023-09-18 12:40:00"
25200 18.01775 11.00101 17.84264 "2023-09-18 13:00:00" "2023-09-18 12:50:00"
25200 18.01775 11.00101 17.95422 "2023-09-18 13:00:00" "2023-09-18 13:00:00"
25800 17.52105 10.94262 18.82027 "2023-09-18 13:10:00" "2023-09-18 12:20:00"
25800 17.52105 10.94262 18.47569 "2023-09-18 13:10:00" "2023-09-18 12:30:00"
25800 17.52105 10.94262 18.30664 "2023-09-18 13:10:00" "2023-09-18 12:40:00"
25800 17.52105 10.94262 17.29237 "2023-09-18 13:10:00" "2023-09-18 12:50:00"
25800 17.52105 10.94262 17.45533 "2023-09-18 13:10:00" "2023-09-18 13:00:00"
25800 17.52105 10.94262 17.63549 "2023-09-18 13:10:00" "2023-09-18 13:10:00"
26400 17.16670 10.62624 18.09372 "2023-09-18 13:20:00" "2023-09-18 12:30:00"
26400 17.16670 10.62624 17.90802 "2023-09-18 13:20:00" "2023-09-18 12:40:00"
26400 17.16670 10.62624 16.73059 "2023-09-18 13:20:00" "2023-09-18 12:50:00"
26400 17.16670 10.62624 16.90974 "2023-09-18 13:20:00" "2023-09-18 13:00:00"
26400 17.16670 10.62624 17.24809 "2023-09-18 13:20:00" "2023-09-18 13:10:00"
26400 17.16670 10.62624 17.09423 "2023-09-18 13:20:00" "2023-09-18 13:20:00"
27000 16.98490 10.59524 17.44557 "2023-09-18 13:30:00" "2023-09-18 12:40:00"
27000 16.98490 10.59524 16.12414 "2023-09-18 13:30:00" "2023-09-18 12:50:00"
27000 16.98490 10.59524 16.32140 "2023-09-18 13:30:00" "2023-09-18 13:00:00"
27000 16.98490 10.59524 16.74805 "2023-09-18 13:30:00" "2023-09-18 13:10:00"
27000 16.98490 10.59524 16.60769 "2023-09-18 13:30:00" "2023-09-18 13:20:00"
27000 16.98490 10.59524 17.01895 "2023-09-18 13:30:00" "2023-09-18 13:30:00"
27600 16.77338 10.86795 15.73026 "2023-09-18 13:40:00" "2023-09-18 12:50:00"
27600 16.77338 10.86795 15.93683 "2023-09-18 13:40:00" "2023-09-18 13:00:00"
27600 16.77338 10.86795 16.42854 "2023-09-18 13:40:00" "2023-09-18 13:10:00"
27600 16.77338 10.86795 16.28044 "2023-09-18 13:40:00" "2023-09-18 13:20:00"
27600 16.77338 10.86795 16.95543 "2023-09-18 13:40:00" "2023-09-18 13:30:00"
27600 16.77338 10.86795 16.79384 "2023-09-18 13:40:00" "2023-09-18 13:40:00"
28200 16.69567 10.93015 15.39428 "2023-09-18 13:50:00" "2023-09-18 13:00:00"
28200 16.69567 10.93015 15.92923 "2023-09-18 13:50:00" "2023-09-18 13:10:00"
28200 16.69567 10.93015 15.76874 "2023-09-18 13:50:00" "2023-09-18 13:20:00"
28200 16.69567 10.93015 16.60928 "2023-09-18 13:50:00" "2023-09-18 13:30:00"
28200 16.69567 10.93015 16.32896 "2023-09-18 13:50:00" "2023-09-18 13:40:00"
28200 16.69567 10.93015 16.81068 "2023-09-18 13:50:00" "2023-09-18 13:50:00"
28800 16.60636 11.30233 15.70641 "2023-09-18 14:00:00" "2023-09-18 13:10:00"
28800 16.60636 11.30233 15.54667 "2023-09-18 14:00:00" "2023-09-18 13:20:00"
28800 16.60636 11.30233 16.51007 "2023-09-18 14:00:00" "2023-09-18 13:30:00"
28800 16.60636 11.30233 16.14869 "2023-09-18 14:00:00" "2023-09-18 13:40:00"
28800 16.60636 11.30233 17.09005 "2023-09-18 14:00:00" "2023-09-18 13:50:00"
28800 16.60636 11.30233 16.63976 "2023-09-18 14:00:00" "2023-09-18 14:00:00"
29400 16.50956 11.50960 15.64509 "2023-09-18 14:10:00" "2023-09-18 13:20:00"
29400 16.50956 11.50960 16.70205 "2023-09-18 14:10:00" "2023-09-18 13:30:00"
29400 16.50956 11.50960 16.28360 "2023-09-18 14:10:00" "2023-09-18 13:40:00"
29400 16.50956 11.50960 17.51390 "2023-09-18 14:10:00" "2023-09-18 13:50:00"
29400 16.50956 11.50960 16.83314 "2023-09-18 14:10:00" "2023-09-18 14:00:00"
29400 16.50956 11.50960 16.73811 "2023-09-18 14:10:00" "2023-09-18 14:10:00"
30000 16.44689 11.69861 16.70137 "2023-09-18 14:20:00" "2023-09-18 13:30:00"
30000 16.44689 11.69861 16.23821 "2023-09-18 14:20:00" "2023-09-18 13:40:00"
30000 16.44689 11.69861 17.66906 "2023-09-18 14:20:00" "2023-09-18 13:50:00"
30000 16.44689 11.69861 16.83874 "2023-09-18 14:20:00" "2023-09-18 14:00:00"
30000 16.44689 11.69861 16.66895 "2023-09-18 14:20:00" "2023-09-18 14:10:00"
30000 16.44689 11.69861 16.58943 "2023-09-18 14:20:00" "2023-09-18 14:20:00"
30600 16.24707 11.89291 16.42121 "2023-09-18 14:30:00" "2023-09-18 13:40:00"
30600 16.24707 11.89291 18.02303 "2023-09-18 14:30:00" "2023-09-18 13:50:00"
30600 16.24707 11.89291 17.07817 "2023-09-18 14:30:00" "2023-09-18 14:00:00"
30600 16.24707 11.89291 16.87055 "2023-09-18 14:30:00" "2023-09-18 14:10:00"
30600 16.24707 11.89291 17.02338 "2023-09-18 14:30:00" "2023-09-18 14:20:00"
30600 16.24707 11.89291 16.30569 "2023-09-18 14:30:00" "2023-09-18 14:30:00"
31200 16.04805 11.98661 18.18207 "2023-09-18 14:40:00" "2023-09-18 13:50:00"
31200 16.04805 11.98661 17.15422 "2023-09-18 14:40:00" "2023-09-18 14:00:00"
31200 16.04805 11.98661 16.91883 "2023-09-18 14:40:00" "2023-09-18 14:10:00"
31200 16.04805 11.98661 17.20467 "2023-09-18 14:40:00" "2023-09-18 14:20:00"
31200 16.04805 11.98661 15.99884 "2023-09-18 14:40:00" "2023-09-18 14:30:00"
31200 16.04805 11.98661 15.93354 "2023-09-18 14:40:00" "2023-09-18 14:40:00"
31800 15.99918 12.00334 17.15682 "2023-09-18 14:50:00" "2023-09-18 14:00:00"
31800 15.99918 12.00334 16.90101 "2023-09-18 14:50:00" "2023-09-18 14:10:00"
31800 15.99918 12.00334 17.26122 "2023-09-18 14:50:00" "2023-09-18 14:20:00"
31800 15.99918 12.00334 15.74889 "2023-09-18 14:50:00" "2023-09-18 14:30:00"
31800 15.99918 12.00334 15.64595 "2023-09-18 14:50:00" "2023-09-18 14:40:00"
31800 15.99918 12.00334 15.99379 "2023-09-18 14:50:00" "2023-09-18 14:50:00"
32400 15.97325 11.66140 16.90523 "2023-09-18 15:00:00" "2023-09-18 14:10:00"
32400 15.97325 11.66140 17.35803 "2023-09-18 15:00:00" "2023-09-18 14:20:00"
32400 15.97325 11.66140 15.62251 "2023-09-18 15:00:00" "2023-09-18 14:30:00"
