20230901
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 9.53469 7.38404 9.46567 "2023-09-01 11:00:00" "2023-09-01 11:00:00"
18600 9.38008 7.42461 9.27068 "2023-09-01 11:10:00" "2023-09-01 11:00:00"
18600 9.38008 7.42461 9.47354 "2023-09-01 11:10:00" "2023-09-01 11:10:00"
19200 9.15608 7.44621 9.10760 "2023-09-01 11:20:00" "2023-09-01 11:00:00"
19200 9.15608 7.44621 9.37489 "2023-09-01 11:20:00" "2023-09-01 11:10:00"
19200 9.15608 7.44621 9.09921 "2023-09-01 11:20:00" "2023-09-01 11:20:00"
19800 8.87066 7.28701 8.94491 "2023-09-01 11:30:00" "2023-09-01 11:00:00"
19800 8.87066 7.28701 9.26261 "2023-09-01 11:30:00" "2023-09-01 11:10:00"
19800 8.87066 7.28701 8.90446 "2023-09-01 11:30:00" "2023-09-01 11:20:00"
19800 8.87066 7.28701 8.95749 "2023-09-01 11:30:00" "2023-09-01 11:30:00"
20400 8.61131 7.19259 8.92476 "2023-09-01 11:40:00" "2023-09-01 11:00:00"
20400 8.61131 7.19259 9.28667 "2023-09-01 11:40:00" "2023-09-01 11:10:00"
20400 8.61131 7.19259 8.85214 "2023-09-01 11:40:00" "2023-09-01 11:20:00"
20400 8.61131 7.19259 8.89567 "2023-09-01 11:40:00" "2023-09-01 11:30:00"
20400 8.61131 7.19259 8.66062 "2023-09-01 11:40:00" "2023-09-01 11:40:00"
21000 8.32031 7.35133 8.90971 "2023-09-01 11:50:00" "2023-09-01 11:00:00"
21000 8.32031 7.35133 9.29815 "2023-09-01 11:50:00" "2023-09-01 11:10:00"
21000 8.32031 7.35133 8.79892 "2023-09-01 11:50:00" "2023-09-01 11:20:00"
21000 8.32031 7.35133 8.83724 "2023-09-01 11:50:00" "2023-09-01 11:30:00"
21000 8.32031 7.35133 8.50732 "2023-09-01 11:50:00" "2023-09-01 11:40:00"
21000 8.32031 7.35133 8.20588 "2023-09-01 11:50:00" "2023-09-01 11:50:00"
21600 8.00939 7.42536 9.09683 "2023-09-01 12:00:00" "2023-09-01 11:10:00"
21600 8.00939 7.42536 8.55532 "2023-09-01 12:00:00" "2023-09-01 11:20:00"
21600 8.00939 7.42536 8.59044 "2023-09-01 12:00:00" "2023-09-01 11:30:00"
21600 8.00939 7.42536 8.18495 "2023-09-01 12:00:00" "2023-09-01 11:40:00"
21600 8.00939 7.42536 7.77948 "2023-09-01 12:00:00" "2023-09-01 11:50:00"
21600 8.00939 7.42536 8.07297 "2023-09-01 12:00:00" "2023-09-01 12:00:00"
22200 7.68969 7.52179 8.38085 "2023-09-01 12:10:00" "2023-09-01 11:20:00"
22200 7.68969 7.52179 8.40589 "2023-09-01 12:10:00" "2023-09-01 11:30:00"
22200 7.68969 7.52179 7.93805 "2023-09-01 12:10:00" "2023-09-01 11:40:00"
22200 7.68969 7.52179 7.43666 "2023-09-01 12:10:00" "2023-09-01 11:50:00"
22200 7.68969 7.52179 7.87933 "2023-09-01 12:10:00" "2023-09-01 12:00:00"
22200 7.68969 7.52179 7.67123 "2023-09-01 12:10:00" "2023-09-01 12:10:00"
22800 7.24634 7.53980 8.45476 "2023-09-01 12:20:00" "2023-09-01 11:30:00"
22800 7.24634 7.53980 7.94477 "2023-09-01 12:20:00" "2023-09-01 11:40:00"
22800 7.24634 7.53980 7.36204 "2023-09-01 12:20:00" "2023-09-01 11:50:00"
22800 7.24634 7.53980 7.90324 "2023-09-01 12:20:00" "2023-09-01 12:00:00"
22800 7.24634 7.53980 7.60104 "2023-09-01 12:20:00" "2023-09-01 12:10:00"
22800 7.24634 7.53980 7.40407 "2023-09-01 12:20:00" "2023-09-01 12:20:00"
23400 6.67052 7.69819 7.95540 "2023-09-01 12:30:00" "2023-09-01 11:40:00"
23400 6.67052 7.69819 7.31311 "2023-09-01 12:30:00" "2023-09-01 11:50:00"
23400 6.67052 7.69819 7.93534 "2023-09-01 12:30:00" "2023-09-01 12:00:00"
23400 6.67052 7.69819 7.55541 "2023-09-01 12:30:00" "2023-09-01 12:10:00"
23400 6.67052 7.69819 7.16110 "2023-09-01 12:30:00" "2023-09-01 12:20:00"
23400 6.67052 7.69819 6.67827 "2023-09-01 12:30:00" "2023-09-01 12:30:00"
24000 6.16415 7.74434 7.31711 "2023-09-01 12:40:00" "2023-09-01 11:50:00"
24000 6.16415 7.74434 7.99116 "2023-09-01 12:40:00" "2023-09-01 12:00:00"
24000 6.16415 7.74434 7.54808 "2023-09-01 12:40:00" "2023-09-01 12:10:00"
24000 6.16415 7.74434 7.01750 "2023-09-01 12:40:00" "2023-09-01 12:20:00"
24000 6.16415 7.74434 6.33841 "2023-09-01 12:40:00" "2023-09-01 12:30:00"
24000 6.16415 7.74434 6.14678 "2023-09-01 12:40:00" "2023-09-01 12:40:00"
24600 6.02862 7.43376 7.96029 "2023-09-01 12:50:00" "2023-09-01 12:00:00"
24600 6.02862 7.43376 7.47115 "2023-09-01 12:50:00" "2023-09-01 12:10:00"
24600 6.02862 7.43376 6.83497 "2023-09-01 12:50:00" "2023-09-01 12:20:00"
24600 6.02862 7.43376 5.99340 "2023-09-01 12:50:00" "2023-09-01 12:30:00"
24600 6.02862 7.43376 5.67120 "2023-09-01 12:50:00" "2023-09-01 12:40:00"
24600 6.02862 7.43376 6.14486 "2023-09-01 12:50:00" "2023-09-01 12:50:00"
25200 6.08051 7.12045 7.57483 "2023-09-01 13:00:00" "2023-09-01 12:10:00"
25200 6.08051 7.12045 6.84728 "2023-09-01 13:00:00" "2023-09-01 12:20:00"
25200 6.08051 7.12045 5.87111 "2023-09-01 13:00:00" "2023-09-01 12:30:00"
25200 6.08051 7.12045 5.44468 "2023-09-01 13:00:00" "2023-09-01 12:40:00"
25200 6.08051 7.12045 6.26814 "2023-09-01 13:00:00" "2023-09-01 12:50:00"
25200 6.08051 7.12045 6.14891 "2023-09-01 13:00:00" "2023-09-01 13:00:00"
25800 6.25636 6.80422 6.83744 "2023-09-01 13:10:00" "2023-09-01 12:20:00"
25800 6.25636 6.80422 5.76551 "2023-09-01 13:10:00" "2023-09-01 12:30:00"
25800 6.25636 6.80422 5.25665 "2023-09-01 13:10:00" "2023-09-01 12:40:00"
25800 6.25636 6.80422 6.32273 "2023-09-01 13:10:00" "2023-09-01 12:50:00"
25800 6.25636 6.80422 6.21259 "2023-09-01 13:10:00" "2023-09-01 13:00:00"
25800 6.25636 6.80422 6.16782 "2023-09-01 13:10:00" "2023-09-01 13:10:00"
26400 6.63907 6.51577 5.39017 "2023-09-01 13:20:00" "2023-09-01 12:30:00"
26400 6.63907 6.51577 4.81119 "2023-09-01 13:20:00" "2023-09-01 12:40:00"
26400 6.63907 6.51577 6.06815 "2023-09-01 13:20:00" "2023-09-01 12:50:00"
26400 6.63907 6.51577 5.96451 "2023-09-01 13:20:00" "2023-09-01 13:00:00"
26400 6.63907 6.51577 6.00510 "2023-09-01 13:20:00" "2023-09-01 13:10:00"
26400 6.63907 6.51577 6.50082 "2023-09-01 13:20:00" "2023-09-01 13:20:00"
27000 7.21079 6.14349 4.41526 "2023-09-01 13:30:00" "2023-09-01 12:40:00"
27000 7.21079 6.14349 5.82529 "2023-09-01 13:30:00" "2023-09-01 12:50:00"
27000 7.21079 6.14349 5.72129 "2023-09-01 13:30:00" "2023-09-01 13:00:00"
27000 7.21079 6.14349 5.81339 "2023-09-01 13:30:00" "2023-09-01 13:10:00"
27000 7.21079 6.14349 6.63172 "2023-09-01 13:30:00" "2023-09-01 13:20:00"
27000 7.21079 6.14349 7.17094 "2023-09-01 13:30:00" "2023-09-01 13:30:00"
27600 7.75405 5.85087 5.58944 "2023-09-01 13:40:00" "2023-09-01 12:50:00"
27600 7.75405 5.85087 5.49851 "2023-09-01 13:40:00" "2023-09-01 13:00:00"
27600 7.75405 5.85087 5.62486 "2023-09-01 13:40:00" "2023-09-01 13:10:00"
27600 7.75405 5.85087 6.67231 "2023-09-01 13:40:00" "2023-09-01 13:20:00"
27600 7.75405 5.85087 7.48647 "2023-09-01 13:40:00" "2023-09-01 13:30:00"
27600 7.75405 5.85087 7.72534 "2023-09-01 13:40:00" "2023-09-01 13:40:00"
28200 8.02698 5.54423 5.29129 "2023-09-01 13:50:00" "2023-09-01 13:00:00"
28200 8.02698 5.54423 5.45623 "2023-09-01 13:50:00" "2023-09-01 13:10:00"
28200 8.02698 5.54423 6.68732 "2023-09-01 13:50:00" "2023-09-01 13:20:00"
28200 8.02698 5.54423 7.71507 "2023-09-01 13:50:00" "2023-09-01 13:30:00"
