20230909
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 3.44693 3.08211 3.53944 "2023-09-09 11:00:00" "2023-09-09 11:00:00"
18600 2.98121 3.16715 3.15840 "2023-09-09 11:10:00" "2023-09-09 11:00:00"
18600 2.98121 3.16715 2.95932 "2023-09-09 11:10:00" "2023-09-09 11:10:00"
19200 2.71105 3.00755 2.86607 "2023-09-09 11:20:00" "2023-09-09 11:00:00"
19200 2.71105 3.00755 2.62775 "2023-09-09 11:20:00" "2023-09-09 11:10:00"
19200 2.71105 3.00755 2.74831 "2023-09-09 11:20:00" "2023-09-09 11:20:00"
19800 2.58910 2.93287 2.77754 "2023-09-09 11:30:00" "2023-09-09 11:00:00"
19800 2.58910 2.93287 2.49604 "2023-09-09 11:30:00" "2023-09-09 11:10:00"
19800 2.58910 2.93287 2.68567 "2023-09-09 11:30:00" "2023-09-09 11:20:00"
19800 2.58910 2.93287 2.58584 "2023-09-09 11:30:00" "2023-09-09 11:30:00"
20400 2.55292 3.04074 2.82133 "2023-09-09 11:40:00" "2023-09-09 11:00:00"
20400 2.55292 3.04074 2.51799 "2023-09-09 11:40:00" "2023-09-09 11:10:00"
20400 2.55292 3.04074 2.74860 "2023-09-09 11:40:00" "2023-09-09 11:20:00"
20400 2.55292 3.04074 2.60897 "2023-09-09 11:40:00" "2023-09-09 11:30:00"
20400 2.55292 3.04074 2.46422 "2023-09-09 11:40:00" "2023-09-09 11:40:00"
21000 2.50762 3.12234 2.70864 "2023-09-09 11:50:00" "2023-09-09 11:00:00"
21000 2.50762 3.12234 2.40284 "2023-09-09 11:50:00" "2023-09-09 11:10:00"
21000 2.50762 3.12234 2.65625 "2023-09-09 11:50:00" "2023-09-09 11:20:00"
21000 2.50762 3.12234 2.48728 "2023-09-09 11:50:00" "2023-09-09 11:30:00"
21000 2.50762 3.12234 2.22029 "2023-09-09 11:50:00" "2023-09-09 11:40:00"
21000 2.50762 3.12234 2.58281 "2023-09-09 11:50:00" "2023-09-09 11:50:00"
21600 2.39207 3.16464 2.45594 "2023-09-09 12:00:00" "2023-09-09 11:10:00"
21600 2.39207 3.16464 2.71584 "2023-09-09 12:00:00" "2023-09-09 11:20:00"
21600 2.39207 3.16464 2.53091 "2023-09-09 12:00:00" "2023-09-09 11:30:00"
21600 2.39207 3.16464 2.17603 "2023-09-09 12:00:00" "2023-09-09 11:40:00"
21600 2.39207 3.16464 2.72699 "2023-09-09 12:00:00" "2023-09-09 11:50:00"
21600 2.39207 3.16464 2.45823 "2023-09-09 12:00:00" "2023-09-09 12:00:00"
22200 2.24543 3.23206 2.95688 "2023-09-09 12:10:00" "2023-09-09 11:20:00"
22200 2.24543 3.23206 2.76766 "2023-09-09 12:10:00" "2023-09-09 11:30:00"
22200 2.24543 3.23206 2.35598 "2023-09-09 12:10:00" "2023-09-09 11:40:00"
22200 2.24543 3.23206 3.03529 "2023-09-09 12:10:00" "2023-09-09 11:50:00"
22200 2.24543 3.23206 2.63014 "2023-09-09 12:10:00" "2023-09-09 12:00:00"
22200 2.24543 3.23206 2.28969 "2023-09-09 12:10:00" "2023-09-09 12:10:00"
22800 2.04420 3.31571 3.00167 "2023-09-09 12:20:00" "2023-09-09 11:30:00"
22800 2.04420 3.31571 2.56095 "2023-09-09 12:20:00" "2023-09-09 11:40:00"
22800 2.04420 3.31571 3.31436 "2023-09-09 12:20:00" "2023-09-09 11:50:00"
22800 2.04420 3.31571 2.81782 "2023-09-09 12:20:00" "2023-09-09 12:00:00"
22800 2.04420 3.31571 2.26927 "2023-09-09 12:20:00" "2023-09-09 12:10:00"
22800 2.04420 3.31571 2.07707 "2023-09-09 12:20:00" "2023-09-09 12:20:00"
23400 1.84243 3.30541 2.72908 "2023-09-09 12:30:00" "2023-09-09 11:40:00"
23400 1.84243 3.30541 3.50780 "2023-09-09 12:30:00" "2023-09-09 11:50:00"
23400 1.84243 3.30541 2.95898 "2023-09-09 12:30:00" "2023-09-09 12:00:00"
23400 1.84243 3.30541 2.26853 "2023-09-09 12:30:00" "2023-09-09 12:10:00"
23400 1.84243 3.30541 1.94707 "2023-09-09 12:30:00" "2023-09-09 12:20:00"
23400 1.84243 3.30541 1.90061 "2023-09-09 12:30:00" "2023-09-09 12:30:00"
24000 1.71533 3.14144 3.64477 "2023-09-09 12:40:00" "2023-09-09 11:50:00"
24000 1.71533 3.14144 3.07945 "2023-09-09 12:40:00" "2023-09-09 12:00:00"
24000 1.71533 3.14144 2.30401 "2023-09-09 12:40:00" "2023-09-09 12:10:00"
24000 1.71533 3.14144 1.89292 "2023-09-09 12:40:00" "2023-09-09 12:20:00"
24000 1.71533 3.14144 1.82192 "2023-09-09 12:40:00" "2023-09-09 12:30:00"
24000 1.71533 3.14144 1.74850 "2023-09-09 12:40:00" "2023-09-09 12:40:00"
24600 1.69387 2.81992 3.19692 "2023-09-09 12:50:00" "2023-09-09 12:00:00"
24600 1.69387 2.81992 2.38763 "2023-09-09 12:50:00" "2023-09-09 12:10:00"
24600 1.69387 2.81992 1.92159 "2023-09-09 12:50:00" "2023-09-09 12:20:00"
24600 1.69387 2.81992 1.83174 "2023-09-09 12:50:00" "2023-09-09 12:30:00"
24600 1.69387 2.81992 1.77801 "2023-09-09 12:50:00" "2023-09-09 12:40:00"
24600 1.69387 2.81992 1.68792 "2023-09-09 12:50:00" "2023-09-09 12:50:00"
25200 1.68961 2.46385 2.45750 "2023-09-09 13:00:00" "2023-09-09 12:10:00"
25200 1.68961 2.46385 1.96858 "2023-09-09 13:00:00" "2023-09-09 12:20:00"
25200 1.68961 2.46385 1.86749 "2023-09-09 13:00:00" "2023-09-09 12:30:00"
25200 1.68961 2.46385 1.82461 "2023-09-09 13:00:00" "2023-09-09 12:40:00"
25200 1.68961 2.46385 1.71531 "2023-09-09 13:00:00" "2023-09-09 12:50:00"
25200 1.68961 2.46385 1.74875 "2023-09-09 13:00:00" "2023-09-09 13:00:00"
25800 1.59351 2.17204 1.90504 "2023-09-09 13:10:00" "2023-09-09 12:20:00"
25800 1.59351 2.17204 1.80115 "2023-09-09 13:10:00" "2023-09-09 12:30:00"
25800 1.59351 2.17204 1.77009 "2023-09-09 13:10:00" "2023-09-09 12:40:00"
25800 1.59351 2.17204 1.64759 "2023-09-09 13:10:00" "2023-09-09 12:50:00"
25800 1.59351 2.17204 1.66710 "2023-09-09 13:10:00" "2023-09-09 13:00:00"
25800 1.59351 2.17204 1.58046 "2023-09-09 13:10:00" "2023-09-09 13:10:00"
